Element 1: (3, (7, 9), ['.', '.', '.', 'F'], [(3, 4), (4, 2), (8, 2)], [False, False, False, False], 98, False, [True, True, True, False], 29, 'East', (8, 9))
Element 26: (3, (14, 13), ['.', '', '%', ''], [(17, 7), (10, 1), (17, 12)], [False, False, True, False], 48, False, [True, False, False, False], 4734, 'West', (13, 13))
Element 27: (3, (13, 13), ['.', '.', '%', ''], [(17, 8), (9, 1), (17, 13)], [False, False, True, False], 46, False, [True, True, False, False], 4753, 'South', (13, 12))
Element 28: (3, (13, 12), ['%', '.', '', ''], [(18, 8), (8, 1), (18, 13)], [True, False, False, False], 44, False, [False, True, False, False], 4772, 'South', (13, 11))
Element 29: (3, (13, 11), ['.', '.', '', ''], [(18, 7), (7, 1), (17, 13)], [False, False, False, False], 42, False, [True, True, False, False], 4791, 'South', (13, 10))
Element 30: (3, (13, 10), ['.', '', '', ''], [(17, 7), (6, 1), (16, 13)], [False, False, False, False], 40, False, [True, False, False, False], 4810, 'West', (12, 10))
Element 31: (3, (12, 10), ['.', '', '.', ''], [(18, 7), (5, 1), (15, 13)], [False, False, False, False], 38, False, [True, False, True, False], 4829, 'North', (12, 11))
Element 32: (3, (12, 11), ['.', '', '%', ''], [(18, 6), (6, 1), (15, 12)], [False, False, True, False], 36, False, [True, False, False, False], 4838, 'West', (11, 11))
Element 33: (3, (11, 11), ['.', '.', '%', ''], [(17, 6), (7, 1), (15, 11)], [False, False, True, False], 34, False, [True, True, False, False], 4847, 'South', (11, 10))
Element 34: (3, (11, 10), ['.', '', '', ''], [(17, 7), (7, 2), (15, 10)], [False, False, False, False], 32, False, [True, False, False, False], 4856, 'West', (10, 10))
Element 35: (3, (10, 10), ['.', '', '.', ''], [(17, 6), (8, 2), (15, 9)], [False, False, False, False], 30, False, [True, False, True, False], 4865, 'North', (10, 11))
Element 36: (3, (10, 11), ['.', '', '.', ''], [(16, 6), (7, 2), (15, 8)], [False, False, False, False], 28, False, [True, False, True, False], 4874, 'North', (10, 12))
Element 37: (3, (10, 12), ['.', '', '.', '%'], [(15, 6), (7, 1), (14, 8)], [False, False, False, True], 26, False, [True, False, True, False], 4883, 'North', (10, 13))
Element 38: (3, (10, 13), ['.', '', '%', '.'], [(15, 5), (8, 1), (13, 8)], [False, False, True, False], 24, False, [True, False, False, True], 4902, 'East', (11, 13))
Element 39: (3, (11, 13), ['', '%', '%', '.'], [(15, 4), (8, 2), (13, 7)], [False, True, True, False], 22, False, [False, False, False, True], 4921, 'East', (12, 13))
Element 40: (3, (12, 13), ['', '%', '%', ''], [(15, 3), (8, 1), (12, 7)], [False, True, True, False], 20, False, [False, False, False, False], 4940, 'West', (11, 13))
Element 41: (3, (11, 13), ['', '%', '%', ''], [(16, 3), (9, 1), (12, 8)], [False, True, True, False], 18, False, [False, False, False, False], 4949, 'West', (10, 13))
Element 42: (3, (10, 13), ['.', '', '%', ''], [(17, 3), (10, 1), (12, 9)], [False, False, True, False], 16, False, [True, False, False, False], 4958, 'West', (9, 13))
Element 43: (3, (9, 13), ['.', '.', '%', ''], [(18, 3), (11, 1), (13, 9)], [False, False, True, False], 14, False, [True, True, False, False], 4977, 'South', (9, 12))
Element 44: (3, (9, 12), ['.', '.', '', ''], [(17, 3), (12, 1), (14, 9)], [False, False, False, False], 12, False, [True, True, False, False], 4986, 'South', (9, 11))
Element 45: (3, (9, 11), ['.', '.', '', ''], [(16, 3), (13, 1), (14, 10)], [False, False, False, False], 10, False, [True, True, False, False], 4995, 'South', (9, 10))
Element 46: (3, (9, 10), ['.', '', '', ''], [(16, 2), (14, 1), (14, 11)], [False, False, False, False], 8, False, [True, False, False, False], 5004, 'West', (8, 10))
Element 47: (3, (8, 10), ['.', '', '.', ''], [(16, 1), (15, 1), (14, 12)], [False, False, False, False], 6, False, [True, False, True, False], 5013, 'North', (8, 11))
Element 48: (3, (8, 11), ['.', '', '.', ''], [(17, 1), (16, 1), (14, 13)], [False, False, False, False], 4, False, [True, False, True, False], 5022, 'North', (8, 12))
Element 49: (3, (8, 12), ['.', '', '.', ''], [(17, 1), (16, 2), (13, 13)], [False, False, False, False], 2, False, [True, False, True, False], 5031, 'North', (8, 13))
Element 50: (3, (8, 13), ['.', '', '%', ''], [(17, 1), (16, 2), (13, 13)], [False, False, True, False], 0, False, [True, False, False, False], 5040, 'Stop', (8, 13))
Element 51: #0#
