Element 1: (0, (4, 4), ['.', '.', '.', 'G'], [(5, 4), (12, 5), (16, 3)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'North', (4, 5))
Element 21: (0, (18, 6), ['', '%', '.', '%'], [(14, 13), (17, 12), (13, 4)], [False, True, False, True], 58, False, [False, False, True, False], 3650, 'North', (18, 7))
Element 22: (0, (18, 7), ['.', '', '.', '%'], [(14, 12), (16, 12), (13, 5)], [False, False, False, True], 56, False, [True, False, True, False], 3679, 'North', (18, 8))
Element 23: (0, (18, 8), ['.', '', '%', '%'], [(14, 11), (16, 13), (14, 5)], [False, False, True, True], 54, False, [True, False, False, False], 3708, 'West', (17, 8))
Element 24: (0, (17, 8), ['', '.', '%', ''], [(14, 10), (16, 12), (14, 6)], [False, False, True, False], 52, False, [False, True, False, False], 3737, 'South', (17, 7))
Element 25: (0, (17, 7), ['.', '', '', ''], [(13, 10), (15, 12), (15, 6)], [False, False, False, False], 50, False, [True, False, False, False], 3756, 'West', (16, 7))
Element 26: (0, (16, 7), ['%', 'G', '', ''], [(13, 11), (15, 13), (16, 6)], [True, False, False, False], 48, False, [False, False, False, False], 3775, 'North', (16, 8))
Element 27: (0, (16, 8), ['', '', '', ''], [(13, 12), (14, 13), (17, 6)], [False, False, False, False], 46, False, [False, False, False, False], 3784, 'North', (16, 9))
Element 28: (0, (16, 9), ['', '', '', '%'], [(13, 13), (14, 12), (18, 6)], [False, False, False, True], 44, False, [False, False, False, False], 3793, 'North', (16, 10))
Element 29: (0, (16, 10), ['', '', '', '%'], [(12, 13), (14, 11), (18, 7)], [False, False, False, True], 42, False, [False, False, False, False], 3802, 'North', (16, 11))
Element 30: (0, (16, 11), ['G', '', '', '%'], [(11, 13), (15, 11), (18, 8)], [False, False, False, True], 40, False, [False, False, False, False], 3811, 'North', (16, 12))
Element 31: (0, (16, 12), ['', '', '', ''], [(10, 13), (15, 10), (17, 8)], [False, False, False, False], 38, False, [False, False, False, False], 3820, 'East', (17, 12))
Element 32: (0, (17, 12), ['', '%', '', '%'], [(10, 12), (15, 9), (17, 7)], [False, True, False, True], 36, False, [False, False, False, False], 3829, 'North', (17, 13))
Element 33: (0, (17, 13), ['', '', '%', ''], [(10, 11), (14, 9), (16, 7)], [False, False, True, False], 34, False, [False, False, False, False], 3838, 'East', (18, 13))
Element 34: (0, (18, 13), ['', '%', '%', '%'], [(11, 11), (14, 10), (16, 8)], [False, True, True, True], 32, False, [False, False, False, False], 3847, 'West', (17, 13))
Element 35: (0, (17, 13), ['', '', '%', ''], [(12, 11), (13, 10), (16, 9)], [False, False, True, False], 30, False, [False, False, False, False], 3856, 'West', (16, 13))
Element 36: (0, (16, 13), ['', '', '%', ''], [(12, 10), (13, 11), (16, 10)], [False, False, True, False], 28, False, [False, False, False, False], 3865, 'West', (15, 13))
Element 37: (0, (15, 13), ['', '', '%', ''], [(12, 9), (13, 12), (16, 11)], [False, False, True, False], 26, False, [False, False, False, False], 3874, 'South', (15, 12))
Element 38: (0, (15, 12), ['', '', '', 'G'], [(11, 9), (13, 13), (16, 12)], [False, False, False, False], 24, False, [False, False, False, False], 3883, 'South', (15, 11))
Element 39: (0, (15, 11), ['', '', '', ''], [(11, 10), (12, 13), (17, 12)], [False, False, False, False], 22, False, [False, False, False, False], 3892, 'South', (15, 10))
Element 40: (0, (15, 10), ['', '', '', ''], [(10, 10), (11, 13), (17, 13)], [False, False, False, False], 20, False, [False, False, False, False], 3901, 'South', (15, 9))
Element 41: (0, (15, 9), ['', '', '', ''], [(10, 9), (10, 13), (18, 13)], [False, False, False, False], 18, False, [False, False, False, False], 3910, 'South', (15, 8))
Element 42: (0, (15, 8), ['', '%', '', ''], [(9, 9), (9, 13), (17, 13)], [False, True, False, False], 16, False, [False, False, False, False], 3929, 'West', (14, 8))
Element 43: (0, (14, 8), ['', '', '', ''], [(8, 9), (9, 12), (16, 13)], [False, False, False, False], 14, False, [False, False, False, False], 4938, 'North', (14, 9))
Element 44: (0, (14, 9), ['', '', '', ''], [(8, 10), (9, 11), (15, 13)], [False, False, False, False], 12, False, [False, False, False, False], 4957, 'North', (14, 10))
Element 45: (0, (14, 10), ['', '', '', ''], [(9, 10), (8, 11), (15, 12)], [False, False, False, False], 10, False, [False, False, False, False], 4976, 'North', (14, 11))
Element 46: (0, (14, 11), ['', '', '', 'G'], [(9, 11), (8, 12), (15, 11)], [False, False, False, False], 8, False, [False, False, False, False], 4985, 'North', (14, 12))
Element 47: (0, (14, 12), ['', '', '', ''], [(9, 12), (8, 13), (15, 10)], [False, False, False, False], 6, False, [False, False, False, False], 4994, 'North', (14, 13))
Element 48: (0, (14, 13), ['', '', '%', ''], [(9, 13), (7, 13), (15, 9)], [False, False, True, False], 4, False, [False, False, False, False], 5003, 'West', (13, 13))
Element 49: (0, (13, 13), ['', '', '%', ''], [(8, 13), (7, 12), (15, 8)], [False, False, True, False], 2, False, [False, False, False, False], 5012, 'South', (13, 12))
Element 50: (0, (13, 12), ['%', '', '', ''], [(8, 12), (7, 11), (14, 8)], [True, False, False, False], 0, False, [False, False, False, False], 5021, 'Stop', (13, 12))
Element 51: #0#
