Element 1: (1, (16, 12), ['.', '.', 'G', '.'], [(4, 13), (16, 13), (18, 13)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'East', (17, 12))
Element 13: (1, (17, 7), ['.', '', '', ''], [(13, 10), (14, 7), (16, 8)], [False, False, False, False], 74, False, [True, False, False, False], 1357, 'West', (16, 7))
Element 14: (1, (16, 7), ['%', '.', '', ''], [(13, 9), (14, 6), (17, 8)], [True, False, False, False], 72, False, [False, True, False, False], 1386, 'South', (16, 6))
Element 15: (1, (16, 6), ['G', '%', '', ''], [(13, 8), (15, 6), (18, 8)], [False, True, False, False], 70, False, [False, False, False, False], 1415, 'North', (16, 7))
Element 16: (1, (16, 7), ['%', '', '', ''], [(13, 7), (15, 5), (18, 7)], [True, False, False, False], 68, False, [False, False, False, False], 1434, 'East', (17, 7))
Element 17: (1, (17, 7), ['', '', '', ''], [(12, 7), (15, 4), (18, 6)], [False, False, False, False], 66, False, [False, False, False, False], 1453, 'South', (17, 6))
Element 18: (1, (17, 6), ['', '%', '', ''], [(12, 8), (15, 3), (18, 7)], [False, True, False, False], 64, False, [False, False, False, False], 1472, 'West', (16, 6))
Element 19: (1, (16, 6), ['', '%', '', ''], [(12, 9), (16, 3), (18, 8)], [False, True, False, False], 62, False, [False, False, False, False], 1491, 'East', (17, 6))
Element 20: (1, (17, 6), ['', '%', '', ''], [(12, 10), (16, 2), (17, 8)], [False, True, False, False], 60, False, [False, False, False, False], 2500, 'East', (18, 6))
Element 21: (1, (18, 6), ['', '%', '', '%'], [(12, 11), (16, 1), (17, 7)], [False, True, False, True], 58, False, [False, False, False, False], 2519, 'North', (18, 7))
Element 22: (1, (18, 7), ['', '', '', '%'], [(11, 11), (17, 1), (17, 6)], [False, False, False, True], 56, False, [False, False, False, False], 2538, 'West', (17, 7))
Element 23: (1, (17, 7), ['', '', '', ''], [(11, 10), (16, 1), (16, 6)], [False, False, False, False], 54, False, [False, False, False, False], 2547, 'East', (18, 7))
Element 24: (1, (18, 7), ['', '', '', '%'], [(11, 9), (15, 1), (16, 7)], [False, False, False, True], 52, False, [False, False, False, False], 2566, 'North', (18, 8))
Element 25: (1, (18, 8), ['', '', '%', '%'], [(10, 9), (14, 1), (16, 6)], [False, False, True, True], 50, False, [False, False, False, False], 2585, 'West', (17, 8))
Element 26: (1, (17, 8), ['', '', '%', ''], [(10, 10), (13, 1), (15, 6)], [False, False, True, False], 48, False, [False, False, False, False], 2604, 'South', (17, 7))
Element 27: (1, (17, 7), ['', '', '', ''], [(10, 11), (12, 1), (15, 5)], [False, False, False, False], 46, False, [False, False, False, False], 2623, 'North', (17, 8))
Element 28: (1, (17, 8), ['', '', '%', ''], [(10, 12), (11, 1), (14, 5)], [False, False, True, False], 44, False, [False, False, False, False], 2652, 'West', (16, 8))
Element 29: (1, (16, 8), ['', '', '', ''], [(9, 12), (10, 1), (14, 4)], [False, False, False, False], 42, False, [False, False, False, False], 2681, 'South', (16, 7))
Element 30: (1, (16, 7), ['%', '', '', ''], [(9, 11), (9, 1), (13, 4)], [True, False, False, False], 40, False, [False, False, False, False], 2710, 'North', (16, 8))
Element 31: (1, (16, 8), ['', '', '', ''], [(9, 10), (8, 1), (13, 5)], [False, False, False, False], 38, False, [False, False, False, False], 2739, 'West', (15, 8))
Element 32: (1, (15, 8), ['', '%', '', ''], [(9, 9), (8, 2), (12, 5)], [False, True, False, False], 36, False, [False, False, False, False], 2768, 'North', (15, 9))
Element 33: (1, (15, 9), ['', '', '', ''], [(8, 9), (8, 3), (11, 5)], [False, False, False, False], 34, False, [False, False, False, False], 4777, 'North', (15, 10))
Element 34: (1, (15, 10), ['', '', '', ''], [(8, 10), (9, 3), (11, 6)], [False, False, False, False], 32, False, [False, False, False, False], 4806, 'North', (15, 11))
Element 35: (1, (15, 11), ['', '', '', ''], [(8, 11), (10, 3), (12, 6)], [False, False, False, False], 30, False, [False, False, False, False], 4835, 'North', (15, 12))
Element 36: (1, (15, 12), ['', '', '', ''], [(8, 12), (11, 3), (12, 7)], [False, False, False, False], 28, False, [False, False, False, False], 4854, 'North', (15, 13))
Element 37: (1, (15, 13), ['', '', '%', ''], [(7, 12), (12, 3), (11, 7)], [False, False, True, False], 26, False, [False, False, False, False], 4883, 'East', (16, 13))
Element 38: (1, (16, 13), ['', '', '%', ''], [(7, 11), (13, 3), (12, 7)], [False, False, True, False], 24, False, [False, False, False, False], 4902, 'East', (17, 13))
Element 39: (1, (17, 13), ['', '', '%', ''], [(7, 10), (13, 4), (13, 7)], [False, False, True, False], 22, False, [False, False, False, False], 4911, 'East', (18, 13))
Element 40: (1, (18, 13), ['', '%', '%', '%'], [(7, 9), (12, 4), (14, 7)], [False, True, True, True], 20, False, [False, False, False, False], 4930, 'West', (17, 13))
Element 41: (1, (17, 13), ['', '', '%', ''], [(7, 8), (11, 4), (14, 8)], [False, False, True, False], 18, False, [False, False, False, False], 4949, 'West', (16, 13))
Element 42: (1, (16, 13), ['', '', '%', ''], [(8, 8), (11, 5), (14, 9)], [False, False, True, False], 16, False, [False, False, False, False], 4958, 'West', (15, 13))
Element 43: (1, (15, 13), ['', '', '%', ''], [(7, 8), (10, 5), (14, 10)], [False, False, True, False], 14, False, [False, False, False, False], 4967, 'West', (14, 13))
Element 44: (1, (14, 13), ['', '', '%', ''], [(6, 8), (10, 6), (14, 11)], [False, False, True, False], 12, False, [False, False, False, False], 4986, 'South', (14, 12))
Element 45: (1, (14, 12), ['', '', '', ''], [(6, 9), (9, 6), (13, 11)], [False, False, False, False], 10, False, [False, False, False, False], 5005, 'South', (14, 11))
Element 46: (1, (14, 11), ['', '', '', ''], [(6, 10), (9, 5), (13, 12)], [False, False, False, False], 8, False, [False, False, False, False], 5024, 'South', (14, 10))
Element 47: (1, (14, 10), ['', '', '', ''], [(6, 11), (9, 4), (14, 12)], [False, False, False, False], 6, False, [False, False, False, False], 5043, 'South', (14, 9))
Element 48: (1, (14, 9), ['', '', '', ''], [(6, 12), (8, 4), (14, 13)], [False, False, False, False], 4, False, [False, False, False, False], 5062, 'South', (14, 8))
Element 49: (1, (14, 8), ['', '', '', ''], [(5, 12), (8, 5), (13, 13)], [False, False, False, False], 2, False, [False, False, False, False], 5081, 'South', (14, 7))
Element 50: (1, (14, 7), ['', '', '', '%'], [(5, 12), (8, 6), (12, 13)], [False, False, False, True], 0, False, [False, False, False, False], 5090, 'Stop', (14, 7))
Element 51: #0#
