Element 1: (2, (16, 3), ['.', 'F', '%', '.'], [(11, 3), (10, 6), (16, 8)], [False, False, True, False], 98, False, [True, False, False, True], 19, 'South', (16, 2))
Element 15: (2, (8, 3), ['.', '', '.', '.'], [(17, 7), (13, 9), (14, 12)], [False, False, False, False], 70, False, [True, False, True, True], 3515, 'East', (9, 3))
Element 16: (2, (9, 3), ['', '%', '.', ''], [(16, 7), (13, 10), (14, 13)], [False, True, False, False], 68, False, [False, False, True, False], 3554, 'North', (9, 4))
Element 17: (2, (9, 4), ['.', '', '.', '%'], [(16, 8), (13, 11), (13, 13)], [False, False, False, True], 66, False, [True, False, True, False], 3583, 'North', (9, 5))
Element 18: (2, (9, 5), ['.', '', '', '.'], [(16, 9), (12, 11), (13, 12)], [False, False, False, False], 64, False, [True, False, False, True], 3612, 'East', (10, 5))
Element 19: (2, (10, 5), ['', '%', '', ''], [(16, 10), (12, 10), (13, 11)], [False, True, False, False], 62, False, [False, False, False, False], 3631, 'East', (11, 5))
Element 20: (2, (11, 5), ['', '.', '', ''], [(16, 11), (12, 9), (13, 10)], [False, False, False, False], 60, False, [False, True, False, False], 3640, 'South', (11, 4))
Element 21: (2, (11, 4), ['%', '', '', '.'], [(16, 12), (12, 8), (14, 10)], [True, False, False, False], 58, False, [False, False, False, True], 3659, 'East', (12, 4))
Element 22: (2, (12, 4), ['', '', '', ''], [(17, 12), (13, 8), (15, 10)], [False, False, False, False], 56, False, [False, False, False, False], 3678, 'East', (13, 4))
Element 23: (2, (13, 4), ['', '', '', ''], [(17, 13), (13, 7), (15, 9)], [False, False, False, False], 54, False, [False, False, False, False], 3687, 'East', (14, 4))
Element 24: (2, (14, 4), ['', '%', '', ''], [(18, 13), (12, 7), (15, 8)], [False, True, False, False], 52, False, [False, False, False, False], 3696, 'East', (15, 4))
Element 25: (2, (15, 4), ['', '.', '', '%'], [(17, 13), (12, 6), (14, 8)], [False, False, False, True], 50, False, [False, True, False, False], 3705, 'South', (15, 3))
Element 26: (2, (15, 3), ['%', '%', '', ''], [(16, 13), (12, 7), (14, 9)], [True, True, False, False], 48, False, [False, False, False, False], 3714, 'North', (15, 4))
Element 27: (2, (15, 4), ['', '', '', '%'], [(15, 13), (11, 7), (13, 9)], [False, False, False, True], 46, False, [False, False, False, False], 3723, 'North', (15, 5))
Element 28: (2, (15, 5), ['', '', '', '%'], [(15, 12), (12, 7), (13, 8)], [False, False, False, True], 44, False, [False, False, False, False], 3722, 'North', (15, 6))
Element 29: (2, (15, 6), ['', '', '%', ''], [(15, 11), (11, 7), (13, 7)], [False, False, True, False], 42, False, [False, False, False, False], 3721, 'East', (16, 6))
Element 30: (2, (16, 6), ['', '%', '', ''], [(15, 10), (11, 7), (14, 7)], [False, True, False, False], 40, False, [False, False, False, False], 3720, 'East', (17, 6))
Element 31: (2, (17, 6), ['', '%', '', ''], [(15, 9), (11, 7), (14, 6)], [False, True, False, False], 38, False, [False, False, False, False], 3719, 'East', (18, 6))
Element 32: (2, (18, 6), ['', '%', '', '%'], [(15, 8), (12, 7), (15, 6)], [False, True, False, True], 36, False, [False, False, False, False], 3718, 'North', (18, 7))
Element 33: (2, (18, 7), ['', '', '', '%'], [(14, 8), (12, 8), (16, 6)], [False, False, False, True], 34, False, [False, False, False, False], 3717, 'North', (18, 8))
Element 34: (2, (18, 8), ['', '', '%', '%'], [(14, 9), (12, 9), (17, 6)], [False, False, True, True], 32, False, [False, False, False, False], 3716, 'West', (17, 8))
Element 35: (2, (17, 8), ['', '', '%', ''], [(14, 10), (11, 9), (18, 6)], [False, False, True, False], 30, False, [False, False, False, False], 3725, 'South', (17, 7))
Element 36: (2, (17, 7), ['', '', '', 'G'], [(14, 11), (11, 10), (18, 7)], [False, False, False, False], 28, False, [False, False, False, False], 3734, 'West', (16, 7))
Element 37: (2, (16, 7), ['%', '', '', ''], [(14, 12), (11, 11), (18, 8)], [True, False, False, False], 26, False, [False, False, False, False], 3743, 'North', (16, 8))
Element 38: (2, (16, 8), ['', '', '', 'G'], [(14, 13), (10, 11), (17, 8)], [False, False, False, False], 24, False, [False, False, False, False], 3752, 'North', (16, 9))
Element 39: (2, (16, 9), ['', '', '', '%'], [(13, 13), (10, 12), (17, 7)], [False, False, False, True], 22, False, [False, False, False, False], 3761, 'North', (16, 10))
Element 40: (2, (16, 10), ['', '', '', '%'], [(12, 13), (10, 13), (16, 7)], [False, False, False, True], 20, False, [False, False, False, False], 3780, 'North', (16, 11))
Element 41: (2, (16, 11), ['', '', '', '%'], [(11, 13), (9, 13), (17, 7)], [False, False, False, True], 18, False, [False, False, False, False], 3799, 'North', (16, 12))
Element 42: (2, (16, 12), ['', '', '', ''], [(10, 13), (9, 12), (17, 8)], [False, False, False, False], 16, False, [False, False, False, False], 3808, 'East', (17, 12))
Element 43: (2, (17, 12), ['', '%', '', '%'], [(10, 12), (9, 11), (18, 8)], [False, True, False, True], 14, False, [False, False, False, False], 3817, 'North', (17, 13))
Element 44: (2, (17, 13), ['', '', '%', ''], [(10, 11), (9, 10), (18, 7)], [False, False, True, False], 12, False, [False, False, False, False], 3826, 'East', (18, 13))
Element 45: (2, (18, 13), ['', '%', '%', '%'], [(10, 10), (9, 9), (17, 7)], [False, True, True, True], 10, False, [False, False, False, False], 3845, 'West', (17, 13))
Element 46: (2, (17, 13), ['', '', '%', ''], [(10, 9), (8, 9), (18, 7)], [False, False, True, False], 8, False, [False, False, False, False], 4854, 'West', (16, 13))
Element 47: (2, (16, 13), ['', '', '%', ''], [(11, 9), (8, 10), (18, 6)], [False, False, True, False], 6, False, [False, False, False, False], 4863, 'West', (15, 13))
Element 48: (2, (15, 13), ['', '', '%', ''], [(12, 9), (8, 11), (17, 6)], [False, False, True, False], 4, False, [False, False, False, False], 4872, 'South', (15, 12))
Element 49: (2, (15, 12), ['', '', '', ''], [(13, 9), (8, 12), (17, 7)], [False, False, False, False], 2, False, [False, False, False, False], 4881, 'South', (15, 11))
Element 50: (2, (15, 11), ['', '', '', ''], [(13, 9), (8, 12), (17, 6)], [False, False, False, False], 0, False, [False, False, False, False], 4880, 'Stop', (15, 11))
Element 51: #0#
