Element 1: (1, (4, 11), ['.', '.', '.', 'G'], [(15, 9), (5, 11), (11, 4)], [False, False, False, False], 98, False, [True, True, True, False], 9, 'North', (4, 12))
Element 33: (1, (14, 13), ['', '', '%', ''], [(8, 10), (16, 6), (9, 6)], [False, False, True, False], 34, False, [False, False, False, False], 3727, 'South', (14, 12))
Element 34: (1, (14, 12), ['', '', '', ''], [(7, 10), (15, 6), (8, 6)], [False, False, False, False], 32, False, [False, False, False, False], 3746, 'South', (14, 11))
Element 35: (1, (14, 11), ['', '', '', ''], [(7, 9), (15, 5), (8, 5)], [False, False, False, False], 30, False, [False, False, False, False], 3765, 'East', (15, 11))
Element 36: (1, (15, 11), ['', '', '', ''], [(7, 8), (15, 4), (8, 4)], [False, False, False, False], 28, False, [False, False, False, False], 3794, 'North', (15, 12))
Element 37: (1, (15, 12), ['', '', '', ''], [(8, 8), (15, 3), (9, 4)], [False, False, False, False], 26, False, [False, False, False, False], 3823, 'West', (14, 12))
Element 38: (1, (14, 12), ['', '', '', ''], [(7, 8), (16, 3), (9, 3)], [False, False, False, False], 24, False, [False, False, False, False], 3842, 'East', (15, 12))
Element 39: (1, (15, 12), ['', '', '', ''], [(6, 8), (16, 2), (10, 3)], [False, False, False, False], 22, False, [False, False, False, False], 4861, 'North', (15, 13))
Element 40: (1, (15, 13), ['', '', '%', ''], [(6, 9), (16, 1), (11, 3)], [False, False, True, False], 20, False, [False, False, False, False], 4890, 'West', (14, 13))
Element 41: (1, (14, 13), ['', '', '%', ''], [(6, 10), (17, 1), (12, 3)], [False, False, True, False], 18, False, [False, False, False, False], 4919, 'East', (15, 13))
Element 42: (1, (15, 13), ['', '', '%', ''], [(5, 10), (16, 1), (13, 3)], [False, False, True, False], 16, False, [False, False, False, False], 4938, 'East', (16, 13))
Element 43: (1, (16, 13), ['', '', '%', ''], [(5, 9), (15, 1), (13, 4)], [False, False, True, False], 14, False, [False, False, False, False], 4967, 'South', (16, 12))
Element 44: (1, (16, 12), ['', '', '', ''], [(5, 8), (14, 1), (14, 4)], [False, False, False, False], 12, False, [False, False, False, False], 4996, 'West', (15, 12))
Element 45: (1, (15, 12), ['', '', '', ''], [(4, 8), (13, 1), (15, 4)], [False, False, False, False], 10, False, [False, False, False, False], 5015, 'East', (16, 12))
Element 46: (1, (16, 12), ['', '', '', ''], [(4, 9), (12, 1), (15, 3)], [False, False, False, False], 8, False, [False, False, False, False], 5034, 'South', (16, 11))
Element 47: (1, (16, 11), ['', '', '', '%'], [(4, 10), (11, 1), (16, 3)], [False, False, False, True], 6, False, [False, False, False, False], 5053, 'West', (15, 11))
Element 48: (1, (15, 11), ['', '', '', ''], [(3, 10), (10, 1), (17, 3)], [False, False, False, False], 4, False, [False, False, False, False], 5082, 'East', (16, 11))
Element 49: (1, (16, 11), ['', '', '', '%'], [(3, 11), (9, 1), (18, 3)], [False, False, False, True], 2, False, [False, False, False, False], 5111, 'South', (16, 10))
Element 50: (1, (16, 10), ['', '', '', '%'], [(3, 11), (8, 1), (17, 3)], [False, False, False, True], 0, False, [False, False, False, False], 5120, 'Stop', (16, 10))
Element 51: #0#
