Element 1: (2, (16, 12), ['.', '.', 'G', '.'], [(8, 4), (16, 9), (16, 13)], [False, False, False, False], 98, False, [True, True, False, True], 1009, 'East', (17, 12))
Element 14: (2, (12, 7), ['.', '.', '.', ''], [(18, 7), (16, 6), (18, 8)], [False, False, False, False], 72, False, [True, True, True, False], 2406, 'North', (12, 8))
Element 15: (2, (12, 8), ['%', '', '.', ''], [(17, 7), (16, 7), (17, 8)], [True, False, False, False], 70, False, [False, False, True, False], 2435, 'North', (12, 9))
Element 16: (2, (12, 9), ['.', '', '.', ''], [(17, 8), (17, 7), (16, 8)], [False, False, False, False], 68, False, [True, False, True, False], 2444, 'North', (12, 10))
Element 17: (2, (12, 10), ['.', '', '.', ''], [(18, 8), (18, 7), (15, 8)], [False, False, False, False], 66, False, [True, False, True, False], 2453, 'North', (12, 11))
Element 18: (2, (12, 11), ['.', '', '%', ''], [(17, 8), (18, 8), (16, 8)], [False, False, True, False], 64, False, [True, False, False, False], 2462, 'West', (11, 11))
Element 19: (2, (11, 11), ['.', '.', '%', ''], [(16, 8), (17, 8), (16, 7)], [False, False, True, False], 62, False, [True, True, False, False], 2471, 'South', (11, 10))
Element 20: (2, (11, 10), ['.', '.', '', ''], [(16, 9), (18, 8), (17, 7)], [False, False, False, False], 60, False, [True, True, False, False], 2480, 'South', (11, 9))
Element 21: (2, (11, 9), ['.', '%', '', ''], [(16, 10), (17, 8), (18, 7)], [False, True, False, False], 58, False, [True, False, False, False], 2489, 'West', (10, 9))
Element 22: (2, (10, 9), ['.', '%', '.', ''], [(16, 11), (16, 8), (18, 6)], [False, True, False, False], 56, False, [True, False, True, False], 2498, 'North', (10, 10))
Element 23: (2, (10, 10), ['.', '', '.', ''], [(16, 12), (16, 7), (17, 6)], [False, False, False, False], 54, False, [True, False, True, False], 2507, 'North', (10, 11))
Element 24: (2, (10, 11), ['.', '', '.', ''], [(17, 12), (17, 7), (16, 6)], [False, False, False, False], 52, False, [True, False, True, False], 2516, 'North', (10, 12))
Element 25: (2, (10, 12), ['.', '', '.', '%'], [(17, 13), (17, 8), (15, 6)], [False, False, False, True], 50, False, [True, False, True, False], 2525, 'North', (10, 13))
Element 26: (2, (10, 13), ['.', '', '%', '.'], [(18, 13), (17, 7), (15, 5)], [False, False, True, False], 48, False, [True, False, False, True], 2534, 'East', (11, 13))
Element 27: (2, (11, 13), ['', '%', '%', '.'], [(17, 13), (17, 6), (15, 4)], [False, True, True, False], 46, False, [False, False, False, True], 2553, 'East', (12, 13))
Element 28: (2, (12, 13), ['', '%', '%', ''], [(16, 13), (18, 6), (15, 3)], [False, True, True, False], 44, False, [False, False, False, False], 2572, 'West', (11, 13))
Element 29: (2, (11, 13), ['', '%', '%', ''], [(15, 13), (17, 6), (16, 3)], [False, True, True, False], 42, False, [False, False, False, False], 2581, 'West', (10, 13))
Element 30: (2, (10, 13), ['.', '', '%', ''], [(15, 12), (17, 7), (16, 2)], [False, False, True, False], 40, False, [True, False, False, False], 3580, 'West', (9, 13))
Element 31: (2, (9, 13), ['.', '.', '%', ''], [(15, 11), (16, 7), (16, 1)], [False, False, True, False], 38, False, [True, True, False, False], 3599, 'South', (9, 12))
Element 32: (2, (9, 12), ['.', '.', '', ''], [(15, 10), (16, 6), (17, 1)], [False, False, False, False], 36, False, [True, True, False, False], 3618, 'South', (9, 11))
Element 33: (2, (9, 11), ['.', '.', '', ''], [(15, 9), (17, 6), (16, 1)], [False, False, False, False], 34, False, [True, True, False, False], 3627, 'South', (9, 10))
Element 34: (2, (9, 10), ['.', '.', '', ''], [(15, 8), (16, 6), (15, 1)], [False, False, False, False], 32, False, [True, True, False, False], 3646, 'South', (9, 9))
Element 35: (2, (9, 9), ['F', '%', '', ''], [(14, 8), (15, 6), (14, 1)], [False, True, False, False], 30, False, [False, False, False, False], 3665, 'West', (8, 9))
Element 36: (2, (8, 9), ['.', '.', '.', ''], [(14, 9), (15, 5), (13, 1)], [False, False, False, False], 28, False, [True, True, True, False], 4674, 'North', (8, 10))
Element 37: (2, (8, 10), ['.', '', '.', ''], [(14, 10), (15, 4), (12, 1)], [False, False, False, False], 26, False, [True, False, True, False], 4693, 'North', (8, 11))
Element 38: (2, (8, 11), ['.', '', '.', ''], [(14, 11), (14, 4), (11, 1)], [False, False, False, False], 24, False, [True, False, True, False], 4722, 'North', (8, 12))
Element 39: (2, (8, 12), ['.', '', '.', ''], [(14, 12), (13, 4), (10, 1)], [False, False, False, False], 22, False, [True, False, True, False], 4751, 'North', (8, 13))
Element 40: (2, (8, 13), ['.', '', '%', ''], [(14, 13), (13, 3), (9, 1)], [False, False, True, False], 20, False, [True, False, False, False], 4780, 'West', (7, 13))
Element 41: (2, (7, 13), ['.', '.', '%', ''], [(13, 13), (12, 3), (8, 1)], [False, False, True, False], 18, False, [True, True, False, False], 4809, 'South', (7, 12))
Element 42: (2, (7, 12), ['.', '.', '', ''], [(13, 12), (12, 4), (8, 2)], [False, False, False, False], 16, False, [True, True, False, False], 4838, 'South', (7, 11))
Element 43: (2, (7, 11), ['.', '.', '', ''], [(13, 11), (11, 4), (8, 3)], [False, False, False, False], 14, False, [True, True, False, False], 4867, 'South', (7, 10))
Element 44: (2, (7, 10), ['.', '.', '', ''], [(13, 10), (11, 3), (9, 3)], [False, False, False, False], 12, False, [True, True, False, False], 4896, 'South', (7, 9))
Element 45: (2, (7, 9), ['.', '.', '', ''], [(13, 9), (11, 4), (10, 3)], [False, False, False, False], 10, False, [True, True, False, False], 4915, 'South', (7, 8))
Element 46: (2, (7, 8), ['.', '%', '', '.'], [(13, 8), (11, 5), (11, 3)], [False, True, False, False], 8, False, [True, False, False, True], 4924, 'East', (8, 8))
Element 47: (2, (8, 8), ['', '%', '', '%'], [(13, 7), (11, 6), (12, 3)], [False, True, False, True], 6, False, [False, False, False, False], 4943, 'West', (7, 8))
Element 48: (2, (7, 8), ['.', '%', '', ''], [(14, 7), (12, 6), (13, 3)], [False, True, False, False], 4, False, [True, False, False, False], 4952, 'West', (6, 8))
Element 49: (2, (6, 8), ['.', '%', '.', ''], [(14, 6), (12, 7), (13, 4)], [False, True, False, False], 2, False, [True, False, True, False], 4961, 'North', (6, 9))
Element 50: (2, (6, 9), ['.', '', '.', ''], [(14, 6), (12, 7), (14, 4)], [False, False, False, False], 0, False, [True, False, True, False], 4970, 'Stop', (6, 9))
Element 51: #0#
