Element 1: (3, (14, 9), ['.', 'G', '.', '.'], [(5, 2), (7, 6), (14, 8)], [False, False, False, False], 98, False, [True, False, True, True], 29, 'East', (15, 9))
Element 22: (3, (13, 11), ['', '', '', ''], [(13, 1), (12, 10), (16, 1)], [False, False, False, False], 56, False, [False, False, False, False], 3698, 'South', (13, 10))
Element 23: (3, (13, 10), ['', '', '', ''], [(12, 1), (11, 10), (17, 1)], [False, False, False, False], 54, False, [False, False, False, False], 3717, 'South', (13, 9))
Element 24: (3, (13, 9), ['', '', '', ''], [(11, 1), (11, 11), (16, 1)], [False, False, False, False], 52, False, [False, False, False, False], 3736, 'South', (13, 8))
Element 25: (3, (13, 8), ['', '', '', ''], [(10, 1), (10, 11), (15, 1)], [False, False, False, False], 50, False, [False, False, False, False], 3755, 'East', (14, 8))
Element 26: (3, (14, 8), ['', '', '', ''], [(9, 1), (10, 12), (14, 1)], [False, False, False, False], 48, False, [False, False, False, False], 3774, 'East', (15, 8))
Element 27: (3, (15, 8), ['', '%', '', ''], [(8, 1), (10, 13), (13, 1)], [False, True, False, False], 46, False, [False, False, False, False], 3793, 'East', (16, 8))
Element 28: (3, (16, 8), ['', '', '', ''], [(7, 1), (11, 13), (12, 1)], [False, False, False, False], 44, False, [False, False, False, False], 3812, 'East', (17, 8))
Element 29: (3, (17, 8), ['', '', '%', ''], [(6, 1), (12, 13), (11, 1)], [False, False, True, False], 42, False, [False, False, False, False], 3831, 'East', (18, 8))
Element 30: (3, (18, 8), ['', '', '%', '%'], [(5, 1), (13, 13), (10, 1)], [False, False, True, True], 40, False, [False, False, False, False], 3840, 'South', (18, 7))
Element 31: (3, (18, 7), ['', '', '', '%'], [(6, 1), (14, 13), (9, 1)], [False, False, False, True], 38, False, [False, False, False, False], 3839, 'South', (18, 6))
Element 32: (3, (18, 6), ['', '%', '', '%'], [(7, 1), (15, 13), (8, 1)], [False, True, False, True], 36, False, [False, False, False, False], 3838, 'West', (17, 6))
Element 33: (3, (17, 6), ['', '%', '', ''], [(6, 1), (16, 13), (8, 2)], [False, True, False, False], 34, False, [False, False, False, False], 3837, 'North', (17, 7))
Element 34: (3, (17, 7), ['', '', '', ''], [(7, 1), (17, 13), (8, 3)], [False, False, False, False], 32, False, [False, False, False, False], 3836, 'West', (16, 7))
Element 35: (3, (16, 7), ['%', '', '', ''], [(8, 1), (18, 13), (8, 4)], [True, False, False, False], 30, False, [False, False, False, False], 3845, 'South', (16, 6))
Element 36: (3, (16, 6), ['', '%', '', ''], [(9, 1), (17, 13), (9, 4)], [False, True, False, False], 28, False, [False, False, False, False], 3854, 'West', (15, 6))
Element 37: (3, (15, 6), ['', '', '%', ''], [(10, 1), (17, 12), (9, 5)], [False, False, True, False], 26, False, [False, False, False, False], 3863, 'South', (15, 5))
Element 38: (3, (15, 5), ['', '', '', '%'], [(11, 1), (16, 12), (10, 5)], [False, False, False, True], 24, False, [False, False, False, False], 3872, 'South', (15, 4))
Element 39: (3, (15, 4), ['', '', '', '%'], [(12, 1), (16, 11), (11, 5)], [False, False, False, True], 22, False, [False, False, False, False], 3871, 'South', (15, 3))
Element 40: (3, (15, 3), ['%', '%', '', ''], [(13, 1), (16, 10), (11, 4)], [True, True, False, False], 20, False, [False, False, False, False], 3880, 'East', (16, 3))
Element 41: (3, (16, 3), ['', '', '%', ''], [(14, 1), (16, 9), (12, 4)], [False, False, True, False], 18, False, [False, False, False, False], 3889, 'East', (17, 3))
Element 42: (3, (17, 3), ['', '%', '%', ''], [(14, 1), (16, 8), (13, 4)], [False, True, True, False], 16, False, [False, False, False, False], 3888, 'East', (18, 3))
Element 43: (3, (18, 3), ['', '%', '%', '%'], [(14, 1), (17, 8), (14, 4)], [False, True, True, True], 14, False, [False, False, False, False], 3887, 'West', (17, 3))
Element 44: (3, (17, 3), ['', '%', '%', ''], [(13, 1), (18, 8), (14, 5)], [False, True, True, False], 12, False, [False, False, False, False], 3886, 'West', (16, 3))
Element 45: (3, (16, 3), ['', '', '%', ''], [(12, 1), (18, 7), (14, 6)], [False, False, True, False], 10, False, [False, False, False, False], 3885, 'South', (16, 2))
Element 46: (3, (16, 2), ['%', '', '', '%'], [(12, 1), (18, 6), (14, 7)], [True, False, False, True], 8, False, [False, False, False, False], 3884, 'South', (16, 1))
Element 47: (3, (16, 1), ['', '%', '', ''], [(12, 1), (17, 6), (13, 7)], [False, True, False, False], 6, False, [False, False, False, False], 3883, 'East', (17, 1))
Element 48: (3, (17, 1), ['', '%', '%', '%'], [(12, 1), (17, 7), (12, 7)], [False, True, True, True], 4, False, [False, False, False, False], 3882, 'West', (16, 1))
Element 49: (3, (16, 1), ['', '%', '', ''], [(12, 1), (16, 7), (12, 6)], [False, True, False, False], 2, False, [False, False, False, False], 3891, 'West', (15, 1))
Element 50: (3, (15, 1), ['', '%', '%', ''], [(12, 1), (16, 7), (12, 6)], [False, True, True, False], 0, False, [False, False, False, False], 3890, 'Stop', (15, 1))
Element 51: #0#
