Element 1: (2, (16, 8), ['.', '.', 'F', '.'], [(11, 1), (14, 12), (18, 7)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'North', (16, 9))
Element 20: (2, (15, 6), ['', '', '%', ''], [(13, 4), (12, 9), (15, 13)], [False, False, True, False], 60, False, [False, False, False, False], 2570, 'East', (16, 6))
Element 21: (2, (16, 6), ['', '%', '', ''], [(13, 5), (12, 8), (15, 12)], [False, True, False, False], 58, False, [False, False, False, False], 2589, 'East', (17, 6))
Element 22: (2, (17, 6), ['', '%', '', ''], [(12, 5), (12, 7), (15, 11)], [False, True, False, False], 56, False, [False, False, False, False], 2608, 'East', (18, 6))
Element 23: (2, (18, 6), ['', '%', '', '%'], [(11, 5), (12, 6), (15, 10)], [False, True, False, True], 54, False, [False, False, False, False], 3617, 'North', (18, 7))
Element 24: (2, (18, 7), ['', '', '', '%'], [(11, 6), (12, 5), (15, 9)], [False, False, False, True], 52, False, [False, False, False, False], 3626, 'North', (18, 8))
Element 25: (2, (18, 8), ['', '', '%', '%'], [(11, 7), (12, 4), (15, 8)], [False, False, True, True], 50, False, [False, False, False, False], 3645, 'West', (17, 8))
Element 26: (2, (17, 8), ['', '', '%', ''], [(12, 7), (12, 3), (14, 8)], [False, False, True, False], 48, False, [False, False, False, False], 3654, 'South', (17, 7))
Element 27: (2, (17, 7), ['', '', '', ''], [(13, 7), (13, 3), (14, 9)], [False, False, False, False], 46, False, [False, False, False, False], 3663, 'West', (16, 7))
Element 28: (2, (16, 7), ['%', '', '', ''], [(14, 7), (13, 4), (14, 10)], [True, False, False, False], 44, False, [False, False, False, False], 3662, 'East', (17, 7))
Element 29: (2, (17, 7), ['', '', '', ''], [(14, 8), (14, 4), (14, 11)], [False, False, False, False], 42, False, [False, False, False, False], 3661, 'North', (17, 8))
Element 30: (2, (17, 8), ['', '', '%', ''], [(15, 8), (15, 4), (14, 12)], [False, False, True, False], 40, False, [False, False, False, False], 3660, 'East', (18, 8))
Element 31: (2, (18, 8), ['', '', '%', '%'], [(16, 8), (15, 5), (14, 13)], [False, False, True, True], 38, False, [False, False, False, False], 3659, 'South', (18, 7))
Element 32: (2, (18, 7), ['', '', '', '%'], [(17, 8), (15, 6), (13, 13)], [False, False, False, True], 36, False, [False, False, False, False], 3658, 'West', (17, 7))
Element 33: (2, (17, 7), ['', '', '', ''], [(18, 8), (16, 6), (13, 12)], [False, False, False, False], 34, False, [False, False, False, False], 3657, 'East', (18, 7))
Element 34: (2, (18, 7), ['', '', '', '%'], [(17, 8), (17, 6), (13, 11)], [False, False, False, True], 32, False, [False, False, False, False], 3656, 'South', (18, 6))
Element 35: (2, (18, 6), ['', '%', '', '%'], [(16, 8), (17, 7), (13, 10)], [False, True, False, True], 30, False, [False, False, False, False], 3655, 'West', (17, 6))
Element 36: (2, (17, 6), ['', '%', '', ''], [(16, 9), (18, 7), (13, 9)], [False, True, False, False], 28, False, [False, False, False, False], 3654, 'North', (17, 7))
Element 37: (2, (17, 7), ['', '', '', ''], [(16, 10), (18, 8), (13, 8)], [False, False, False, False], 26, False, [False, False, False, False], 3653, 'South', (17, 6))
Element 38: (2, (17, 6), ['', '%', '', ''], [(16, 11), (17, 8), (13, 7)], [False, True, False, False], 24, False, [False, False, False, False], 3652, 'West', (16, 6))
Element 39: (2, (16, 6), ['', '%', '', ''], [(16, 12), (16, 8), (14, 7)], [False, True, False, False], 22, False, [False, False, False, False], 3651, 'North', (16, 7))
Element 40: (2, (16, 7), ['%', '', '', ''], [(17, 12), (16, 9), (14, 6)], [True, False, False, False], 20, False, [False, False, False, False], 3650, 'South', (16, 6))
Element 41: (2, (16, 6), ['G', '%', '', ''], [(17, 13), (16, 10), (15, 6)], [False, True, False, False], 18, False, [False, False, False, False], 3649, 'North', (16, 7))
Element 42: (2, (16, 7), ['%', '', '', ''], [(18, 13), (16, 11), (15, 5)], [True, False, False, False], 16, False, [False, False, False, False], 3648, 'South', (16, 6))
Element 43: (2, (16, 6), ['', '%', '', ''], [(17, 13), (15, 11), (15, 4)], [False, True, False, False], 14, False, [False, False, False, False], 3647, 'West', (15, 6))
Element 44: (2, (15, 6), ['', '', '%', ''], [(16, 13), (15, 10), (15, 3)], [False, False, True, False], 12, False, [False, False, False, False], 3646, 'West', (14, 6))
Element 45: (2, (14, 6), ['%', '', '', ''], [(15, 13), (15, 9), (16, 3)], [True, False, False, False], 10, False, [False, False, False, False], 3645, 'South', (14, 5))
Element 46: (2, (14, 5), ['', '', '', ''], [(15, 12), (15, 8), (17, 3)], [False, False, False, False], 8, False, [False, False, False, False], 3644, 'East', (15, 5))
Element 47: (2, (15, 5), ['', '', '', '%'], [(15, 11), (14, 8), (18, 3)], [False, False, False, True], 6, False, [False, False, False, False], 3643, 'South', (15, 4))
Element 48: (2, (15, 4), ['', '', '', '%'], [(15, 10), (14, 9), (17, 3)], [False, False, False, True], 4, False, [False, False, False, False], 3642, 'South', (15, 3))
Element 49: (2, (15, 3), ['%', '%', '', 'G'], [(15, 9), (14, 10), (16, 3)], [True, True, False, False], 2, False, [False, False, False, False], 3641, 'North', (15, 4))
Element 50: (2, (15, 4), ['', '', '', '%'], [(15, 9), (14, 10), (16, 2)], [False, False, False, True], 0, False, [False, False, False, False], 3640, 'Stop', (15, 4))
Element 51: #0#
