Element 1: (0, (8, 10), ['.', 'F', '.', '.'], [(3, 13), (6, 4), (9, 9)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'South', (8, 9))
Element 19: (0, (13, 13), ['', '', '%', ''], [(16, 10), (17, 7), (15, 12)], [False, False, True, False], 62, False, [False, False, False, False], 3562, 'East', (14, 13))
Element 20: (0, (14, 13), ['', '', '%', ''], [(15, 10), (16, 7), (15, 11)], [False, False, True, False], 60, False, [False, False, False, False], 3581, 'East', (15, 13))
Element 21: (0, (15, 13), ['', '', '%', ''], [(14, 10), (16, 8), (15, 10)], [False, False, True, False], 58, False, [False, False, False, False], 3600, 'East', (16, 13))
Element 22: (0, (16, 13), ['', '', '%', ''], [(13, 10), (15, 8), (14, 10)], [False, False, True, False], 56, False, [False, False, False, False], 3619, 'East', (17, 13))
Element 23: (0, (17, 13), ['', '', '%', ''], [(12, 10), (14, 8), (14, 11)], [False, False, True, False], 54, False, [False, False, False, False], 3638, 'East', (18, 13))
Element 24: (0, (18, 13), ['', '%', '%', '%'], [(11, 10), (14, 7), (14, 12)], [False, True, True, True], 52, False, [False, False, False, False], 3657, 'West', (17, 13))
Element 25: (0, (17, 13), ['', '', '%', ''], [(10, 10), (14, 6), (14, 13)], [False, False, True, False], 50, False, [False, False, False, False], 3676, 'South', (17, 12))
Element 26: (0, (17, 12), ['', '%', '', '%'], [(9, 10), (14, 7), (13, 13)], [False, True, False, True], 48, False, [False, False, False, False], 3685, 'West', (16, 12))
Element 27: (0, (16, 12), ['', '', '', ''], [(9, 11), (13, 7), (13, 12)], [False, False, False, False], 46, False, [False, False, False, False], 3694, 'South', (16, 11))
Element 28: (0, (16, 11), ['', '', '', '%'], [(9, 12), (13, 8), (13, 11)], [False, False, False, True], 44, False, [False, False, False, False], 3713, 'South', (16, 10))
Element 29: (0, (16, 10), ['', '', '', '%'], [(10, 12), (12, 8), (13, 10)], [False, False, False, True], 42, False, [False, False, False, False], 3732, 'South', (16, 9))
Element 30: (0, (16, 9), ['', '', '', '%'], [(10, 11), (12, 7), (12, 10)], [False, False, False, True], 40, False, [False, False, False, False], 3741, 'South', (16, 8))
Element 31: (0, (16, 8), ['', '', '', ''], [(11, 11), (12, 6), (12, 11)], [False, False, False, False], 38, False, [False, False, False, False], 3750, 'East', (17, 8))
Element 32: (0, (17, 8), ['', '', '%', ''], [(10, 11), (11, 6), (11, 11)], [False, False, True, False], 36, False, [False, False, False, False], 3759, 'East', (18, 8))
Element 33: (0, (18, 8), ['', '', '%', '%'], [(10, 12), (11, 7), (11, 10)], [False, False, True, True], 34, False, [False, False, False, False], 3768, 'South', (18, 7))
Element 34: (0, (18, 7), ['', '', '', '%'], [(9, 12), (11, 6), (10, 10)], [False, False, False, True], 32, False, [False, False, False, False], 3767, 'South', (18, 6))
Element 35: (0, (18, 6), ['', '%', '', '%'], [(8, 12), (10, 6), (10, 11)], [False, True, False, True], 30, False, [False, False, False, False], 3786, 'West', (17, 6))
Element 36: (0, (17, 6), ['', '%', '', ''], [(7, 12), (9, 6), (10, 12)], [False, True, False, False], 28, False, [False, False, False, False], 3805, 'North', (17, 7))
Element 37: (0, (17, 7), ['', '', '', ''], [(6, 12), (8, 6), (10, 13)], [False, False, False, False], 26, False, [False, False, False, False], 3824, 'West', (16, 7))
Element 38: (0, (16, 7), ['%', '', '', ''], [(6, 11), (8, 5), (11, 13)], [True, False, False, False], 24, False, [False, False, False, False], 3843, 'South', (16, 6))
Element 39: (0, (16, 6), ['', '%', '', ''], [(6, 10), (7, 5), (12, 13)], [False, True, False, False], 22, False, [False, False, False, False], 3862, 'West', (15, 6))
Element 40: (0, (15, 6), ['', '', '%', ''], [(6, 9), (7, 6), (11, 13)], [False, False, True, False], 20, False, [False, False, False, False], 3881, 'South', (15, 5))
Element 41: (0, (15, 5), ['', '.', '', '%'], [(6, 8), (6, 6), (10, 13)], [False, False, False, True], 18, False, [False, True, False, False], 3900, 'South', (15, 4))
Element 42: (0, (15, 4), ['.', '.', '', '%'], [(5, 8), (6, 5), (9, 13)], [False, False, False, True], 16, False, [True, True, False, False], 3929, 'South', (15, 3))
Element 43: (0, (15, 3), ['%', '%', '', '.'], [(5, 9), (5, 5), (9, 12)], [True, True, False, False], 14, False, [False, False, False, True], 3958, 'East', (16, 3))
Element 44: (0, (16, 3), ['', 'F', '%', '.'], [(5, 10), (5, 4), (9, 11)], [False, False, True, False], 12, False, [False, False, False, True], 3987, 'South', (16, 2))
Element 45: (0, (16, 2), ['%', '.', '', '%'], [(5, 11), (5, 3), (9, 10)], [True, False, False, True], 10, False, [False, True, False, False], 5006, 'South', (16, 1))
Element 46: (0, (16, 1), ['.', '%', '', '.'], [(5, 12), (6, 3), (8, 10)], [False, True, False, False], 8, False, [True, False, False, True], 5035, 'East', (17, 1))
Element 47: (0, (17, 1), ['', '%', '%', '%'], [(4, 12), (7, 3), (8, 11)], [False, True, True, True], 6, False, [False, False, False, False], 5064, 'West', (16, 1))
Element 48: (0, (16, 1), ['.', '%', '', ''], [(4, 11), (8, 3), (8, 12)], [False, True, False, False], 4, False, [True, False, False, False], 5083, 'West', (15, 1))
Element 49: (0, (15, 1), ['.', '%', '%', ''], [(4, 10), (9, 3), (8, 13)], [False, True, True, False], 2, False, [True, False, False, False], 5112, 'West', (14, 1))
Element 50: (0, (14, 1), ['.', '%', '%', ''], [(4, 9), (10, 3), (7, 13)], [False, True, True, False], 0, False, [True, False, False, False], 5141, 'Stop', (14, 1))
Element 51: #0#
