Element 1: (2, (8, 10), ['.', 'F', '.', '.'], [(11, 9), (4, 5), (15, 9)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'South', (8, 9))
Element 37: (2, (15, 3), ['%', '%', '', '.'], [(7, 11), (17, 12), (10, 12)], [True, True, False, False], 26, False, [False, False, False, True], 3693, 'East', (16, 3))
Element 38: (2, (16, 3), ['', 'F', '%', '.'], [(7, 12), (17, 13), (10, 13)], [False, False, True, False], 24, False, [False, False, False, True], 3712, 'South', (16, 2))
Element 39: (2, (16, 2), ['%', '.', '', '%'], [(7, 13), (18, 13), (11, 13)], [True, False, False, True], 22, False, [False, True, False, False], 4721, 'South', (16, 1))
Element 40: (2, (16, 1), ['.', '%', '', '.'], [(6, 13), (17, 13), (12, 13)], [False, True, False, False], 20, False, [True, False, False, True], 4740, 'East', (17, 1))
Element 41: (2, (17, 1), ['', '%', '%', '%'], [(6, 12), (16, 13), (11, 13)], [False, True, True, True], 18, False, [False, False, False, False], 4759, 'West', (16, 1))
Element 42: (2, (16, 1), ['.', '%', '', ''], [(6, 11), (15, 13), (10, 13)], [False, True, False, False], 16, False, [True, False, False, False], 4768, 'West', (15, 1))
Element 43: (2, (15, 1), ['.', '%', '%', ''], [(6, 10), (15, 12), (9, 13)], [False, True, True, False], 14, False, [True, False, False, False], 4787, 'West', (14, 1))
Element 44: (2, (14, 1), ['.', '%', '%', ''], [(7, 10), (15, 11), (9, 12)], [False, True, True, False], 12, False, [True, False, False, False], 4806, 'West', (13, 1))
Element 45: (2, (13, 1), ['.', '%', '%', ''], [(7, 9), (15, 10), (9, 11)], [False, True, True, False], 10, False, [True, False, False, False], 4825, 'West', (12, 1))
Element 46: (2, (12, 1), ['.', '%', '%', ''], [(7, 8), (14, 10), (9, 10)], [False, True, True, False], 8, False, [True, False, False, False], 4844, 'West', (11, 1))
Element 47: (2, (11, 1), ['.', '%', '%', ''], [(8, 8), (14, 11), (9, 9)], [False, True, True, False], 6, False, [True, False, False, False], 4863, 'West', (10, 1))
Element 48: (2, (10, 1), ['.', '%', '%', ''], [(7, 8), (14, 12), (8, 9)], [False, True, True, False], 4, False, [True, False, False, False], 4872, 'West', (9, 1))
Element 49: (2, (9, 1), ['.', '%', '%', ''], [(6, 8), (14, 13), (8, 10)], [False, True, True, False], 2, False, [True, False, False, False], 4891, 'West', (8, 1))
Element 50: (2, (8, 1), ['.', '%', '.', ''], [(6, 8), (14, 13), (8, 11)], [False, True, False, False], 0, False, [True, False, True, False], 4900, 'Stop', (8, 1))
Element 51: #0#
