Element 1: (2, (7, 9), ['.', '.', '.', 'F'], [(11, 5), (5, 3), (15, 12)], [False, False, False, False], 98, False, [True, True, True, False], 1009, 'East', (8, 9))
Element 38: (2, (10, 13), ['', '', '%', ''], [(17, 12), (3, 4), (7, 11)], [False, False, True, False], 24, False, [False, False, False, False], 5002, 'East', (11, 13))
Element 39: (2, (11, 13), ['', '%', '%', ''], [(17, 13), (4, 4), (7, 12)], [False, True, True, False], 22, False, [False, False, False, False], 5021, 'East', (12, 13))
Element 40: (2, (12, 13), ['', '%', '%', ''], [(18, 13), (5, 4), (7, 13)], [False, True, True, False], 20, False, [False, False, False, False], 5040, 'West', (11, 13))
Element 41: (2, (11, 13), ['', '%', '%', ''], [(17, 13), (6, 4), (6, 13)], [False, True, True, False], 18, False, [False, False, False, False], 5059, 'West', (10, 13))
Element 42: (2, (10, 13), ['', '', '%', ''], [(16, 13), (7, 4), (6, 12)], [False, False, True, False], 16, False, [False, False, False, False], 5078, 'West', (9, 13))
Element 43: (2, (9, 13), ['', '', '%', ''], [(15, 13), (8, 4), (6, 11)], [False, False, True, False], 14, False, [False, False, False, False], 5097, 'South', (9, 12))
Element 44: (2, (9, 12), ['', '', '', ''], [(15, 12), (9, 4), (6, 10)], [False, False, False, False], 12, False, [False, False, False, False], 5116, 'South', (9, 11))
Element 45: (2, (9, 11), ['', '', '', ''], [(15, 11), (9, 5), (6, 9)], [False, False, False, False], 10, False, [False, False, False, False], 5135, 'South', (9, 10))
Element 46: (2, (9, 10), ['', '', '', ''], [(15, 10), (10, 5), (6, 8)], [False, False, False, False], 8, False, [False, False, False, False], 5154, 'West', (8, 10))
Element 47: (2, (8, 10), ['', '', '', ''], [(14, 10), (10, 6), (7, 8)], [False, False, False, False], 6, False, [False, False, False, False], 5173, 'North', (8, 11))
Element 48: (2, (8, 11), ['', '', '', ''], [(14, 11), (9, 6), (8, 8)], [False, False, False, False], 4, False, [False, False, False, False], 5192, 'North', (8, 12))
Element 49: (2, (8, 12), ['', '', '', ''], [(14, 12), (8, 6), (8, 9)], [False, False, False, False], 2, False, [False, False, False, False], 5201, 'North', (8, 13))
Element 50: (2, (8, 13), ['', '', '%', ''], [(14, 12), (8, 6), (9, 9)], [False, False, True, False], 0, False, [False, False, False, False], 5200, 'Stop', (8, 13))
Element 51: #0#
