Element 1: (2, (15, 9), ['.', '.', '.', 'F'], [(4, 2), (10, 3), (17, 7)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'East', (16, 9))
Element 12: (2, (15, 12), ['.', '.', '', ''], [(12, 5), (14, 8), (15, 6)], [False, False, False, False], 76, False, [True, True, False, False], 2388, 'South', (15, 11))
Element 13: (2, (15, 11), ['.', '.', '', ''], [(13, 5), (15, 8), (15, 5)], [False, False, False, False], 74, False, [True, True, False, False], 2417, 'South', (15, 10))
Element 14: (2, (15, 10), ['.', '', '', ''], [(13, 4), (16, 8), (14, 5)], [False, False, False, False], 72, False, [True, False, False, False], 2436, 'West', (14, 10))
Element 15: (2, (14, 10), ['.', '.', '.', ''], [(12, 4), (17, 8), (14, 6)], [False, False, False, False], 70, False, [True, True, True, False], 2455, 'North', (14, 11))
Element 16: (2, (14, 11), ['.', '', '.', ''], [(11, 4), (18, 8), (14, 7)], [False, False, False, False], 68, False, [True, False, True, False], 2474, 'North', (14, 12))
Element 17: (2, (14, 12), ['.', '', '.', ''], [(11, 3), (18, 7), (13, 7)], [False, False, False, False], 66, False, [True, False, True, False], 2493, 'North', (14, 13))
Element 18: (2, (14, 13), ['.', '', '%', ''], [(12, 3), (18, 6), (13, 8)], [False, False, True, False], 64, False, [True, False, False, False], 2512, 'West', (13, 13))
Element 19: (2, (13, 13), ['.', '.', '%', ''], [(13, 3), (17, 6), (13, 9)], [False, False, True, False], 62, False, [True, True, False, False], 2531, 'South', (13, 12))
Element 20: (2, (13, 12), ['%', '.', '', ''], [(12, 3), (17, 7), (14, 9)], [True, False, False, False], 60, False, [False, True, False, False], 2550, 'South', (13, 11))
Element 21: (2, (13, 11), ['.', '.', '', ''], [(11, 3), (16, 7), (15, 9)], [False, False, False, False], 58, False, [True, True, False, False], 2559, 'South', (13, 10))
Element 22: (2, (13, 10), ['.', '', '', ''], [(10, 3), (16, 6), (16, 9)], [False, False, False, False], 56, False, [True, False, False, False], 2568, 'West', (12, 10))
Element 23: (2, (12, 10), ['.', '.', '.', ''], [(9, 3), (16, 7), (16, 10)], [False, False, False, False], 54, False, [True, True, True, False], 2577, 'North', (12, 11))
Element 24: (2, (12, 11), ['.', '', '%', ''], [(10, 3), (17, 7), (16, 11)], [False, False, True, False], 52, False, [True, False, False, False], 2586, 'West', (11, 11))
Element 25: (2, (11, 11), ['.', '.', '%', ''], [(11, 3), (17, 6), (16, 12)], [False, False, True, False], 50, False, [True, True, False, False], 2595, 'South', (11, 10))
Element 26: (2, (11, 10), ['.', '.', '', ''], [(11, 4), (16, 6), (17, 12)], [False, False, False, False], 48, False, [True, True, False, False], 2604, 'South', (11, 9))
Element 27: (2, (11, 9), ['.', '%', '', '.'], [(12, 4), (17, 6), (17, 13)], [False, True, False, False], 46, False, [True, False, False, True], 2613, 'East', (12, 9))
Element 28: (2, (12, 9), ['', '.', '', ''], [(12, 3), (18, 6), (18, 13)], [False, False, False, False], 44, False, [False, True, False, False], 2622, 'South', (12, 8))
Element 29: (2, (12, 8), ['%', '.', '', ''], [(12, 4), (18, 7), (17, 13)], [True, False, False, False], 42, False, [False, True, False, False], 2631, 'South', (12, 7))
Element 30: (2, (12, 7), ['.', '.', '', ''], [(13, 4), (17, 7), (16, 13)], [False, False, False, False], 40, False, [True, True, False, False], 2640, 'South', (12, 6))
Element 31: (2, (12, 6), ['.', '', '', '%'], [(14, 4), (18, 7), (15, 13)], [False, False, False, True], 38, False, [True, False, False, False], 2649, 'West', (11, 6))
Element 32: (2, (11, 6), ['.', '', '.', ''], [(15, 4), (18, 8), (15, 12)], [False, False, False, False], 36, False, [True, False, True, False], 2658, 'North', (11, 7))
Element 33: (2, (11, 7), ['%', '', '%', ''], [(15, 3), (17, 8), (15, 11)], [True, False, True, False], 34, False, [False, False, False, False], 2677, 'South', (11, 6))
Element 34: (2, (11, 6), ['.', '', '', ''], [(16, 3), (17, 7), (15, 10)], [False, False, False, False], 32, False, [True, False, False, False], 2686, 'West', (10, 6))
Element 35: (2, (10, 6), ['.', '', '%', ''], [(16, 2), (17, 8), (14, 10)], [False, False, True, False], 30, False, [True, False, False, False], 3695, 'West', (9, 6))
Element 36: (2, (9, 6), ['.', '', '%', ''], [(16, 1), (16, 8), (14, 11)], [False, False, True, False], 28, False, [True, False, False, False], 3714, 'West', (8, 6))
Element 37: (2, (8, 6), ['.', '.', '%', ''], [(17, 1), (16, 9), (14, 12)], [False, False, True, False], 26, False, [True, True, False, False], 3733, 'South', (8, 5))
Element 38: (2, (8, 5), ['.', '', '', ''], [(16, 1), (16, 10), (14, 13)], [False, False, False, False], 24, False, [True, False, False, False], 3742, 'West', (7, 5))
Element 39: (2, (7, 5), ['.', '.', '.', ''], [(15, 1), (16, 11), (13, 13)], [False, False, False, False], 22, False, [True, True, True, False], 3761, 'North', (7, 6))
Element 40: (2, (7, 6), ['.', '', '%', ''], [(14, 1), (16, 12), (12, 13)], [False, False, True, False], 20, False, [True, False, False, False], 3790, 'West', (6, 6))
Element 41: (2, (6, 6), ['%', '.', '%', ''], [(13, 1), (17, 12), (11, 13)], [True, False, True, False], 18, False, [False, True, False, False], 3819, 'South', (6, 5))
Element 42: (2, (6, 5), ['.', '.', '', ''], [(12, 1), (17, 13), (10, 13)], [False, False, False, False], 16, False, [True, True, False, False], 3848, 'South', (6, 4))
Element 43: (2, (6, 4), ['.', '.', '', '.'], [(11, 1), (18, 13), (10, 12)], [False, False, False, False], 14, False, [True, True, False, True], 3877, 'East', (7, 4))
Element 44: (2, (7, 4), ['', '.', '', ''], [(10, 1), (17, 13), (10, 11)], [False, False, False, False], 12, False, [False, True, False, False], 3906, 'South', (7, 3))
Element 45: (2, (7, 3), ['.', '', '', ''], [(9, 1), (16, 13), (10, 10)], [False, False, False, False], 10, False, [True, False, False, False], 3935, 'West', (6, 3))
Element 46: (2, (6, 3), ['.', '', '', ''], [(8, 1), (15, 13), (10, 9)], [False, False, False, False], 8, False, [True, False, False, False], 3964, 'West', (5, 3))
Element 47: (2, (5, 3), ['.', '', '.', ''], [(7, 1), (15, 12), (9, 9)], [False, False, False, False], 6, False, [True, False, True, False], 3993, 'North', (5, 4))
Element 48: (2, (5, 4), ['.', '', '.', ''], [(6, 1), (15, 11), (8, 9)], [False, False, False, False], 4, False, [True, False, True, False], 5012, 'North', (5, 5))
Element 49: (2, (5, 5), ['.', '', '%', ''], [(5, 1), (15, 10), (8, 10)], [False, False, True, False], 2, False, [True, False, False, False], 5041, 'West', (4, 5))
Element 50: (2, (4, 5), ['.', '.', '%', ''], [(5, 1), (15, 10), (9, 10)], [False, False, True, False], 0, False, [True, True, False, False], 5060, 'Stop', (4, 5))
Element 51: #0#
