Element 1: (0, (13, 10), ['.', '.', 'G', '.'], [(2, 6), (9, 9), (13, 11)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'East', (14, 10))
Element 35: (0, (10, 3), ['', '%', '%', '.'], [(15, 11), (16, 10), (17, 7)], [False, True, True, False], 30, False, [False, False, False, True], 4776, 'East', (11, 3))
Element 36: (0, (11, 3), ['', '%', '.', '.'], [(15, 10), (16, 9), (16, 7)], [False, True, False, False], 28, False, [False, False, True, True], 4785, 'East', (12, 3))
Element 37: (0, (12, 3), ['', '%', '.', '.'], [(14, 10), (16, 8), (16, 6)], [False, True, False, False], 26, False, [False, False, True, True], 4794, 'East', (13, 3))
Element 38: (0, (13, 3), ['', '%', '.', '%'], [(14, 11), (17, 8), (15, 6)], [False, True, False, True], 24, False, [False, False, True, False], 4803, 'North', (13, 4))
Element 39: (0, (13, 4), ['.', '', '', '.'], [(14, 12), (18, 8), (15, 5)], [False, False, False, False], 22, False, [True, False, False, True], 4812, 'East', (14, 4))
Element 40: (0, (14, 4), ['', '%', '', 'G'], [(14, 13), (18, 7), (15, 4)], [False, True, False, False], 20, False, [False, False, False, False], 4821, 'North', (14, 5))
Element 41: (0, (14, 5), ['', '', '', ''], [(13, 13), (18, 6), (15, 3)], [False, False, False, False], 18, False, [False, False, False, False], 4820, 'North', (14, 6))
Element 42: (0, (14, 6), ['%', '', '', ''], [(13, 12), (17, 6), (16, 3)], [True, False, False, False], 16, False, [False, False, False, False], 4819, 'North', (14, 7))
Element 43: (0, (14, 7), ['.', '', '', '%'], [(13, 11), (17, 7), (17, 3)], [False, False, False, True], 14, False, [True, False, False, False], 4828, 'West', (13, 7))
Element 44: (0, (13, 7), ['.', '%', '.', ''], [(13, 10), (16, 7), (18, 3)], [False, True, False, False], 12, False, [True, False, True, False], 4847, 'North', (13, 8))
Element 45: (0, (13, 8), ['.', '', 'G', ''], [(13, 9), (16, 6), (17, 3)], [False, False, False, False], 10, False, [True, False, False, False], 4856, 'West', (12, 8))
Element 46: (0, (12, 8), ['%', '.', '', ''], [(14, 9), (15, 6), (16, 3)], [True, False, False, False], 8, False, [False, True, False, False], 4865, 'South', (12, 7))
Element 47: (0, (12, 7), ['.', '.', '', ''], [(13, 9), (15, 5), (16, 2)], [False, False, False, False], 6, False, [True, True, False, False], 4874, 'South', (12, 6))
Element 48: (0, (12, 6), ['.', '', '', '%'], [(13, 8), (15, 4), (16, 1)], [False, False, False, True], 4, False, [True, False, False, False], 4883, 'West', (11, 6))
Element 49: (0, (11, 6), ['.', '', '.', ''], [(13, 7), (15, 3), (17, 1)], [False, False, False, False], 2, False, [True, False, True, False], 4892, 'North', (11, 7))
Element 50: (0, (11, 7), ['%', '', '%', 'G'], [(12, 7), (16, 3), (16, 1)], [True, False, True, False], 0, False, [False, False, False, False], 4901, 'Stop', (11, 7))
Element 51: #0#
