Element 1: (3, (14, 5), ['.', 'G', '.', '.'], [(7, 5), (2, 4), (14, 4)], [False, False, False, False], 98, False, [True, False, True, True], 29, 'East', (15, 5))
Element 42: (3, (9, 12), ['.', '', '.', ''], [(16, 3), (10, 13), (7, 6)], [False, False, False, False], 16, False, [True, False, True, False], 5158, 'North', (9, 13))
Element 43: (3, (9, 13), ['.', '', '%', ''], [(16, 2), (11, 13), (8, 6)], [False, False, True, False], 14, False, [True, False, False, False], 5177, 'West', (8, 13))
Element 44: (3, (8, 13), ['.', '.', '%', ''], [(16, 1), (12, 13), (9, 6)], [False, False, True, False], 12, False, [True, True, False, False], 5196, 'South', (8, 12))
Element 45: (3, (8, 12), ['.', '.', '', ''], [(17, 1), (13, 13), (10, 6)], [False, False, False, False], 10, False, [True, True, False, False], 5215, 'South', (8, 11))
Element 46: (3, (8, 11), ['.', '', '', ''], [(16, 1), (14, 13), (11, 6)], [False, False, False, False], 8, False, [True, False, False, False], 5224, 'West', (7, 11))
Element 47: (3, (7, 11), ['.', '.', '.', ''], [(15, 1), (15, 13), (11, 7)], [False, False, False, False], 6, False, [True, True, True, False], 5243, 'North', (7, 12))
Element 48: (3, (7, 12), ['.', '', '.', ''], [(14, 1), (16, 13), (12, 7)], [False, False, False, False], 4, False, [True, False, True, False], 5252, 'North', (7, 13))
Element 49: (3, (7, 13), ['.', '', '%', ''], [(13, 1), (17, 13), (13, 7)], [False, False, True, False], 2, False, [True, False, False, False], 5261, 'West', (6, 13))
Element 50: (3, (6, 13), ['.', '.', '%', ''], [(13, 1), (17, 13), (13, 7)], [False, False, True, False], 0, False, [True, True, False, False], 5270, 'Stop', (6, 13))
Element 51: #0#
