Element 1: (1, (6, 4), ['.', '.', 'G', '.'], [(11, 1), (6, 5), (10, 10)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'East', (7, 4))
Element 42: (1, (2, 3), ['%', '%', '.', ''], [(1, 6), (17, 13), (14, 13)], [True, True, False, False], 16, False, [False, False, True, False], 5068, 'North', (2, 4))
Element 43: (1, (2, 4), ['.', '', '', ''], [(1, 5), (16, 13), (15, 13)], [False, False, False, False], 14, False, [True, False, False, False], 5107, 'West', (1, 4))
Element 44: (1, (1, 4), ['%', '%', '', ''], [(1, 6), (17, 13), (15, 12)], [True, True, False, False], 12, False, [False, False, False, False], 5126, 'North', (1, 5))
Element 45: (1, (1, 5), ['%', '', '', ''], [(1, 7), (17, 12), (14, 12)], [True, False, False, False], 10, False, [False, False, False, False], 5135, 'East', (2, 5))
Element 46: (1, (2, 5), ['', '', '', ''], [(2, 7), (16, 12), (13, 12)], [False, False, False, False], 8, False, [False, False, False, False], 5144, 'East', (3, 5))
Element 47: (1, (3, 5), ['', '', '%', ''], [(2, 6), (16, 13), (13, 11)], [False, False, True, False], 6, False, [False, False, False, False], 5143, 'East', (4, 5))
Element 48: (1, (4, 5), ['', '', '%', ''], [(1, 6), (16, 12), (14, 11)], [False, False, True, False], 4, False, [False, False, False, False], 5142, 'East', (5, 5))
Element 49: (1, (5, 5), ['', '', '%', ''], [(2, 6), (15, 12), (15, 11)], [False, False, True, False], 2, False, [False, False, False, False], 5141, 'East', (6, 5))
Element 50: (1, (6, 5), ['', '', '.', ''], [(2, 6), (15, 13), (16, 11)], [False, False, False, False], 0, False, [False, False, True, False], 5140, 'Stop', (6, 5))
Element 51: #0#
