Element 1: (1, (7, 9), ['.', '.', '.', 'F'], [(11, 5), (8, 8), (15, 11)], [False, False, False, False], 98, False, [True, True, True, False], 999, 'East', (8, 9))
Element 24: (1, (15, 12), ['', '', '', ''], [(12, 7), (16, 9), (15, 10)], [False, False, False, False], 52, False, [False, False, False, False], 3616, 'West', (14, 12))
Element 25: (1, (14, 12), ['', '', '', ''], [(12, 6), (16, 8), (16, 10)], [False, False, False, False], 50, False, [False, False, False, False], 3625, 'North', (14, 13))
Element 26: (1, (14, 13), ['', '', '%', ''], [(11, 6), (17, 8), (16, 9)], [False, False, True, False], 48, False, [False, False, False, False], 3634, 'West', (13, 13))
Element 27: (1, (13, 13), ['', '', '%', ''], [(11, 7), (18, 8), (16, 8)], [False, False, True, False], 46, False, [False, False, False, False], 3643, 'South', (13, 12))
Element 28: (1, (13, 12), ['%', '', '', ''], [(11, 6), (18, 7), (17, 8)], [True, False, False, False], 44, False, [False, False, False, False], 3642, 'South', (13, 11))
Element 29: (1, (13, 11), ['', '', '', ''], [(10, 6), (18, 6), (18, 8)], [False, False, False, False], 42, False, [False, False, False, False], 3651, 'South', (13, 10))
Element 30: (1, (13, 10), ['', '', '', ''], [(10, 5), (17, 6), (18, 7)], [False, False, False, False], 40, False, [False, False, False, False], 3660, 'West', (12, 10))
Element 31: (1, (12, 10), ['', '', '', ''], [(9, 5), (17, 7), (18, 6)], [False, False, False, False], 38, False, [False, False, False, False], 3669, 'North', (12, 11))
Element 32: (1, (12, 11), ['', '', '%', ''], [(9, 6), (16, 7), (17, 6)], [False, False, True, False], 36, False, [False, False, False, False], 3678, 'West', (11, 11))
Element 33: (1, (11, 11), ['', '', '%', ''], [(8, 6), (16, 6), (17, 7)], [False, False, True, False], 34, False, [False, False, False, False], 3687, 'South', (11, 10))
Element 34: (1, (11, 10), ['', '', '', ''], [(8, 5), (15, 6), (16, 7)], [False, False, False, False], 32, False, [False, False, False, False], 3696, 'West', (10, 10))
Element 35: (1, (10, 10), ['', '', '', ''], [(8, 4), (15, 5), (16, 6)], [False, False, False, False], 30, False, [False, False, False, False], 3705, 'North', (10, 11))
Element 36: (1, (10, 11), ['.', '', '', ''], [(9, 4), (15, 4), (15, 6)], [False, False, False, False], 28, False, [True, False, False, False], 3724, 'West', (9, 11))
Element 37: (1, (9, 11), ['.', '', '.', ''], [(9, 3), (15, 3), (15, 5)], [False, False, False, False], 26, False, [True, False, True, False], 3753, 'North', (9, 12))
Element 38: (1, (9, 12), ['.', '', '.', ''], [(10, 3), (16, 3), (15, 4)], [False, False, False, False], 24, False, [True, False, True, False], 3782, 'North', (9, 13))
Element 39: (1, (9, 13), ['.', '', '%', ''], [(11, 3), (16, 2), (14, 4)], [False, False, True, False], 22, False, [True, False, False, False], 4811, 'West', (8, 13))
Element 40: (1, (8, 13), ['.', '.', '%', ''], [(12, 3), (16, 1), (13, 4)], [False, False, True, False], 20, False, [True, True, False, False], 4850, 'South', (8, 12))
Element 41: (1, (8, 12), ['.', '.', '', ''], [(12, 4), (17, 1), (13, 3)], [False, False, False, False], 18, False, [True, True, False, False], 4889, 'South', (8, 11))
Element 42: (1, (8, 11), ['.', '', '', ''], [(13, 4), (16, 1), (12, 3)], [False, False, False, False], 16, False, [True, False, False, False], 4898, 'West', (7, 11))
Element 43: (1, (7, 11), ['.', '', '.', ''], [(14, 4), (15, 1), (12, 4)], [False, False, False, False], 14, False, [True, False, True, False], 4917, 'North', (7, 12))
Element 44: (1, (7, 12), ['.', '', '.', ''], [(15, 4), (14, 1), (12, 5)], [False, False, False, False], 12, False, [True, False, True, False], 4936, 'North', (7, 13))
Element 45: (1, (7, 13), ['.', '', '%', ''], [(15, 3), (13, 1), (13, 5)], [False, False, True, False], 10, False, [True, False, False, False], 4955, 'West', (6, 13))
Element 46: (1, (6, 13), ['.', '.', '%', ''], [(16, 3), (12, 1), (14, 5)], [False, False, True, False], 8, False, [True, True, False, False], 4974, 'South', (6, 12))
Element 47: (1, (6, 12), ['.', '.', '', ''], [(17, 3), (11, 1), (14, 6)], [False, False, False, False], 6, False, [True, True, False, False], 5003, 'South', (6, 11))
Element 48: (1, (6, 11), ['.', '', '', ''], [(18, 3), (10, 1), (14, 7)], [False, False, False, False], 4, False, [True, False, False, False], 5032, 'West', (5, 11))
Element 49: (1, (5, 11), ['.', '.', '.', ''], [(17, 3), (9, 1), (14, 8)], [False, False, False, False], 2, False, [True, True, True, False], 5051, 'North', (5, 12))
Element 50: (1, (5, 12), ['.', '', '.', ''], [(17, 3), (8, 1), (15, 8)], [False, False, False, False], 0, False, [True, False, True, False], 5070, 'Stop', (5, 12))
Element 51: #0#
