Element 1: (2, (16, 3), ['.', 'F', '%', '.'], [(7, 9), (15, 9), (17, 12)], [False, False, True, False], 98, False, [True, False, False, True], 19, 'South', (16, 2))
Element 27: (2, (17, 6), ['', '%', '.', '.'], [(13, 11), (16, 8), (8, 13)], [False, True, False, False], 46, False, [False, False, True, True], 3653, 'East', (18, 6))
Element 28: (2, (18, 6), ['', '%', '.', '%'], [(12, 11), (17, 8), (8, 12)], [False, True, False, True], 44, False, [False, False, True, False], 3682, 'North', (18, 7))
Element 29: (2, (18, 7), ['.', '', 'G', '%'], [(12, 10), (18, 8), (8, 11)], [False, False, False, True], 42, False, [True, False, False, False], 3711, 'West', (17, 7))
Element 30: (2, (17, 7), ['.', '', '', 'G'], [(11, 10), (18, 7), (8, 10)], [False, False, False, False], 40, False, [True, False, False, False], 3730, 'West', (16, 7))
Element 31: (2, (16, 7), ['%', '', '', ''], [(11, 11), (18, 6), (7, 10)], [True, False, False, False], 38, False, [False, False, False, False], 3749, 'North', (16, 8))
Element 32: (2, (16, 8), ['', '', '', ''], [(10, 11), (17, 6), (7, 11)], [False, False, False, False], 36, False, [False, False, False, False], 3758, 'East', (17, 8))
Element 33: (2, (17, 8), ['', 'G', '%', ''], [(10, 12), (17, 7), (7, 12)], [False, False, True, False], 34, False, [False, False, False, False], 3767, 'East', (18, 8))
Element 34: (2, (18, 8), ['', '', '%', '%'], [(10, 13), (16, 7), (7, 13)], [False, False, True, True], 32, False, [False, False, False, False], 3776, 'West', (17, 8))
Element 35: (2, (17, 8), ['', '', '%', ''], [(11, 13), (16, 6), (6, 13)], [False, False, True, False], 30, False, [False, False, False, False], 3785, 'West', (16, 8))
Element 36: (2, (16, 8), ['', '', '', ''], [(12, 13), (15, 6), (6, 12)], [False, False, False, False], 28, False, [False, False, False, False], 3794, 'North', (16, 9))
Element 37: (2, (16, 9), ['', '', '', '%'], [(11, 13), (14, 6), (6, 11)], [False, False, False, True], 26, False, [False, False, False, False], 3813, 'North', (16, 10))
Element 38: (2, (16, 10), ['', '', '', '%'], [(10, 13), (14, 7), (6, 10)], [False, False, False, True], 24, False, [False, False, False, False], 3832, 'North', (16, 11))
Element 39: (2, (16, 11), ['', '', '', '%'], [(9, 13), (13, 7), (5, 10)], [False, False, False, True], 22, False, [False, False, False, False], 3851, 'North', (16, 12))
Element 40: (2, (16, 12), ['', '', '', ''], [(9, 12), (12, 7), (5, 11)], [False, False, False, False], 20, False, [False, False, False, False], 3870, 'East', (17, 12))
Element 41: (2, (17, 12), ['', '%', '', '%'], [(9, 11), (12, 8), (5, 12)], [False, True, False, True], 18, False, [False, False, False, False], 3889, 'North', (17, 13))
Element 42: (2, (17, 13), ['', '', '%', ''], [(9, 10), (12, 9), (5, 13)], [False, False, True, False], 16, False, [False, False, False, False], 3898, 'East', (18, 13))
Element 43: (2, (18, 13), ['', '%', '%', '%'], [(10, 10), (12, 10), (4, 13)], [False, True, True, True], 14, False, [False, False, False, False], 3907, 'West', (17, 13))
Element 44: (2, (17, 13), ['', '', '%', ''], [(9, 10), (12, 11), (4, 12)], [False, False, True, False], 12, False, [False, False, False, False], 3916, 'West', (16, 13))
Element 45: (2, (16, 13), ['', '', '%', ''], [(8, 10), (11, 11), (4, 11)], [False, False, True, False], 10, False, [False, False, False, False], 3925, 'West', (15, 13))
Element 46: (2, (15, 13), ['', '', '%', ''], [(8, 11), (11, 10), (4, 10)], [False, False, True, False], 8, False, [False, False, False, False], 3934, 'South', (15, 12))
Element 47: (2, (15, 12), ['', '', '', ''], [(8, 12), (11, 9), (4, 9)], [False, False, False, False], 6, False, [False, False, False, False], 3943, 'South', (15, 11))
Element 48: (2, (15, 11), ['', '', '', ''], [(8, 13), (10, 9), (5, 9)], [False, False, False, False], 4, False, [False, False, False, False], 3952, 'South', (15, 10))
Element 49: (2, (15, 10), ['', '', '', ''], [(7, 13), (10, 10), (5, 8)], [False, False, False, False], 2, False, [False, False, False, False], 3961, 'South', (15, 9))
Element 50: (2, (15, 9), ['', '', '', ''], [(7, 13), (10, 10), (6, 8)], [False, False, False, False], 0, False, [False, False, False, False], 3970, 'Stop', (15, 9))
Element 51: #0#
