Element 1: (0, (6, 10), ['G', '.', '.', '.'], [(5, 4), (5, 10), (8, 3)], [False, False, False, False], 98, False, [False, True, True, True], 0, 'East', (7, 10))
Element 40: (0, (4, 11), ['.', '.', '', ''], [(13, 1), (5, 13), (14, 8)], [False, False, False, False], 20, False, [True, True, False, False], 4921, 'South', (4, 10))
Element 41: (0, (4, 10), ['.', '.', '', ''], [(12, 1), (4, 13), (13, 8)], [False, False, False, False], 18, False, [True, True, False, False], 4950, 'South', (4, 9))
Element 42: (0, (4, 9), ['.', '.', '', '.'], [(11, 1), (3, 13), (13, 7)], [False, False, False, False], 16, False, [True, True, False, True], 4989, 'East', (5, 9))
Element 43: (0, (5, 9), ['', '.', '', '.'], [(10, 1), (3, 12), (12, 7)], [False, False, False, False], 14, False, [False, True, False, True], 5028, 'East', (6, 9))
Element 44: (0, (6, 9), ['', '.', '', '.'], [(9, 1), (3, 11), (12, 8)], [False, False, False, False], 12, False, [False, True, False, True], 5067, 'East', (7, 9))
Element 45: (0, (7, 9), ['', '.', '', ''], [(8, 1), (3, 10), (12, 9)], [False, False, False, False], 10, False, [False, True, False, False], 5096, 'South', (7, 8))
Element 46: (0, (7, 8), ['.', '%', '', '.'], [(8, 2), (3, 9), (13, 9)], [False, True, False, False], 8, False, [True, False, False, True], 5125, 'East', (8, 8))
Element 47: (0, (8, 8), ['', '%', '', '%'], [(7, 2), (4, 9), (14, 9)], [False, True, False, True], 6, False, [False, False, False, False], 5144, 'West', (7, 8))
Element 48: (0, (7, 8), ['.', '%', '', ''], [(7, 3), (4, 8), (14, 10)], [False, True, False, False], 4, False, [True, False, False, False], 5163, 'West', (6, 8))
Element 49: (0, (6, 8), ['G', '%', '', ''], [(6, 3), (5, 8), (14, 11)], [False, True, False, False], 2, False, [False, False, False, False], 5192, 'East', (7, 8))
Element 50: (0, (7, 8), ['G', '%', '', ''], [(6, 2), (6, 8), (14, 12)], [False, True, False, False], 0, False, [False, False, False, False], 5201, 'Stop', (7, 8))
Element 51: #0#
