Element 1: (3, (14, 10), ['', '.', '.', '.'], [(7, 2), (13, 4), (13, 11)], [False, False, False, False], 98, False, [False, True, True, True], 29, 'East', (15, 10))
Element 14: (3, (17, 6), ['', '%', '', ''], [(13, 7), (16, 8), (14, 13)], [False, True, False, False], 72, False, [False, False, False, False], 2406, 'West', (16, 6))
Element 15: (3, (16, 6), ['', '%', '', ''], [(14, 7), (15, 8), (13, 13)], [False, True, False, False], 70, False, [False, False, False, False], 2435, 'West', (15, 6))
Element 16: (3, (15, 6), ['.', '', '%', ''], [(14, 8), (15, 9), (13, 12)], [False, False, True, False], 68, False, [True, False, False, False], 2464, 'West', (14, 6))
Element 17: (3, (14, 6), ['%', '.', '', ''], [(14, 9), (16, 9), (13, 13)], [True, False, False, False], 66, False, [False, True, False, False], 2483, 'South', (14, 5))
Element 18: (3, (14, 5), ['.', '', '', ''], [(13, 9), (16, 10), (12, 13)], [False, False, False, False], 64, False, [True, False, False, False], 2512, 'West', (13, 5))
Element 19: (3, (13, 5), ['', '', '%', ''], [(13, 8), (16, 11), (11, 13)], [False, False, True, False], 62, False, [False, False, False, False], 2541, 'South', (13, 4))
Element 20: (3, (13, 4), ['', '', '', ''], [(12, 8), (16, 12), (10, 13)], [False, False, False, False], 60, False, [False, False, False, False], 2560, 'East', (14, 4))
Element 21: (3, (14, 4), ['', '%', '', ''], [(12, 9), (17, 12), (10, 12)], [False, True, False, False], 58, False, [False, False, False, False], 2579, 'East', (15, 4))
Element 22: (3, (15, 4), ['', '.', '', '%'], [(12, 10), (17, 13), (10, 11)], [False, False, False, True], 56, False, [False, True, False, False], 2598, 'South', (15, 3))
Element 23: (3, (15, 3), ['%', '%', '', '.'], [(12, 11), (18, 13), (11, 11)], [True, True, False, False], 54, False, [False, False, False, True], 2627, 'East', (16, 3))
Element 24: (3, (16, 3), ['', 'F', '%', '.'], [(13, 11), (17, 13), (11, 10)], [False, False, True, False], 52, False, [False, False, False, True], 2646, 'South', (16, 2))
Element 25: (3, (16, 2), ['%', '.', '', '%'], [(14, 11), (16, 13), (11, 9)], [True, False, False, True], 50, False, [False, True, False, False], 3655, 'South', (16, 1))
Element 26: (3, (16, 1), ['.', '%', '', '.'], [(15, 11), (15, 13), (10, 9)], [False, True, False, False], 48, False, [True, False, False, True], 3674, 'East', (17, 1))
Element 27: (3, (17, 1), ['', '%', '%', '%'], [(16, 11), (15, 12), (10, 10)], [False, True, True, True], 46, False, [False, False, False, False], 3693, 'West', (16, 1))
Element 28: (3, (16, 1), ['.', '%', '', ''], [(16, 12), (15, 11), (9, 10)], [False, True, False, False], 44, False, [True, False, False, False], 3702, 'West', (15, 1))
Element 29: (3, (15, 1), ['.', '%', '%', ''], [(17, 12), (15, 10), (9, 11)], [False, True, True, False], 42, False, [True, False, False, False], 3721, 'West', (14, 1))
Element 30: (3, (14, 1), ['.', '%', '%', ''], [(17, 13), (14, 10), (9, 12)], [False, True, True, False], 40, False, [True, False, False, False], 3740, 'West', (13, 1))
Element 31: (3, (13, 1), ['.', '%', '%', ''], [(18, 13), (14, 11), (9, 13)], [False, True, True, False], 38, False, [True, False, False, False], 3759, 'West', (12, 1))
Element 32: (3, (12, 1), ['.', '%', '%', ''], [(17, 13), (14, 12), (8, 13)], [False, True, True, False], 36, False, [True, False, False, False], 3778, 'West', (11, 1))
Element 33: (3, (11, 1), ['.', '%', '%', ''], [(16, 13), (14, 13), (8, 12)], [False, True, True, False], 34, False, [True, False, False, False], 3797, 'West', (10, 1))
Element 34: (3, (10, 1), ['.', '%', '%', ''], [(15, 13), (13, 13), (8, 11)], [False, True, True, False], 32, False, [True, False, False, False], 3816, 'West', (9, 1))
Element 35: (3, (9, 1), ['.', '%', '%', ''], [(15, 12), (13, 12), (8, 10)], [False, True, True, False], 30, False, [True, False, False, False], 3835, 'West', (8, 1))
Element 36: (3, (8, 1), ['.', '%', '', ''], [(14, 12), (13, 11), (8, 9)], [False, True, False, False], 28, False, [True, False, False, False], 4844, 'West', (7, 1))
Element 37: (3, (7, 1), ['.', '%', '', ''], [(14, 13), (13, 10), (9, 9)], [False, True, False, False], 26, False, [True, False, False, False], 4863, 'West', (6, 1))
Element 38: (3, (6, 1), ['.', '%', '', ''], [(13, 13), (13, 9), (8, 9)], [False, True, False, False], 24, False, [True, False, False, False], 4872, 'West', (5, 1))
Element 39: (3, (5, 1), ['%', '%', '.', ''], [(13, 12), (14, 9), (8, 8)], [True, True, False, False], 22, False, [False, False, True, False], 4891, 'North', (5, 2))
Element 40: (3, (5, 2), ['.', '', '.', ''], [(13, 13), (14, 8), (7, 8)], [False, False, False, False], 20, False, [True, False, True, False], 4910, 'North', (5, 3))
Element 41: (3, (5, 3), ['.', '', '.', '.'], [(12, 13), (14, 7), (7, 9)], [False, False, False, False], 18, False, [True, False, True, True], 4929, 'East', (6, 3))
Element 42: (3, (6, 3), ['', '', '.', '.'], [(11, 13), (14, 6), (7, 10)], [False, False, False, False], 16, False, [False, False, True, True], 4948, 'East', (7, 3))
Element 43: (3, (7, 3), ['', '', '.', ''], [(10, 13), (14, 5), (7, 11)], [False, False, False, False], 14, False, [False, False, True, False], 4967, 'North', (7, 4))
Element 44: (3, (7, 4), ['.', '', '.', '.'], [(10, 12), (13, 5), (7, 12)], [False, False, False, False], 12, False, [True, False, True, True], 4986, 'East', (8, 4))
Element 45: (3, (8, 4), ['', '', '.', '.'], [(10, 11), (12, 5), (7, 13)], [False, False, False, False], 10, False, [False, False, True, True], 5005, 'East', (9, 4))
Element 46: (3, (9, 4), ['', '', '.', '%'], [(11, 11), (12, 6), (6, 13)], [False, False, False, True], 8, False, [False, False, True, False], 5024, 'North', (9, 5))
Element 47: (3, (9, 5), ['.', '', '.', '.'], [(11, 10), (12, 7), (6, 12)], [False, False, False, False], 6, False, [True, False, True, True], 5043, 'East', (10, 5))
Element 48: (3, (10, 5), ['', '%', '.', ''], [(11, 9), (11, 7), (6, 11)], [False, True, False, False], 4, False, [False, False, True, False], 5072, 'North', (10, 6))
Element 49: (3, (10, 6), ['.', '', '%', 'G'], [(10, 9), (11, 6), (6, 10)], [False, False, True, False], 2, False, [True, False, False, False], 5091, 'West', (9, 6))
Element 50: (3, (9, 6), ['.', '', '%', ''], [(10, 9), (11, 6), (6, 10)], [False, False, True, False], 0, False, [True, False, False, False], 5100, 'Stop', (9, 6))
Element 51: #0#
