Element 1: (2, (16, 8), ['.', '.', 'F', '.'], [(2, 12), (11, 1), (17, 3)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'North', (16, 9))
Element 20: (2, (13, 8), ['.', '.', '', ''], [(13, 12), (13, 4), (7, 4)], [False, False, False, False], 60, False, [True, True, False, False], 2580, 'South', (13, 7))
Element 21: (2, (13, 7), ['.', '%', '', '.'], [(13, 11), (14, 4), (8, 4)], [False, True, False, False], 58, False, [True, False, False, True], 2609, 'East', (14, 7))
Element 22: (2, (14, 7), ['', '.', '', '%'], [(12, 11), (15, 4), (9, 4)], [False, False, False, True], 56, False, [False, True, False, False], 2648, 'South', (14, 6))
Element 23: (2, (14, 6), ['%', '.', '', '.'], [(12, 10), (15, 5), (9, 5)], [True, False, False, False], 54, False, [False, True, False, True], 2687, 'East', (15, 6))
Element 24: (2, (15, 6), ['', '', '%', '.'], [(12, 9), (14, 5), (10, 5)], [False, False, True, False], 52, False, [False, False, False, True], 2726, 'East', (16, 6))
Element 25: (2, (16, 6), ['', '%', '.', '.'], [(12, 8), (13, 5), (11, 5)], [False, True, False, False], 50, False, [False, False, True, True], 3755, 'East', (17, 6))
Element 26: (2, (17, 6), ['', '%', '.', '.'], [(12, 7), (14, 5), (12, 5)], [False, True, False, False], 48, False, [False, False, True, True], 3784, 'East', (18, 6))
Element 27: (2, (18, 6), ['', '%', '.', '%'], [(11, 7), (14, 6), (12, 6)], [False, True, False, True], 46, False, [False, False, True, False], 3813, 'North', (18, 7))
Element 28: (2, (18, 7), ['.', '', '.', '%'], [(12, 7), (15, 6), (11, 6)], [False, False, False, True], 44, False, [True, False, True, False], 3832, 'North', (18, 8))
Element 29: (2, (18, 8), ['.', '', '%', '%'], [(13, 7), (16, 6), (10, 6)], [False, False, True, True], 42, False, [True, False, False, False], 3851, 'West', (17, 8))
Element 30: (2, (17, 8), ['', '.', '%', ''], [(14, 7), (16, 7), (9, 6)], [False, False, True, False], 40, False, [False, True, False, False], 3880, 'South', (17, 7))
Element 31: (2, (17, 7), ['', '', '', ''], [(14, 8), (16, 8), (8, 6)], [False, False, False, False], 38, False, [False, False, False, False], 3899, 'West', (16, 7))
Element 32: (2, (16, 7), ['%', '', '', ''], [(15, 8), (17, 8), (8, 5)], [True, False, False, False], 36, False, [False, False, False, False], 3908, 'East', (17, 7))
Element 33: (2, (17, 7), ['', '', '', ''], [(16, 8), (18, 8), (7, 5)], [False, False, False, False], 34, False, [False, False, False, False], 3917, 'North', (17, 8))
Element 34: (2, (17, 8), ['', '', '%', ''], [(16, 9), (18, 7), (7, 6)], [False, False, True, False], 32, False, [False, False, False, False], 3926, 'East', (18, 8))
Element 35: (2, (18, 8), ['', '', '%', '%'], [(16, 10), (18, 6), (6, 6)], [False, False, True, True], 30, False, [False, False, False, False], 3935, 'South', (18, 7))
Element 36: (2, (18, 7), ['', '', '', '%'], [(16, 11), (17, 6), (6, 5)], [False, False, False, True], 28, False, [False, False, False, False], 3944, 'West', (17, 7))
Element 37: (2, (17, 7), ['', '', '', ''], [(16, 12), (18, 6), (6, 4)], [False, False, False, False], 26, False, [False, False, False, False], 3953, 'East', (18, 7))
Element 38: (2, (18, 7), ['', '', '', '%'], [(17, 12), (17, 6), (6, 3)], [False, False, False, True], 24, False, [False, False, False, False], 3962, 'South', (18, 6))
Element 39: (2, (18, 6), ['', '%', '', '%'], [(17, 13), (17, 7), (6, 2)], [False, True, False, True], 22, False, [False, False, False, False], 3971, 'West', (17, 6))
Element 40: (2, (17, 6), ['', '%', '', ''], [(18, 13), (18, 7), (6, 1)], [False, True, False, False], 20, False, [False, False, False, False], 3980, 'North', (17, 7))
Element 41: (2, (17, 7), ['', '', '', ''], [(17, 13), (18, 8), (5, 1)], [False, False, False, False], 18, False, [False, False, False, False], 3989, 'South', (17, 6))
Element 42: (2, (17, 6), ['', '%', '', ''], [(16, 13), (17, 8), (5, 2)], [False, True, False, False], 16, False, [False, False, False, False], 3998, 'West', (16, 6))
Element 43: (2, (16, 6), ['', '%', '', ''], [(15, 13), (16, 8), (5, 3)], [False, True, False, False], 14, False, [False, False, False, False], 4007, 'North', (16, 7))
Element 44: (2, (16, 7), ['%', '', '', ''], [(15, 12), (16, 9), (5, 4)], [True, False, False, False], 12, False, [False, False, False, False], 4016, 'South', (16, 6))
Element 45: (2, (16, 6), ['', '%', '', ''], [(15, 11), (16, 10), (5, 5)], [False, True, False, False], 10, False, [False, False, False, False], 4025, 'West', (15, 6))
Element 46: (2, (15, 6), ['', '', '%', ''], [(15, 10), (16, 11), (4, 5)], [False, False, True, False], 8, False, [False, False, False, False], 4034, 'South', (15, 5))
Element 47: (2, (15, 5), ['', '', '', '%'], [(15, 9), (16, 12), (4, 4)], [False, False, False, True], 6, False, [False, False, False, False], 4043, 'South', (15, 4))
Element 48: (2, (15, 4), ['', '.', '', '%'], [(14, 9), (17, 12), (4, 3)], [False, False, False, True], 4, False, [False, True, False, False], 4052, 'South', (15, 3))
Element 49: (2, (15, 3), ['%', '%', '', ''], [(13, 9), (17, 13), (4, 2)], [True, True, False, False], 2, False, [False, False, False, False], 4071, 'East', (16, 3))
Element 50: (2, (16, 3), ['', '', '%', ''], [(13, 9), (17, 13), (3, 2)], [False, False, True, False], 0, False, [False, False, False, False], 4080, 'Stop', (16, 3))
Element 51: #0#
