Element 1: (2, (5, 3), ['', '.', '.', '.'], [(10, 11), (4, 4), (6, 11)], [False, False, False, False], 98, False, [False, True, True, True], 19, 'East', (6, 3))
Element 40: (2, (14, 9), ['', '', '', ''], [(12, 10), (12, 13), (7, 9)], [False, False, False, False], 20, False, [False, False, False, False], 3940, 'North', (14, 10))
Element 41: (2, (14, 10), ['G', '', '', ''], [(13, 10), (11, 13), (6, 9)], [False, False, False, False], 18, False, [False, False, False, False], 3949, 'North', (14, 11))
Element 42: (2, (14, 11), ['', 'G', '', ''], [(14, 10), (10, 13), (6, 8)], [False, False, False, False], 16, False, [False, False, False, False], 3958, 'North', (14, 12))
Element 43: (2, (14, 12), ['', '', '', ''], [(15, 10), (10, 12), (5, 8)], [False, False, False, False], 14, False, [False, False, False, False], 3967, 'North', (14, 13))
Element 44: (2, (14, 13), ['', '', '%', ''], [(16, 10), (10, 11), (5, 9)], [False, False, True, False], 12, False, [False, False, False, False], 3976, 'West', (13, 13))
Element 45: (2, (13, 13), ['', '', '%', ''], [(16, 9), (11, 11), (4, 9)], [False, False, True, False], 10, False, [False, False, False, False], 3985, 'South', (13, 12))
Element 46: (2, (13, 12), ['%', '', '', ''], [(16, 8), (12, 11), (4, 10)], [True, False, False, False], 8, False, [False, False, False, False], 3994, 'South', (13, 11))
Element 47: (2, (13, 11), ['', '', '', ''], [(17, 8), (12, 10), (4, 11)], [False, False, False, False], 6, False, [False, False, False, False], 4003, 'South', (13, 10))
Element 48: (2, (13, 10), ['', '', '', ''], [(18, 8), (12, 9), (4, 12)], [False, False, False, False], 4, False, [False, False, False, False], 4012, 'South', (13, 9))
Element 49: (2, (13, 9), ['', '', '', ''], [(18, 7), (12, 8), (4, 13)], [False, False, False, False], 2, False, [False, False, False, False], 4021, 'South', (13, 8))
Element 50: (2, (13, 8), ['G', '', '', ''], [(18, 7), (12, 8), (3, 13)], [False, False, False, False], 0, False, [False, False, False, False], 4030, 'Stop', (13, 8))
Element 51: #0#
