Element 1: (1, (5, 3), ['.', '.', '.', 'G'], [(15, 11), (6, 3), (16, 8)], [False, False, False, False], 98, False, [True, True, True, False], 9, 'North', (5, 4))
Element 23: (1, (15, 11), ['', '', '', ''], [(16, 12), (16, 9), (10, 10)], [False, False, False, False], 54, False, [False, False, False, False], 2677, 'East', (16, 11))
Element 24: (1, (16, 11), ['', 'G', '', '%'], [(15, 12), (16, 10), (9, 10)], [False, False, False, True], 52, False, [False, False, False, False], 2686, 'North', (16, 12))
Element 25: (1, (16, 12), ['', 'G', '', ''], [(14, 12), (16, 11), (9, 11)], [False, False, False, False], 50, False, [False, False, False, False], 2695, 'East', (17, 12))
Element 26: (1, (17, 12), ['G', '%', '', '%'], [(14, 11), (16, 12), (9, 12)], [False, True, False, True], 48, False, [False, False, False, False], 2704, 'North', (17, 13))
Element 27: (1, (17, 13), ['', 'G', '%', ''], [(15, 11), (17, 12), (9, 13)], [False, False, True, False], 46, False, [False, False, False, False], 2713, 'East', (18, 13))
Element 28: (1, (18, 13), ['G', '%', '%', '%'], [(15, 12), (17, 13), (8, 13)], [False, True, True, True], 44, False, [False, False, False, False], 2722, 'Stop', (18, 13))
Element 29: (1, (18, 13), ['', '%', '%', '%'], [(15, 11), (16, 13), (8, 12)], [False, True, True, True], 42, False, [False, False, False, False], 2731, 'West', (17, 13))
Element 30: (1, (17, 13), ['', '', '%', ''], [(15, 10), (15, 13), (8, 11)], [False, False, True, False], 40, False, [False, False, False, False], 2740, 'Stop', (17, 13))
Element 31: (1, (17, 13), ['', '', '%', ''], [(16, 10), (15, 12), (8, 10)], [False, False, True, False], 38, False, [False, False, False, False], 2749, 'South', (17, 12))
Element 32: (1, (17, 12), ['', '%', '', '%'], [(16, 9), (15, 11), (8, 9)], [False, True, False, True], 36, False, [False, False, False, False], 3748, 'West', (16, 12))
Element 33: (1, (16, 12), ['', '', '', ''], [(16, 8), (15, 10), (9, 9)], [False, False, False, False], 34, False, [False, False, False, False], 3757, 'North', (16, 13))
Element 34: (1, (16, 13), ['', '', '%', ''], [(17, 8), (15, 9), (8, 9)], [False, False, True, False], 32, False, [False, False, False, False], 3756, 'West', (15, 13))
Element 35: (1, (15, 13), ['', '', '%', ''], [(18, 8), (15, 8), (8, 8)], [False, False, True, False], 30, False, [False, False, False, False], 3765, 'South', (15, 12))
Element 36: (1, (15, 12), ['', '', '', ''], [(18, 7), (14, 8), (7, 8)], [False, False, False, False], 28, False, [False, False, False, False], 3774, 'West', (14, 12))
Element 37: (1, (14, 12), ['', '', '', ''], [(18, 6), (14, 9), (7, 9)], [False, False, False, False], 26, False, [False, False, False, False], 3783, 'North', (14, 13))
Element 38: (1, (14, 13), ['', '', '%', ''], [(17, 6), (14, 10), (7, 10)], [False, False, True, False], 24, False, [False, False, False, False], 3792, 'West', (13, 13))
Element 39: (1, (13, 13), ['', '', '%', ''], [(17, 7), (14, 11), (7, 11)], [False, False, True, False], 22, False, [False, False, False, False], 3801, 'South', (13, 12))
Element 40: (1, (13, 12), ['%', '', '', 'G'], [(16, 7), (14, 12), (7, 12)], [True, False, False, False], 20, False, [False, False, False, False], 3810, 'North', (13, 13))
Element 41: (1, (13, 13), ['', '', '%', 'G'], [(16, 6), (14, 13), (7, 13)], [False, False, True, False], 18, False, [False, False, False, False], 3819, 'West', (12, 13))
Element 42: (1, (12, 13), ['', '%', '%', 'G'], [(15, 6), (13, 13), (6, 13)], [False, True, True, False], 16, False, [False, False, False, False], 3828, 'West', (11, 13))
Element 43: (1, (11, 13), ['', '%', '%', ''], [(15, 5), (13, 12), (6, 12)], [False, True, True, False], 14, False, [False, False, False, False], 3837, 'West', (10, 13))
Element 44: (1, (10, 13), ['', '', '%', ''], [(15, 4), (13, 11), (6, 11)], [False, False, True, False], 12, False, [False, False, False, False], 3846, 'South', (10, 12))
Element 45: (1, (10, 12), ['', '', '', '%'], [(15, 3), (13, 10), (6, 10)], [False, False, False, True], 10, False, [False, False, False, False], 3865, 'South', (10, 11))
Element 46: (1, (10, 11), ['', '', '', ''], [(16, 3), (13, 9), (6, 9)], [False, False, False, False], 8, False, [False, False, False, False], 3884, 'East', (11, 11))
Element 47: (1, (11, 11), ['', '', '%', ''], [(16, 2), (13, 8), (6, 8)], [False, False, True, False], 6, False, [False, False, False, False], 4893, 'South', (11, 10))
Element 48: (1, (11, 10), ['', '', '', ''], [(16, 1), (12, 8), (5, 8)], [False, False, False, False], 4, False, [False, False, False, False], 4922, 'South', (11, 9))
Element 49: (1, (11, 9), ['', '%', '', ''], [(17, 1), (12, 7), (5, 9)], [False, True, False, False], 2, False, [False, False, False, False], 4951, 'West', (10, 9))
Element 50: (1, (10, 9), ['', '%', '', ''], [(17, 1), (12, 6), (5, 10)], [False, True, False, False], 0, False, [False, False, False, False], 4970, 'Stop', (10, 9))
Element 51: #0#
