Element 1: (3, (7, 9), ['.', '.', '.', 'F'], [(8, 12), (6, 2), (6, 13)], [False, False, False, False], 98, False, [True, True, True, False], 29, 'East', (8, 9))
Element 31: (3, (6, 10), ['.', '.', '.', ''], [(11, 5), (16, 12), (17, 8)], [False, False, False, False], 38, False, [True, True, True, False], 3759, 'North', (6, 11))
Element 32: (3, (6, 11), ['.', '', '', ''], [(11, 6), (17, 12), (18, 8)], [False, False, False, False], 36, False, [True, False, False, False], 3778, 'West', (5, 11))
Element 33: (3, (5, 11), ['.', '.', '.', ''], [(12, 6), (17, 13), (18, 7)], [False, False, False, False], 34, False, [True, True, True, False], 3797, 'North', (5, 12))
Element 34: (3, (5, 12), ['.', '', '.', ''], [(12, 7), (18, 13), (18, 6)], [False, False, False, False], 32, False, [True, False, True, False], 3816, 'North', (5, 13))
Element 35: (3, (5, 13), ['.', '', '%', ''], [(13, 7), (17, 13), (17, 6)], [False, False, True, False], 30, False, [True, False, False, False], 3835, 'West', (4, 13))
Element 36: (3, (4, 13), ['.', '.', '%', ''], [(13, 8), (16, 13), (17, 7)], [False, False, True, False], 28, False, [True, True, False, False], 3854, 'South', (4, 12))
Element 37: (3, (4, 12), ['.', '.', '', ''], [(12, 8), (15, 13), (16, 7)], [False, False, False, False], 26, False, [True, True, False, False], 3873, 'South', (4, 11))
Element 38: (3, (4, 11), ['.', '.', '', ''], [(12, 9), (15, 12), (16, 6)], [False, False, False, False], 24, False, [True, True, False, False], 3882, 'South', (4, 10))
Element 39: (3, (4, 10), ['.', '.', '', '.'], [(13, 9), (14, 12), (15, 6)], [False, False, False, False], 22, False, [True, True, False, True], 3891, 'East', (5, 10))
Element 40: (3, (5, 10), ['', '.', '', ''], [(14, 9), (14, 13), (15, 5)], [False, False, False, False], 20, False, [False, True, False, False], 3900, 'South', (5, 9))
Element 41: (3, (5, 9), ['.', '.', '', '.'], [(15, 9), (13, 13), (15, 4)], [False, False, False, False], 18, False, [True, True, False, True], 3909, 'East', (6, 9))
Element 42: (3, (6, 9), ['', '.', '', ''], [(15, 10), (13, 12), (15, 3)], [False, False, False, False], 16, False, [False, True, False, False], 3928, 'South', (6, 8))
Element 43: (3, (6, 8), ['.', '%', '', '.'], [(15, 11), (13, 11), (16, 3)], [False, True, False, False], 14, False, [True, False, False, True], 3947, 'East', (7, 8))
Element 44: (3, (7, 8), ['', '%', '', '.'], [(15, 12), (14, 11), (16, 2)], [False, True, False, False], 12, False, [False, False, False, True], 4956, 'East', (8, 8))
Element 45: (3, (8, 8), ['', '%', '', '%'], [(14, 12), (14, 10), (16, 1)], [False, True, False, True], 10, False, [False, False, False, False], 4975, 'West', (7, 8))
Element 46: (3, (7, 8), ['', '%', '', ''], [(14, 11), (14, 9), (17, 1)], [False, True, False, False], 8, False, [False, False, False, False], 4984, 'West', (6, 8))
Element 47: (3, (6, 8), ['.', '%', '', ''], [(14, 10), (15, 9), (16, 1)], [False, True, False, False], 6, False, [True, False, False, False], 4983, 'West', (5, 8))
Element 48: (3, (5, 8), ['.', '%', '', ''], [(13, 10), (15, 8), (15, 1)], [False, True, False, False], 4, False, [True, False, False, False], 5002, 'West', (4, 8))
Element 49: (3, (4, 8), ['%', '%', '.', ''], [(13, 11), (14, 8), (14, 1)], [True, True, False, False], 2, False, [False, False, True, False], 5021, 'North', (4, 9))
Element 50: (3, (4, 9), ['.', '', '', ''], [(13, 11), (14, 8), (14, 1)], [False, False, False, False], 0, False, [True, False, False, False], 5030, 'Stop', (4, 9))
Element 51: #0#
