Element 1: (2, (11, 6), ['.', 'F', '.', '.'], [(10, 11), (4, 10), (18, 3)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'South', (11, 5))
Element 37: (2, (12, 7), ['', '', '', ''], [(5, 12), (16, 2), (5, 2)], [False, False, False, False], 26, False, [False, False, False, False], 5093, 'North', (12, 8))
Element 38: (2, (12, 8), ['%', '', '', ''], [(5, 13), (16, 1), (5, 3)], [True, False, False, False], 24, False, [False, False, False, False], 5112, 'North', (12, 9))
Element 39: (2, (12, 9), ['.', '', '', ''], [(4, 13), (17, 1), (5, 4)], [False, False, False, False], 22, False, [True, False, False, False], 5131, 'West', (11, 9))
Element 40: (2, (11, 9), ['.', '%', '', ''], [(4, 12), (16, 1), (5, 5)], [False, True, False, False], 20, False, [True, False, False, False], 5160, 'West', (10, 9))
Element 41: (2, (10, 9), ['', '%', '', ''], [(4, 11), (15, 1), (4, 5)], [False, True, False, False], 18, False, [False, False, False, False], 5189, 'North', (10, 10))
Element 42: (2, (10, 10), ['', '', '', ''], [(3, 11), (14, 1), (4, 4)], [False, False, False, False], 16, False, [False, False, False, False], 5208, 'East', (11, 10))
Element 43: (2, (11, 10), ['', '', '', ''], [(3, 12), (13, 1), (4, 3)], [False, False, False, False], 14, False, [False, False, False, False], 5227, 'East', (12, 10))
Element 44: (2, (12, 10), ['', '', '', ''], [(3, 13), (12, 1), (3, 3)], [False, False, False, False], 12, False, [False, False, False, False], 5246, 'East', (13, 10))
Element 45: (2, (13, 10), ['', '', '', ''], [(2, 13), (11, 1), (3, 2)], [False, False, False, False], 10, False, [False, False, False, False], 5265, 'East', (14, 10))
Element 46: (2, (14, 10), ['', '', '', ''], [(2, 12), (10, 1), (4, 2)], [False, False, False, False], 8, False, [False, False, False, False], 5284, 'East', (15, 10))
Element 47: (2, (15, 10), ['', '', '', ''], [(1, 12), (9, 1), (3, 2)], [False, False, False, False], 6, False, [False, False, False, False], 5293, 'East', (16, 10))
Element 48: (2, (16, 10), ['', '', '', '%'], [(1, 13), (8, 1), (3, 3)], [False, False, False, True], 4, False, [False, False, False, False], 5302, 'North', (16, 11))
Element 49: (2, (16, 11), ['', '', '', '%'], [(1, 12), (7, 1), (2, 3)], [False, False, False, True], 2, False, [False, False, False, False], 5321, 'North', (16, 12))
Element 50: (2, (16, 12), ['', '', '', ''], [(1, 12), (7, 1), (2, 4)], [False, False, False, False], 0, False, [False, False, False, False], 5330, 'Stop', (16, 12))
Element 51: #0#
