Element 1: (0, (16, 8), ['.', '.', 'F', '.'], [(2, 13), (10, 11), (16, 12)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'North', (16, 9))
Element 26: (0, (14, 11), ['', '', '', ''], [(18, 8), (12, 6), (15, 6)], [False, False, False, False], 48, False, [False, False, False, False], 1445, 'South', (14, 10))
Element 27: (0, (14, 10), ['', '', '', ''], [(18, 7), (12, 5), (16, 6)], [False, False, False, False], 46, False, [False, False, False, False], 1474, 'East', (15, 10))
Element 28: (0, (15, 10), ['', '', '', ''], [(18, 6), (11, 5), (17, 6)], [False, False, False, False], 44, False, [False, False, False, False], 2493, 'South', (15, 9))
Element 29: (0, (15, 9), ['', '', '', ''], [(18, 7), (11, 6), (17, 7)], [False, False, False, False], 42, False, [False, False, False, False], 2512, 'South', (15, 8))
Element 30: (0, (15, 8), ['', '%', '', ''], [(18, 6), (11, 7), (16, 7)], [False, True, False, False], 40, False, [False, False, False, False], 2531, 'West', (14, 8))
Element 31: (0, (14, 8), ['', '', '', ''], [(18, 7), (11, 6), (16, 8)], [False, False, False, False], 38, False, [False, False, False, False], 2530, 'North', (14, 9))
Element 32: (0, (14, 9), ['', '', '', ''], [(18, 8), (10, 6), (17, 8)], [False, False, False, False], 36, False, [False, False, False, False], 2539, 'West', (13, 9))
Element 33: (0, (13, 9), ['', '', '', ''], [(18, 7), (10, 5), (18, 8)], [False, False, False, False], 34, False, [False, False, False, False], 2548, 'North', (13, 10))
Element 34: (0, (13, 10), ['', '', '', ''], [(17, 7), (9, 5), (18, 7)], [False, False, False, False], 32, False, [False, False, False, False], 2557, 'West', (12, 10))
Element 35: (0, (12, 10), ['.', '', '', ''], [(17, 6), (9, 6), (18, 6)], [False, False, False, False], 30, False, [True, False, False, False], 2566, 'West', (11, 10))
Element 36: (0, (11, 10), ['.', '.', '', ''], [(16, 6), (8, 6), (18, 7)], [False, False, False, False], 28, False, [True, True, False, False], 2585, 'South', (11, 9))
Element 37: (0, (11, 9), ['.', '%', '', ''], [(16, 7), (8, 5), (18, 8)], [False, True, False, False], 26, False, [True, False, False, False], 2604, 'West', (10, 9))
Element 38: (0, (10, 9), ['.', '%', '.', ''], [(16, 6), (8, 4), (17, 8)], [False, True, False, False], 24, False, [True, False, True, False], 2623, 'North', (10, 10))
Element 39: (0, (10, 10), ['.', '', '', ''], [(15, 6), (9, 4), (16, 8)], [False, False, False, False], 22, False, [True, False, False, False], 2642, 'West', (9, 10))
Element 40: (0, (9, 10), ['.', '.', '.', ''], [(15, 5), (9, 3), (16, 9)], [False, False, False, False], 20, False, [True, True, True, False], 2671, 'North', (9, 11))
Element 41: (0, (9, 11), ['.', '', '.', ''], [(15, 4), (10, 3), (16, 8)], [False, False, False, False], 18, False, [True, False, True, False], 2700, 'North', (9, 12))
Element 42: (0, (9, 12), ['.', '', '', '.'], [(15, 3), (11, 3), (16, 7)], [False, False, False, False], 16, False, [True, False, False, True], 2729, 'East', (10, 12))
Element 43: (0, (10, 12), ['', '', '', '%'], [(16, 3), (12, 3), (17, 7)], [False, False, False, True], 14, False, [False, False, False, False], 2758, 'North', (10, 13))
Element 44: (0, (10, 13), ['', '', '%', ''], [(16, 2), (13, 3), (18, 7)], [False, False, True, False], 12, False, [False, False, False, False], 3767, 'East', (11, 13))
Element 45: (0, (11, 13), ['', '%', '%', ''], [(16, 1), (13, 4), (17, 7)], [False, True, True, False], 10, False, [False, False, False, False], 3786, 'East', (12, 13))
Element 46: (0, (12, 13), ['', '%', '%', ''], [(17, 1), (14, 4), (17, 8)], [False, True, True, False], 8, False, [False, False, False, False], 3805, 'West', (11, 13))
Element 47: (0, (11, 13), ['', '%', '%', ''], [(16, 1), (14, 5), (17, 7)], [False, True, True, False], 6, False, [False, False, False, False], 3814, 'West', (10, 13))
Element 48: (0, (10, 13), ['', '', '%', ''], [(15, 1), (13, 5), (17, 6)], [False, False, True, False], 4, False, [False, False, False, False], 3833, 'West', (9, 13))
Element 49: (0, (9, 13), ['', '', '%', ''], [(14, 1), (14, 5), (18, 6)], [False, False, True, False], 2, False, [False, False, False, False], 3842, 'West', (8, 13))
Element 50: (0, (8, 13), ['', '.', '%', ''], [(13, 1), (15, 5), (17, 6)], [False, False, True, False], 0, False, [False, True, False, False], 3851, 'Stop', (8, 13))
Element 51: #0#
