Element 1: (1, (8, 4), ['.', '.', 'G', '.'], [(8, 5), (12, 1), (13, 5)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'East', (9, 4))
Element 41: (1, (8, 10), ['.', '', '.', ''], [(8, 13), (14, 9), (15, 11)], [False, False, False, False], 18, False, [True, False, True, False], 4799, 'North', (8, 11))
Element 42: (1, (8, 11), ['.', '', 'G', ''], [(8, 12), (14, 10), (15, 10)], [False, False, False, False], 16, False, [True, False, False, False], 4818, 'West', (7, 11))
Element 43: (1, (7, 11), ['.', '.', 'G', ''], [(7, 12), (13, 10), (16, 10)], [False, False, False, False], 14, False, [True, True, False, False], 4837, 'South', (7, 10))
Element 44: (1, (7, 10), ['.', '.', '', ''], [(7, 13), (13, 11), (15, 10)], [False, False, False, False], 12, False, [True, True, False, False], 4856, 'South', (7, 9))
Element 45: (1, (7, 9), ['.', '.', '', ''], [(6, 13), (13, 12), (15, 9)], [False, False, False, False], 10, False, [True, True, False, False], 4875, 'South', (7, 8))
Element 46: (1, (7, 8), ['.', '%', '', '.'], [(6, 12), (13, 13), (15, 8)], [False, True, False, False], 8, False, [True, False, False, True], 4894, 'East', (8, 8))
Element 47: (1, (8, 8), ['', '%', '', '%'], [(6, 11), (12, 13), (14, 8)], [False, True, False, True], 6, False, [False, False, False, False], 4913, 'West', (7, 8))
Element 48: (1, (7, 8), ['.', '%', '', ''], [(6, 10), (11, 13), (14, 9)], [False, True, False, False], 4, False, [True, False, False, False], 4922, 'West', (6, 8))
Element 49: (1, (6, 8), ['.', '%', 'G', ''], [(6, 9), (10, 13), (14, 10)], [False, True, False, False], 2, False, [True, False, False, False], 4941, 'West', (5, 8))
Element 50: (1, (5, 8), ['.', '%', '.', ''], [(6, 9), (10, 12), (14, 11)], [False, True, False, False], 0, False, [True, False, True, False], 4950, 'Stop', (5, 8))
Element 51: #0#
