Element 1: (3, (7, 12), ['', '.', '.', '.'], [(6, 13), (4, 13), (5, 10)], [False, False, False, False], 98, False, [False, True, True, True], 29, 'East', (8, 12))
Element 31: (3, (16, 1), ['.', '%', '', '.'], [(10, 13), (15, 6), (14, 10)], [False, True, False, False], 38, False, [True, False, False, True], 3669, 'East', (17, 1))
Element 32: (3, (17, 1), ['', '%', '%', '%'], [(10, 12), (14, 6), (13, 10)], [False, True, True, True], 36, False, [False, False, False, False], 3688, 'West', (16, 1))
Element 33: (3, (16, 1), ['.', '%', '', ''], [(10, 13), (14, 7), (13, 11)], [False, True, False, False], 34, False, [True, False, False, False], 3697, 'West', (15, 1))
Element 34: (3, (15, 1), ['.', '%', '%', ''], [(11, 13), (14, 8), (13, 12)], [False, True, True, False], 32, False, [True, False, False, False], 3716, 'West', (14, 1))
Element 35: (3, (14, 1), ['.', '%', '%', ''], [(12, 13), (15, 8), (13, 13)], [False, True, True, False], 30, False, [True, False, False, False], 3735, 'West', (13, 1))
Element 36: (3, (13, 1), ['.', '%', '%', ''], [(11, 13), (15, 9), (12, 13)], [False, True, True, False], 28, False, [True, False, False, False], 3744, 'West', (12, 1))
Element 37: (3, (12, 1), ['.', '%', '%', ''], [(11, 13), (14, 9), (13, 13)], [False, True, True, False], 26, False, [True, False, False, False], 3753, 'West', (11, 1))
Element 38: (3, (11, 1), ['.', '%', '%', ''], [(11, 13), (13, 9), (13, 12)], [False, True, True, False], 24, False, [True, False, False, False], 3762, 'West', (10, 1))
Element 39: (3, (10, 1), ['.', '%', '%', ''], [(12, 13), (13, 8), (13, 11)], [False, True, True, False], 22, False, [True, False, False, False], 3781, 'West', (9, 1))
Element 40: (3, (9, 1), ['.', '%', '%', ''], [(12, 13), (13, 7), (12, 11)], [False, True, True, False], 20, False, [True, False, False, False], 3800, 'West', (8, 1))
Element 41: (3, (8, 1), ['.', '%', '.', ''], [(12, 13), (12, 7), (12, 10)], [False, True, False, False], 18, False, [True, False, True, False], 3819, 'North', (8, 2))
Element 42: (3, (8, 2), ['.', '', '.', '%'], [(13, 13), (12, 8), (11, 10)], [False, False, False, True], 16, False, [True, False, True, False], 3838, 'North', (8, 3))
Element 43: (3, (8, 3), ['.', '', '.', '.'], [(13, 12), (12, 9), (11, 11)], [False, False, False, False], 14, False, [True, False, True, True], 3847, 'East', (9, 3))
Element 44: (3, (9, 3), ['', '%', '.', '.'], [(14, 12), (11, 9), (10, 11)], [False, True, False, False], 12, False, [False, False, True, True], 3856, 'East', (10, 3))
Element 45: (3, (10, 3), ['', '%', '%', '.'], [(14, 13), (10, 9), (10, 12)], [False, True, True, False], 10, False, [False, False, False, True], 3865, 'East', (11, 3))
Element 46: (3, (11, 3), ['', '%', '.', '.'], [(14, 12), (9, 9), (10, 13)], [False, True, False, False], 8, False, [False, False, True, True], 3874, 'East', (12, 3))
Element 47: (3, (12, 3), ['', '%', '.', '.'], [(14, 11), (8, 9), (11, 13)], [False, True, False, False], 6, False, [False, False, True, True], 3883, 'East', (13, 3))
Element 48: (3, (13, 3), ['', '%', '.', '%'], [(14, 10), (8, 8), (10, 13)], [False, True, False, True], 4, False, [False, False, True, False], 3902, 'North', (13, 4))
Element 49: (3, (13, 4), ['.', '', '.', '.'], [(15, 10), (7, 8), (9, 13)], [False, False, False, False], 2, False, [True, False, True, True], 3921, 'East', (14, 4))
Element 50: (3, (14, 4), ['', '%', '.', ''], [(15, 10), (7, 8), (9, 13)], [False, True, False, False], 0, False, [False, False, True, False], 3930, 'Stop', (14, 4))
Element 51: #0#
