Element 1: (3, (15, 12), ['.', 'G', '.', '.'], [(10, 10), (10, 11), (15, 11)], [False, False, False, False], 98, False, [True, False, True, True], 29, 'East', (16, 12))
Element 20: (3, (18, 6), ['', '%', '', '%'], [(12, 5), (9, 9), (16, 1)], [False, True, False, True], 60, False, [False, False, False, False], 3610, 'West', (17, 6))
Element 21: (3, (17, 6), ['', '%', '', ''], [(11, 5), (10, 9), (17, 1)], [False, True, False, False], 58, False, [False, False, False, False], 4629, 'North', (17, 7))
Element 22: (3, (17, 7), ['', '', '', ''], [(11, 6), (11, 9), (16, 1)], [False, False, False, False], 56, False, [False, False, False, False], 4648, 'West', (16, 7))
Element 23: (3, (16, 7), ['%', '', '', ''], [(12, 6), (12, 9), (15, 1)], [True, False, False, False], 54, False, [False, False, False, False], 4677, 'South', (16, 6))
Element 24: (3, (16, 6), ['', '%', '', ''], [(12, 7), (12, 8), (14, 1)], [False, True, False, False], 52, False, [False, False, False, False], 4706, 'West', (15, 6))
Element 25: (3, (15, 6), ['', '', '%', ''], [(11, 7), (13, 8), (13, 1)], [False, False, True, False], 50, False, [False, False, False, False], 4725, 'South', (15, 5))
Element 26: (3, (15, 5), ['', '', '', '%'], [(12, 7), (14, 8), (12, 1)], [False, False, False, True], 48, False, [False, False, False, False], 4734, 'South', (15, 4))
Element 27: (3, (15, 4), ['', '', '', '%'], [(12, 6), (15, 8), (11, 1)], [False, False, False, True], 46, False, [False, False, False, False], 4743, 'South', (15, 3))
Element 28: (3, (15, 3), ['%', '%', '', ''], [(11, 6), (16, 8), (10, 1)], [True, True, False, False], 44, False, [False, False, False, False], 4752, 'East', (16, 3))
Element 29: (3, (16, 3), ['', '', '%', '.'], [(11, 7), (17, 8), (9, 1)], [False, False, True, False], 42, False, [False, False, False, True], 4761, 'East', (17, 3))
Element 30: (3, (17, 3), ['', '%', '%', '.'], [(11, 6), (18, 8), (8, 1)], [False, True, True, False], 40, False, [False, False, False, True], 4780, 'East', (18, 3))
Element 31: (3, (18, 3), ['', '%', '%', '%'], [(10, 6), (18, 7), (8, 2)], [False, True, True, True], 38, False, [False, False, False, False], 4809, 'West', (17, 3))
Element 32: (3, (17, 3), ['', '%', '%', ''], [(10, 5), (18, 6), (8, 3)], [False, True, True, False], 36, False, [False, False, False, False], 4828, 'West', (16, 3))
Element 33: (3, (16, 3), ['', '', '%', ''], [(9, 5), (17, 6), (9, 3)], [False, False, True, False], 34, False, [False, False, False, False], 4847, 'South', (16, 2))
Element 34: (3, (16, 2), ['%', '', '', '%'], [(9, 6), (17, 7), (10, 3)], [True, False, False, True], 32, False, [False, False, False, False], 4866, 'South', (16, 1))
Element 35: (3, (16, 1), ['', '%', '', ''], [(8, 6), (16, 7), (11, 3)], [False, True, False, False], 30, False, [False, False, False, False], 4885, 'East', (17, 1))
Element 36: (3, (17, 1), ['', '%', '%', '%'], [(8, 5), (16, 6), (12, 3)], [False, True, True, True], 28, False, [False, False, False, False], 4904, 'West', (16, 1))
Element 37: (3, (16, 1), ['', '%', '', ''], [(8, 4), (15, 6), (13, 3)], [False, True, False, False], 26, False, [False, False, False, False], 4923, 'West', (15, 1))
Element 38: (3, (15, 1), ['', '%', '%', ''], [(9, 4), (15, 5), (13, 4)], [False, True, True, False], 24, False, [False, False, False, False], 4932, 'West', (14, 1))
Element 39: (3, (14, 1), ['', '%', '%', ''], [(9, 3), (15, 4), (12, 4)], [False, True, True, False], 22, False, [False, False, False, False], 4941, 'West', (13, 1))
Element 40: (3, (13, 1), ['', '%', '%', ''], [(10, 3), (15, 3), (11, 4)], [False, True, True, False], 20, False, [False, False, False, False], 4950, 'West', (12, 1))
Element 41: (3, (12, 1), ['', '%', '%', ''], [(11, 3), (16, 3), (11, 5)], [False, True, True, False], 18, False, [False, False, False, False], 4949, 'West', (11, 1))
Element 42: (3, (11, 1), ['', '%', '%', ''], [(12, 3), (17, 3), (12, 5)], [False, True, True, False], 16, False, [False, False, False, False], 4948, 'West', (10, 1))
Element 43: (3, (10, 1), ['', '%', '%', ''], [(13, 3), (18, 3), (13, 5)], [False, True, True, False], 14, False, [False, False, False, False], 4947, 'West', (9, 1))
Element 44: (3, (9, 1), ['', '%', '%', ''], [(12, 3), (17, 3), (14, 5)], [False, True, True, False], 12, False, [False, False, False, False], 4946, 'West', (8, 1))
Element 45: (3, (8, 1), ['.', '%', '', ''], [(12, 4), (16, 3), (14, 6)], [False, True, False, False], 10, False, [True, False, False, False], 4945, 'West', (7, 1))
Element 46: (3, (7, 1), ['.', '%', '.', ''], [(11, 4), (16, 2), (14, 7)], [False, True, False, False], 8, False, [True, False, True, False], 4954, 'North', (7, 2))
Element 47: (3, (7, 2), ['.', '', '.', ''], [(12, 4), (16, 1), (14, 8)], [False, False, False, False], 6, False, [True, False, True, False], 4963, 'North', (7, 3))
Element 48: (3, (7, 3), ['.', '', '.', ''], [(12, 3), (17, 1), (15, 8)], [False, False, False, False], 4, False, [True, False, True, False], 4972, 'North', (7, 4))
Element 49: (3, (7, 4), ['.', '', '.', ''], [(11, 3), (16, 1), (15, 9)], [False, False, False, False], 2, False, [True, False, True, False], 4981, 'North', (7, 5))
Element 50: (3, (7, 5), ['.', '', '.', ''], [(11, 3), (16, 1), (15, 9)], [False, False, False, False], 0, False, [True, False, True, False], 4990, 'Stop', (7, 5))
Element 51: #0#
