Element 1: (0, (6, 4), ['G', '.', '.', '.'], [(5, 2), (5, 4), (9, 4)], [False, False, False, False], 98, False, [False, True, True, True], 0, 'East', (7, 4))
Element 36: (0, (13, 9), ['.', '', '', ''], [(11, 1), (17, 7), (11, 9)], [False, False, False, False], 28, False, [True, False, False, False], 3875, 'West', (12, 9))
Element 37: (0, (12, 9), ['', '', '', ''], [(12, 1), (16, 7), (10, 9)], [False, False, False, False], 26, False, [False, False, False, False], 3894, 'North', (12, 10))
Element 38: (0, (12, 10), ['', '', '', ''], [(13, 1), (16, 6), (10, 10)], [False, False, False, False], 24, False, [False, False, False, False], 3903, 'East', (13, 10))
Element 39: (0, (13, 10), ['', '', '', ''], [(14, 1), (15, 6), (10, 11)], [False, False, False, False], 22, False, [False, False, False, False], 3912, 'North', (13, 11))
Element 40: (0, (13, 11), ['', '', '', ''], [(15, 1), (14, 6), (10, 12)], [False, False, False, False], 20, False, [False, False, False, False], 3931, 'North', (13, 12))
Element 41: (0, (13, 12), ['%', '', '', ''], [(16, 1), (14, 7), (10, 13)], [True, False, False, False], 18, False, [False, False, False, False], 3940, 'East', (14, 12))
Element 42: (0, (14, 12), ['', '', '', ''], [(16, 2), (14, 8), (11, 13)], [False, False, False, False], 16, False, [False, False, False, False], 3949, 'North', (14, 13))
Element 43: (0, (14, 13), ['', '', '%', ''], [(16, 3), (15, 8), (12, 13)], [False, False, True, False], 14, False, [False, False, False, False], 3958, 'West', (13, 13))
Element 44: (0, (13, 13), ['', '', '%', ''], [(17, 3), (14, 8), (11, 13)], [False, False, True, False], 12, False, [False, False, False, False], 3967, 'West', (12, 13))
Element 45: (0, (12, 13), ['', '%', '%', ''], [(18, 3), (14, 7), (10, 13)], [False, True, True, False], 10, False, [False, False, False, False], 3976, 'West', (11, 13))
Element 46: (0, (11, 13), ['', '%', '%', ''], [(17, 3), (13, 7), (9, 13)], [False, True, True, False], 8, False, [False, False, False, False], 3985, 'West', (10, 13))
Element 47: (0, (10, 13), ['', '', '%', ''], [(16, 3), (14, 7), (9, 12)], [False, False, True, False], 6, False, [False, False, False, False], 3994, 'South', (10, 12))
Element 48: (0, (10, 12), ['', '', '', '%'], [(15, 3), (14, 6), (9, 11)], [False, False, False, True], 4, False, [False, False, False, False], 4003, 'South', (10, 11))
Element 49: (0, (10, 11), ['', '', '', ''], [(15, 4), (14, 5), (9, 10)], [False, False, False, False], 2, False, [False, False, False, False], 4012, 'East', (11, 11))
Element 50: (0, (11, 11), ['', '', '%', ''], [(15, 5), (14, 4), (9, 9)], [False, False, True, False], 0, False, [False, False, False, False], 4021, 'Stop', (11, 11))
Element 51: #0#
