Element 1: (3, (16, 8), ['.', '.', 'F', '.'], [(10, 12), (2, 13), (15, 5)], [False, False, False, False], 98, False, [True, True, False, True], 29, 'North', (16, 9))
Element 22: (3, (14, 9), ['', '', '', ''], [(13, 10), (10, 10), (12, 9)], [False, False, False, False], 56, False, [False, False, False, False], 1578, 'West', (13, 9))
Element 23: (3, (13, 9), ['', '', '', ''], [(14, 10), (10, 11), (12, 10)], [False, False, False, False], 54, False, [False, False, False, False], 1587, 'North', (13, 10))
Element 24: (3, (13, 10), ['', '', '', ''], [(14, 11), (9, 11), (12, 11)], [False, False, False, False], 52, False, [False, False, False, False], 1596, 'North', (13, 11))
Element 25: (3, (13, 11), ['', '', '', ''], [(14, 12), (9, 10), (11, 11)], [False, False, False, False], 50, False, [False, False, False, False], 1605, 'North', (13, 12))
Element 26: (3, (13, 12), ['%', '', '', ''], [(14, 11), (9, 9), (11, 10)], [True, False, False, False], 48, False, [False, False, False, False], 1614, 'North', (13, 13))
Element 27: (3, (13, 13), ['', '', '%', ''], [(14, 10), (8, 9), (11, 9)], [False, False, True, False], 46, False, [False, False, False, False], 2613, 'East', (14, 13))
Element 28: (3, (14, 13), ['', '', '%', ''], [(13, 10), (8, 10), (10, 9)], [False, False, True, False], 44, False, [False, False, False, False], 2622, 'West', (13, 13))
Element 29: (3, (13, 13), ['', '', '%', ''], [(13, 11), (8, 11), (10, 10)], [False, False, True, False], 42, False, [False, False, False, False], 2631, 'West', (12, 13))
Element 30: (3, (12, 13), ['', '%', '%', ''], [(13, 12), (8, 12), (10, 11)], [False, True, True, False], 40, False, [False, False, False, False], 2640, 'West', (11, 13))
Element 31: (3, (11, 13), ['', '%', '%', ''], [(13, 11), (7, 12), (10, 12)], [False, True, True, False], 38, False, [False, False, False, False], 2649, 'West', (10, 13))
Element 32: (3, (10, 13), ['', '', '%', ''], [(12, 11), (7, 11), (9, 12)], [False, False, True, False], 36, False, [False, False, False, False], 2658, 'South', (10, 12))
Element 33: (3, (10, 12), ['', '', '', '%'], [(11, 11), (7, 10), (9, 13)], [False, False, False, True], 34, False, [False, False, False, False], 2667, 'South', (10, 11))
Element 34: (3, (10, 11), ['', '', '', ''], [(11, 10), (7, 9), (10, 13)], [False, False, False, False], 32, False, [False, False, False, False], 2676, 'East', (11, 11))
Element 35: (3, (11, 11), ['', '', '%', ''], [(11, 9), (7, 8), (11, 13)], [False, False, True, False], 30, False, [False, False, False, False], 2685, 'East', (12, 11))
Element 36: (3, (12, 11), ['', '', '%', ''], [(10, 9), (8, 8), (12, 13)], [False, False, True, False], 28, False, [False, False, False, False], 2694, 'South', (12, 10))
Element 37: (3, (12, 10), ['', '', '', ''], [(10, 10), (7, 8), (13, 13)], [False, False, False, False], 26, False, [False, False, False, False], 2693, 'South', (12, 9))
Element 38: (3, (12, 9), ['', '', '', ''], [(10, 11), (6, 8), (14, 13)], [False, False, False, False], 24, False, [False, False, False, False], 2702, 'South', (12, 8))
Element 39: (3, (12, 8), ['%', '', '', ''], [(9, 11), (6, 9), (15, 13)], [True, False, False, False], 22, False, [False, False, False, False], 2711, 'East', (13, 8))
Element 40: (3, (13, 8), ['', '', '', ''], [(9, 10), (6, 10), (16, 13)], [False, False, False, False], 20, False, [False, False, False, False], 2720, 'South', (13, 7))
Element 41: (3, (13, 7), ['', '%', '', ''], [(9, 9), (6, 11), (17, 13)], [False, True, False, False], 18, False, [False, False, False, False], 2729, 'East', (14, 7))
Element 42: (3, (14, 7), ['', '', '', '%'], [(8, 9), (6, 12), (18, 13)], [False, False, False, True], 16, False, [False, False, False, False], 2738, 'South', (14, 6))
Element 43: (3, (14, 6), ['%', '', '', ''], [(8, 10), (5, 12), (17, 13)], [True, False, False, False], 14, False, [False, False, False, False], 2747, 'East', (15, 6))
Element 44: (3, (15, 6), ['', '', '%', ''], [(8, 11), (5, 11), (17, 12)], [False, False, True, False], 12, False, [False, False, False, False], 2756, 'East', (16, 6))
Element 45: (3, (16, 6), ['', '%', '', ''], [(8, 12), (5, 10), (16, 12)], [False, True, False, False], 10, False, [False, False, False, False], 2765, 'East', (17, 6))
Element 46: (3, (17, 6), ['', '%', '', ''], [(8, 13), (5, 9), (16, 11)], [False, True, False, False], 8, False, [False, False, False, False], 2774, 'East', (18, 6))
Element 47: (3, (18, 6), ['', '%', '', '%'], [(9, 13), (5, 8), (16, 10)], [False, True, False, True], 6, False, [False, False, False, False], 2783, 'North', (18, 7))
Element 48: (3, (18, 7), ['', '', '', '%'], [(8, 13), (4, 8), (16, 9)], [False, False, False, True], 4, False, [False, False, False, False], 2792, 'North', (18, 8))
Element 49: (3, (18, 8), ['', '', '%', '%'], [(7, 13), (4, 9), (15, 9)], [False, False, True, True], 2, False, [False, False, False, False], 2801, 'West', (17, 8))
Element 50: (3, (17, 8), ['', '', '%', ''], [(7, 13), (4, 9), (15, 9)], [False, False, True, False], 0, False, [False, False, False, False], 2800, 'Stop', (17, 8))
Element 51: #0#
