Element 1: (3, (14, 11), ['.', '.', 'G', '.'], [(14, 12), (10, 1), (11, 5)], [False, False, False, False], 98, False, [True, True, False, True], 1019, 'East', (15, 11))
Element 14: (3, (18, 6), ['', '%', '', '%'], [(10, 13), (15, 3), (16, 7)], [False, True, False, True], 72, False, [False, False, False, False], 3396, 'West', (17, 6))
Element 15: (3, (17, 6), ['', '%', '', ''], [(10, 12), (15, 4), (16, 8)], [False, True, False, False], 70, False, [False, False, False, False], 3415, 'West', (16, 6))
Element 16: (3, (16, 6), ['', '%', '', ''], [(10, 11), (14, 4), (15, 8)], [False, True, False, False], 68, False, [False, False, False, False], 3444, 'West', (15, 6))
Element 17: (3, (15, 6), ['.', '', '%', ''], [(11, 11), (13, 4), (15, 9)], [False, False, True, False], 66, False, [True, False, False, False], 3473, 'West', (14, 6))
Element 18: (3, (14, 6), ['%', '', '.', ''], [(12, 11), (13, 3), (15, 10)], [True, False, False, False], 64, False, [False, False, True, False], 3512, 'North', (14, 7))
Element 19: (3, (14, 7), ['.', '', '.', '%'], [(13, 11), (12, 3), (14, 10)], [False, False, False, True], 62, False, [True, False, True, False], 3551, 'North', (14, 8))
Element 20: (3, (14, 8), ['.', '', 'G', ''], [(13, 10), (12, 4), (14, 9)], [False, False, False, False], 60, False, [True, False, False, False], 3590, 'West', (13, 8))
Element 21: (3, (13, 8), ['.', '.', 'G', 'G'], [(13, 9), (11, 4), (14, 8)], [False, False, False, False], 58, False, [True, True, False, False], 3619, 'South', (13, 7))
Element 22: (3, (13, 7), ['.', '%', '', 'G'], [(12, 9), (11, 3), (14, 7)], [False, True, False, False], 56, False, [True, False, False, False], 3648, 'West', (12, 7))
Element 23: (3, (12, 7), ['.', '.', '.', ''], [(12, 10), (10, 3), (14, 6)], [False, False, False, False], 54, False, [True, True, True, False], 3677, 'North', (12, 8))
Element 24: (3, (12, 8), ['%', '', '', ''], [(11, 10), (9, 3), (14, 7)], [True, False, False, False], 52, False, [False, False, False, False], 3706, 'North', (12, 9))
Element 25: (3, (12, 9), ['G', '', '', ''], [(11, 9), (9, 4), (13, 7)], [False, False, False, False], 50, False, [False, False, False, False], 3725, 'East', (13, 9))
Element 26: (3, (13, 9), ['', 'G', '', ''], [(10, 9), (9, 5), (13, 8)], [False, False, False, False], 48, False, [False, False, False, False], 3744, 'East', (14, 9))
Element 27: (3, (14, 9), ['G', '', '', ''], [(10, 10), (10, 5), (13, 9)], [False, False, False, False], 46, False, [False, False, False, False], 3763, 'East', (15, 9))
Element 28: (3, (15, 9), ['', '', '', ''], [(9, 10), (10, 6), (13, 10)], [False, False, False, False], 44, False, [False, False, False, False], 3782, 'North', (15, 10))
Element 29: (3, (15, 10), ['', '', '', ''], [(9, 11), (9, 6), (13, 11)], [False, False, False, False], 42, False, [False, False, False, False], 3801, 'West', (14, 10))
Element 30: (3, (14, 10), ['', '', 'G', ''], [(9, 12), (8, 6), (14, 11)], [False, False, False, False], 40, False, [False, False, False, False], 3820, 'West', (13, 10))
Element 31: (3, (13, 10), ['', '', '', ''], [(9, 13), (8, 5), (15, 11)], [False, False, False, False], 38, False, [False, False, False, False], 3839, 'North', (13, 11))
Element 32: (3, (13, 11), ['', '', '', ''], [(8, 13), (8, 4), (16, 11)], [False, False, False, False], 36, False, [False, False, False, False], 3858, 'North', (13, 12))
Element 33: (3, (13, 12), ['%', '', '', ''], [(8, 12), (8, 3), (16, 12)], [True, False, False, False], 34, False, [False, False, False, False], 3877, 'East', (14, 12))
Element 34: (3, (14, 12), ['', '', '', ''], [(8, 11), (8, 2), (17, 12)], [False, False, False, False], 32, False, [False, False, False, False], 3896, 'East', (15, 12))
Element 35: (3, (15, 12), ['', '', '', ''], [(8, 10), (8, 1), (17, 13)], [False, False, False, False], 30, False, [False, False, False, False], 3915, 'East', (16, 12))
Element 36: (3, (16, 12), ['', '', '', ''], [(8, 9), (7, 1), (18, 13)], [False, False, False, False], 28, False, [False, False, False, False], 4924, 'East', (17, 12))
Element 37: (3, (17, 12), ['', '%', 'G', '%'], [(9, 9), (7, 2), (17, 13)], [False, True, False, True], 26, False, [False, False, False, False], 4943, 'West', (16, 12))
Element 38: (3, (16, 12), ['', '', 'G', ''], [(8, 9), (7, 3), (16, 13)], [False, False, False, False], 24, False, [False, False, False, False], 4952, 'West', (15, 12))
Element 39: (3, (15, 12), ['', '', 'G', ''], [(8, 8), (7, 4), (15, 13)], [False, False, False, False], 22, False, [False, False, False, False], 4971, 'East', (16, 12))
Element 40: (3, (16, 12), ['G', '', '', ''], [(7, 8), (7, 5), (15, 12)], [False, False, False, False], 20, False, [False, False, False, False], 4990, 'South', (16, 11))
Element 41: (3, (16, 11), ['', '', '', '%'], [(7, 9), (7, 6), (14, 12)], [False, False, False, True], 18, False, [False, False, False, False], 5009, 'North', (16, 12))
Element 42: (3, (16, 12), ['', '', '', ''], [(7, 10), (6, 6), (14, 13)], [False, False, False, False], 16, False, [False, False, False, False], 5028, 'West', (15, 12))
Element 43: (3, (15, 12), ['', '', '', ''], [(7, 11), (6, 5), (13, 13)], [False, False, False, False], 14, False, [False, False, False, False], 5047, 'West', (14, 12))
Element 44: (3, (14, 12), ['G', '', '', ''], [(7, 12), (6, 4), (13, 12)], [False, False, False, False], 12, False, [False, False, False, False], 5066, 'North', (14, 13))
Element 45: (3, (14, 13), ['G', '', '%', ''], [(7, 13), (6, 3), (13, 13)], [False, False, True, False], 10, False, [False, False, False, False], 5085, 'East', (15, 13))
Element 46: (3, (15, 13), ['', '', '%', ''], [(6, 13), (6, 2), (12, 13)], [False, False, True, False], 8, False, [False, False, False, False], 5104, 'East', (16, 13))
Element 47: (3, (16, 13), ['', '', '%', ''], [(6, 12), (6, 1), (11, 13)], [False, False, True, False], 6, False, [False, False, False, False], 5123, 'East', (17, 13))
Element 48: (3, (17, 13), ['', '', '%', ''], [(6, 11), (5, 1), (10, 13)], [False, False, True, False], 4, False, [False, False, False, False], 5142, 'East', (18, 13))
Element 49: (3, (18, 13), ['', '%', '%', '%'], [(6, 10), (5, 2), (10, 12)], [False, True, True, True], 2, False, [False, False, False, False], 5161, 'West', (17, 13))
Element 50: (3, (17, 13), ['', '', '%', ''], [(6, 10), (5, 2), (10, 12)], [False, False, True, False], 0, False, [False, False, False, False], 5160, 'Stop', (17, 13))
Element 51: #0#
