Element 1: (0, (7, 9), ['.', '.', '.', 'F'], [(4, 3), (9, 10), (15, 13)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'East', (8, 9))
Element 15: (0, (16, 6), ['', '%', '.', 'G'], [(14, 5), (17, 6), (13, 11)], [False, True, False, False], 70, False, [False, False, True, False], 2516, 'North', (16, 7))
Element 16: (0, (16, 7), ['%', '', '', 'G'], [(13, 5), (17, 7), (14, 11)], [True, False, False, False], 68, False, [False, False, False, False], 2555, 'North', (16, 8))
Element 17: (0, (16, 8), ['', 'G', '', ''], [(12, 5), (16, 7), (14, 10)], [False, False, False, False], 66, False, [False, False, False, False], 2564, 'East', (17, 8))
Element 18: (0, (17, 8), ['', '', '%', ''], [(11, 5), (16, 6), (15, 10)], [False, False, True, False], 64, False, [False, False, False, False], 3563, 'East', (18, 8))
Element 19: (0, (18, 8), ['', '', '%', '%'], [(11, 6), (15, 6), (16, 10)], [False, False, True, True], 62, False, [False, False, False, False], 3572, 'South', (18, 7))
Element 20: (0, (18, 7), ['', '', '', '%'], [(12, 6), (15, 5), (16, 9)], [False, False, False, True], 60, False, [False, False, False, False], 3581, 'South', (18, 6))
Element 21: (0, (18, 6), ['', '%', '', '%'], [(12, 7), (15, 4), (16, 8)], [False, True, False, True], 58, False, [False, False, False, False], 3590, 'West', (17, 6))
Element 22: (0, (17, 6), ['', '%', '', ''], [(13, 7), (15, 3), (17, 8)], [False, True, False, False], 56, False, [False, False, False, False], 3609, 'North', (17, 7))
Element 23: (0, (17, 7), ['', '', '', ''], [(13, 8), (16, 3), (18, 8)], [False, False, False, False], 54, False, [False, False, False, False], 3628, 'South', (17, 6))
Element 24: (0, (17, 6), ['', '%', '', ''], [(12, 8), (16, 2), (18, 7)], [False, True, False, False], 52, False, [False, False, False, False], 4637, 'East', (18, 6))
Element 25: (0, (18, 6), ['', '%', '', '%'], [(12, 9), (16, 1), (17, 7)], [False, True, False, True], 50, False, [False, False, False, False], 4646, 'North', (18, 7))
Element 26: (0, (18, 7), ['', '', '', '%'], [(13, 9), (17, 1), (17, 6)], [False, False, False, True], 48, False, [False, False, False, False], 4655, 'West', (17, 7))
Element 27: (0, (17, 7), ['', '', '', ''], [(14, 9), (16, 1), (18, 6)], [False, False, False, False], 46, False, [False, False, False, False], 4654, 'East', (18, 7))
Element 28: (0, (18, 7), ['', '', '', '%'], [(15, 9), (15, 1), (17, 6)], [False, False, False, True], 44, False, [False, False, False, False], 4663, 'North', (18, 8))
Element 29: (0, (18, 8), ['', '', '%', '%'], [(16, 9), (14, 1), (16, 6)], [False, False, True, True], 42, False, [False, False, False, False], 4672, 'West', (17, 8))
Element 30: (0, (17, 8), ['', '', '%', ''], [(16, 10), (13, 1), (16, 7)], [False, False, True, False], 40, False, [False, False, False, False], 4681, 'South', (17, 7))
Element 31: (0, (17, 7), ['', '', '', ''], [(16, 11), (12, 1), (16, 6)], [False, False, False, False], 38, False, [False, False, False, False], 4690, 'North', (17, 8))
Element 32: (0, (17, 8), ['', '', '%', ''], [(16, 12), (11, 1), (15, 6)], [False, False, True, False], 36, False, [False, False, False, False], 4699, 'West', (16, 8))
Element 33: (0, (16, 8), ['', '', '', ''], [(17, 12), (10, 1), (15, 5)], [False, False, False, False], 34, False, [False, False, False, False], 4708, 'North', (16, 9))
Element 34: (0, (16, 9), ['', '', '', '%'], [(17, 13), (9, 1), (15, 4)], [False, False, False, True], 32, False, [False, False, False, False], 4717, 'North', (16, 10))
Element 35: (0, (16, 10), ['', '', '', '%'], [(18, 13), (8, 1), (15, 3)], [False, False, False, True], 30, False, [False, False, False, False], 4726, 'North', (16, 11))
Element 36: (0, (16, 11), ['', '', '', '%'], [(17, 13), (8, 2), (16, 3)], [False, False, False, True], 28, False, [False, False, False, False], 4735, 'North', (16, 12))
Element 37: (0, (16, 12), ['', '', 'G', ''], [(16, 13), (7, 2), (17, 3)], [False, False, False, False], 26, False, [False, False, False, False], 4754, 'East', (17, 12))
Element 38: (0, (17, 12), ['', '%', '', '%'], [(15, 13), (7, 1), (18, 3)], [False, True, False, True], 24, False, [False, False, False, False], 4773, 'North', (17, 13))
Element 39: (0, (17, 13), ['', '', '%', ''], [(15, 12), (6, 1), (17, 3)], [False, False, True, False], 22, False, [False, False, False, False], 4782, 'East', (18, 13))
Element 40: (0, (18, 13), ['', '%', '%', '%'], [(15, 11), (6, 2), (16, 3)], [False, True, True, True], 20, False, [False, False, False, False], 4791, 'West', (17, 13))
Element 41: (0, (17, 13), ['', '', '%', ''], [(15, 10), (5, 2), (16, 2)], [False, False, True, False], 18, False, [False, False, False, False], 4800, 'West', (16, 13))
Element 42: (0, (16, 13), ['', '', '%', ''], [(14, 10), (5, 1), (16, 1)], [False, False, True, False], 16, False, [False, False, False, False], 4809, 'West', (15, 13))
Element 43: (0, (15, 13), ['', '', '%', ''], [(14, 11), (5, 2), (17, 1)], [False, False, True, False], 14, False, [False, False, False, False], 4808, 'South', (15, 12))
Element 44: (0, (15, 12), ['G', '', '', ''], [(14, 12), (4, 2), (16, 1)], [False, False, False, False], 12, False, [False, False, False, False], 4817, 'South', (15, 11))
Element 45: (0, (15, 11), ['', '', '', ''], [(14, 13), (3, 2), (15, 1)], [False, False, False, False], 10, False, [False, False, False, False], 4826, 'South', (15, 10))
Element 46: (0, (15, 10), ['', '', '', ''], [(13, 13), (3, 3), (14, 1)], [False, False, False, False], 8, False, [False, False, False, False], 4835, 'West', (14, 10))
Element 47: (0, (14, 10), ['', '', '', ''], [(12, 13), (3, 4), (13, 1)], [False, False, False, False], 6, False, [False, False, False, False], 4854, 'North', (14, 11))
Element 48: (0, (14, 11), ['', '', '', ''], [(11, 13), (4, 4), (12, 1)], [False, False, False, False], 4, False, [False, False, False, False], 4873, 'North', (14, 12))
Element 49: (0, (14, 12), ['', '', '', ''], [(10, 13), (5, 4), (11, 1)], [False, False, False, False], 2, False, [False, False, False, False], 4892, 'North', (14, 13))
Element 50: (0, (14, 13), ['', '', '%', ''], [(10, 12), (6, 4), (10, 1)], [False, False, True, False], 0, False, [False, False, False, False], 4911, 'Stop', (14, 13))
Element 51: #0#
