Element 1: (2, (15, 9), ['.', '.', '.', 'F'], [(4, 5), (7, 11), (18, 8)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'East', (16, 9))
Element 31: (2, (5, 11), ['', '.', '', ''], [(12, 3), (8, 12), (11, 3)], [False, False, False, False], 38, False, [False, True, False, False], 3829, 'South', (5, 10))
Element 32: (2, (5, 10), ['.', '.', '', '.'], [(12, 4), (7, 12), (11, 4)], [False, False, False, False], 36, False, [True, True, False, True], 3858, 'East', (6, 10))
Element 33: (2, (6, 10), ['', '.', '', '.'], [(11, 4), (7, 13), (11, 5)], [False, False, False, False], 34, False, [False, True, False, True], 3867, 'East', (7, 10))
Element 34: (2, (7, 10), ['', '.', '', '.'], [(11, 3), (6, 13), (11, 6)], [False, False, False, False], 32, False, [False, True, False, True], 3886, 'East', (8, 10))
Element 35: (2, (8, 10), ['', 'F', '', '.'], [(10, 3), (6, 12), (12, 6)], [False, False, False, False], 30, False, [False, False, False, True], 3905, 'South', (8, 9))
Element 36: (2, (8, 9), ['.', '.', '', '.'], [(9, 3), (5, 12), (12, 7)], [False, False, False, False], 28, False, [True, True, False, True], 4914, 'East', (9, 9))
Element 37: (2, (9, 9), ['', '%', '.', '.'], [(9, 4), (5, 13), (13, 7)], [False, True, False, False], 26, False, [False, False, True, True], 4943, 'East', (10, 9))
Element 38: (2, (10, 9), ['', '%', '.', '.'], [(8, 4), (4, 13), (13, 8)], [False, True, False, False], 24, False, [False, False, True, True], 4972, 'East', (11, 9))
Element 39: (2, (11, 9), ['', '%', '.', '.'], [(7, 4), (3, 13), (13, 9)], [False, True, False, False], 22, False, [False, False, True, True], 5011, 'East', (12, 9))
Element 40: (2, (12, 9), ['', '.', '.', ''], [(7, 3), (3, 12), (14, 9)], [False, False, False, False], 20, False, [False, True, True, False], 5050, 'North', (12, 10))
Element 41: (2, (12, 10), ['.', '', '', '.'], [(7, 2), (3, 11), (14, 10)], [False, False, False, False], 18, False, [True, False, False, True], 5089, 'East', (13, 10))
Element 42: (2, (13, 10), ['', '', '', ''], [(7, 1), (3, 10), (15, 10)], [False, False, False, False], 16, False, [False, False, False, False], 5128, 'East', (14, 10))
Element 43: (2, (14, 10), ['', '', '', ''], [(6, 1), (4, 10), (16, 10)], [False, False, False, False], 14, False, [False, False, False, False], 5147, 'East', (15, 10))
Element 44: (2, (15, 10), ['', '', '', ''], [(6, 2), (4, 9), (16, 11)], [False, False, False, False], 12, False, [False, False, False, False], 5166, 'North', (15, 11))
Element 45: (2, (15, 11), ['', '', '', ''], [(6, 3), (5, 9), (16, 12)], [False, False, False, False], 10, False, [False, False, False, False], 5185, 'North', (15, 12))
Element 46: (2, (15, 12), ['', '', '', ''], [(6, 4), (6, 9), (17, 12)], [False, False, False, False], 8, False, [False, False, False, False], 5204, 'West', (14, 12))
Element 47: (2, (14, 12), ['', '', '', ''], [(5, 4), (7, 9), (17, 13)], [False, False, False, False], 6, False, [False, False, False, False], 5223, 'South', (14, 11))
Element 48: (2, (14, 11), ['', '', '', ''], [(5, 3), (7, 8), (18, 13)], [False, False, False, False], 4, False, [False, False, False, False], 5242, 'West', (13, 11))
Element 49: (2, (13, 11), ['', '', '', ''], [(5, 2), (8, 8), (17, 13)], [False, False, False, False], 2, False, [False, False, False, False], 5261, 'North', (13, 12))
Element 50: (2, (13, 12), ['%', '', '', ''], [(5, 2), (8, 8), (16, 13)], [True, False, False, False], 0, False, [False, False, False, False], 5260, 'Stop', (13, 12))
Element 51: #0#
