Element 1: (2, (6, 5), ['.', '', '.', '.'], [(11, 1), (7, 4), (10, 10)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'East', (7, 5))
Element 12: (2, (16, 6), ['', '%', '.', '.'], [(16, 3), (15, 3), (18, 7)], [False, True, False, False], 76, False, [False, False, True, True], 3398, 'East', (17, 6))
Element 13: (2, (17, 6), ['', '%', '.', 'G'], [(16, 2), (16, 3), (18, 6)], [False, True, False, False], 74, False, [False, False, True, False], 3417, 'North', (17, 7))
Element 14: (2, (17, 7), ['.', 'G', '', ''], [(16, 1), (17, 3), (17, 6)], [False, False, False, False], 72, False, [True, False, False, False], 3426, 'West', (16, 7))
Element 15: (2, (16, 7), ['%', '', '', 'G'], [(16, 2), (18, 3), (17, 7)], [True, False, False, False], 70, False, [False, False, False, False], 3435, 'North', (16, 8))
Element 16: (2, (16, 8), ['.', 'G', '', ''], [(16, 1), (17, 3), (16, 7)], [False, False, False, False], 68, False, [True, False, False, False], 3434, 'West', (15, 8))
Element 17: (2, (15, 8), ['.', '%', '.', ''], [(17, 1), (16, 3), (16, 6)], [False, True, False, False], 66, False, [True, False, True, False], 3453, 'North', (15, 9))
Element 18: (2, (15, 9), ['.', '', '', ''], [(16, 1), (16, 2), (15, 6)], [False, False, False, False], 64, False, [True, False, False, False], 3462, 'West', (14, 9))
Element 19: (2, (14, 9), ['.', '.', '', ''], [(15, 1), (16, 1), (14, 6)], [False, False, False, False], 62, False, [True, True, False, False], 3481, 'South', (14, 8))
Element 20: (2, (14, 8), ['.', 'G', '', ''], [(14, 1), (17, 1), (14, 7)], [False, False, False, False], 60, False, [True, False, False, False], 3500, 'West', (13, 8))
Element 21: (2, (13, 8), ['.', 'G', '.', ''], [(13, 1), (16, 1), (13, 7)], [False, False, False, False], 58, False, [True, False, True, False], 3519, 'North', (13, 9))
Element 22: (2, (13, 9), ['.', '', '', ''], [(12, 1), (15, 1), (12, 7)], [False, False, False, False], 56, False, [True, False, False, False], 3538, 'West', (12, 9))
Element 23: (2, (12, 9), ['.', 'G', '', ''], [(11, 1), (14, 1), (12, 8)], [False, False, False, False], 54, False, [True, False, False, False], 3557, 'West', (11, 9))
Element 24: (2, (11, 9), ['.', '%', '', ''], [(10, 1), (13, 1), (13, 8)], [False, True, False, False], 52, False, [True, False, False, False], 3566, 'West', (10, 9))
Element 25: (2, (10, 9), ['.', '%', '', ''], [(9, 1), (12, 1), (14, 8)], [False, True, False, False], 50, False, [True, False, False, False], 3585, 'West', (9, 9))
Element 26: (2, (9, 9), ['F', '%', '.', ''], [(8, 1), (11, 1), (15, 8)], [False, True, False, False], 48, False, [False, False, True, False], 3604, 'West', (8, 9))
Element 27: (2, (8, 9), ['.', '.', '.', ''], [(8, 2), (10, 1), (15, 9)], [False, False, False, False], 46, False, [True, True, True, False], 4613, 'North', (8, 10))
Element 28: (2, (8, 10), ['.', '', '.', '.'], [(8, 3), (9, 1), (14, 9)], [False, False, False, False], 44, False, [True, False, True, True], 4632, 'East', (9, 10))
Element 29: (2, (9, 10), ['', '', '.', ''], [(7, 3), (8, 1), (13, 9)], [False, False, False, False], 42, False, [False, False, True, False], 4651, 'North', (9, 11))
Element 30: (2, (9, 11), ['.', '', '.', '.'], [(7, 2), (7, 1), (12, 9)], [False, False, False, False], 40, False, [True, False, True, True], 4680, 'East', (10, 11))
Element 31: (2, (10, 11), ['', '', '.', '.'], [(6, 2), (6, 1), (11, 9)], [False, False, False, False], 38, False, [False, False, True, True], 4709, 'East', (11, 11))
Element 32: (2, (11, 11), ['', '', '%', '.'], [(6, 3), (5, 1), (10, 9)], [False, False, True, False], 36, False, [False, False, False, True], 4738, 'East', (12, 11))
Element 33: (2, (12, 11), ['', '', '%', '.'], [(5, 3), (5, 2), (9, 9)], [False, False, True, False], 34, False, [False, False, False, True], 4767, 'East', (13, 11))
Element 34: (2, (13, 11), ['', '', '.', '.'], [(5, 4), (4, 2), (9, 10)], [False, False, False, False], 32, False, [False, False, True, True], 4796, 'East', (14, 11))
Element 35: (2, (14, 11), ['', '', '.', '.'], [(5, 5), (4, 3), (9, 11)], [False, False, False, False], 30, False, [False, False, True, True], 4825, 'East', (15, 11))
Element 36: (2, (15, 11), ['', '', '.', '.'], [(4, 5), (4, 4), (9, 12)], [False, False, False, False], 28, False, [False, False, True, True], 4864, 'East', (16, 11))
Element 37: (2, (16, 11), ['', '', '.', '%'], [(3, 5), (3, 4), (10, 12)], [False, False, False, True], 26, False, [False, False, True, False], 4903, 'North', (16, 12))
Element 38: (2, (16, 12), ['.', '', '.', '.'], [(2, 5), (3, 3), (10, 13)], [False, False, False, False], 24, False, [True, False, True, True], 4942, 'East', (17, 12))
Element 39: (2, (17, 12), ['', '%', '.', '%'], [(2, 6), (3, 2), (11, 13)], [False, True, False, True], 22, False, [False, False, True, False], 4981, 'North', (17, 13))
Element 40: (2, (17, 13), ['.', '', '%', '.'], [(2, 7), (3, 3), (12, 13)], [False, False, True, False], 20, False, [True, False, False, True], 5010, 'East', (18, 13))
Element 41: (2, (18, 13), ['', '%', '%', '%'], [(1, 7), (2, 3), (13, 13)], [False, True, True, True], 18, False, [False, False, False, False], 5049, 'West', (17, 13))
Element 42: (2, (17, 13), ['.', '', '%', ''], [(1, 6), (2, 4), (14, 13)], [False, False, True, False], 16, False, [True, False, False, False], 5078, 'West', (16, 13))
Element 43: (2, (16, 13), ['G', '', '%', ''], [(1, 5), (1, 4), (15, 13)], [False, False, True, False], 14, False, [False, False, False, False], 5117, 'East', (17, 13))
Element 44: (2, (17, 13), ['', '', '%', ''], [(1, 6), (1, 5), (15, 12)], [False, False, True, False], 12, False, [False, False, False, False], 5126, 'South', (17, 12))
Element 45: (2, (17, 12), ['', '%', '', '%'], [(1, 7), (2, 5), (14, 12)], [False, True, False, True], 10, False, [False, False, False, False], 5135, 'West', (16, 12))
Element 46: (2, (16, 12), ['', '', '', ''], [(2, 7), (3, 5), (13, 12)], [False, False, False, False], 8, False, [False, False, False, False], 5144, 'North', (16, 13))
Element 47: (2, (16, 13), ['', '', '%', ''], [(2, 6), (4, 5), (13, 11)], [False, False, True, False], 6, False, [False, False, False, False], 5143, 'South', (16, 12))
Element 48: (2, (16, 12), ['', '', '', ''], [(1, 6), (5, 5), (14, 11)], [False, False, False, False], 4, False, [False, False, False, False], 5142, 'West', (15, 12))
Element 49: (2, (15, 12), ['', 'G', '', ''], [(2, 6), (6, 5), (15, 11)], [False, False, False, False], 2, False, [False, False, False, False], 5141, 'North', (15, 13))
Element 50: (2, (15, 13), ['', '', '%', ''], [(2, 6), (6, 5), (16, 11)], [False, False, True, False], 0, False, [False, False, False, False], 5140, 'Stop', (15, 13))
Element 51: #0#
