Element 1: (2, (4, 10), ['G', '.', '.', '.'], [(3, 10), (5, 6), (16, 4)], [False, False, False, False], 98, False, [False, True, True, True], 19, 'East', (5, 10))
Element 21: (2, (13, 13), ['', '', '%', ''], [(17, 10), (14, 9), (15, 4)], [False, False, True, False], 58, False, [False, False, False, False], 2579, 'East', (14, 13))
Element 22: (2, (14, 13), ['', '', '%', ''], [(17, 11), (13, 9), (16, 4)], [False, False, True, False], 56, False, [False, False, False, False], 2598, 'East', (15, 13))
Element 23: (2, (15, 13), ['', '', '%', ''], [(18, 11), (13, 8), (16, 4)], [False, False, True, False], 54, False, [False, False, False, False], 2617, 'East', (16, 13))
Element 24: (2, (16, 13), ['', '', '%', '%'], [(17, 11), (13, 7), (16, 3)], [False, False, True, True], 52, False, [False, False, False, False], 2626, 'South', (16, 12))
Element 25: (2, (16, 12), ['', 'G', '', '%'], [(16, 11), (12, 7), (17, 3)], [False, False, False, True], 50, False, [False, False, False, False], 2645, 'West', (15, 12))
Element 26: (2, (15, 12), ['', '%', '', 'G'], [(16, 12), (12, 8), (18, 3)], [False, True, False, False], 48, False, [False, False, False, False], 2654, 'West', (14, 12))
Element 27: (2, (14, 12), ['', '%', '', ''], [(16, 13), (12, 9), (17, 3)], [False, True, False, False], 46, False, [False, False, False, False], 2663, 'East', (15, 12))
Element 28: (2, (15, 12), ['', '%', 'G', ''], [(15, 13), (12, 10), (16, 3)], [False, True, False, False], 44, False, [False, False, False, False], 2672, 'West', (14, 12))
Element 29: (2, (14, 12), ['', '%', '', 'G'], [(15, 12), (11, 10), (16, 4)], [False, True, False, False], 42, False, [False, False, False, False], 2681, 'West', (13, 12))
Element 30: (2, (13, 12), ['', '', '', 'G'], [(14, 12), (11, 9), (15, 4)], [False, False, False, False], 40, False, [False, False, False, False], 2690, 'West', (12, 12))
Element 31: (2, (12, 12), ['', '', '', ''], [(14, 13), (11, 10), (14, 4)], [False, False, False, False], 38, False, [False, False, False, False], 2689, 'West', (11, 12))
Element 32: (2, (11, 12), ['', '', '%', ''], [(13, 13), (10, 10), (15, 4)], [False, False, True, False], 36, False, [False, False, False, False], 2698, 'East', (12, 12))
Element 33: (2, (12, 12), ['', '', '', 'G'], [(13, 12), (9, 10), (16, 4)], [False, False, False, False], 34, False, [False, False, False, False], 2707, 'West', (11, 12))
Element 34: (2, (11, 12), ['', '', '%', 'G'], [(12, 12), (9, 11), (16, 4)], [False, False, True, False], 32, False, [False, False, False, False], 2706, 'Stop', (11, 12))
Element 35: (2, (11, 12), ['', '', '%', ''], [(12, 13), (10, 11), (16, 3)], [False, False, True, False], 30, False, [False, False, False, False], 2705, 'East', (12, 12))
Element 36: (2, (12, 12), ['', '', '', ''], [(13, 13), (11, 11), (17, 3)], [False, False, False, False], 28, False, [False, False, False, False], 2704, 'Stop', (12, 12))
Element 37: (2, (12, 12), ['', 'G', '', 'G'], [(13, 12), (12, 11), (18, 3)], [False, False, False, False], 26, False, [False, False, False, False], 2703, 'North', (12, 13))
Element 38: (2, (12, 13), ['%', '', '%', 'G'], [(13, 13), (13, 11), (17, 3)], [True, False, True, False], 24, False, [False, False, False, False], 2702, 'South', (12, 12))
Element 39: (2, (12, 12), ['', '', 'G', 'G'], [(12, 13), (13, 12), (16, 3)], [False, False, False, False], 22, False, [False, False, False, False], 2701, 'West', (11, 12))
Element 40: (2, (11, 12), ['', '', '%', ''], [(13, 13), (14, 12), (16, 4)], [False, False, True, False], 20, False, [False, False, False, False], 2700, 'West', (10, 12))
Element 41: (2, (10, 12), ['', '', '%', ''], [(14, 13), (15, 12), (15, 4)], [False, False, True, False], 18, False, [False, False, False, False], 2699, 'West', (9, 12))
Element 42: (2, (9, 12), ['%', '', '%', ''], [(14, 12), (16, 12), (14, 4)], [True, False, True, False], 16, False, [False, False, False, False], 2698, 'South', (9, 11))
Element 43: (2, (9, 11), ['', '', '', ''], [(13, 12), (16, 13), (15, 4)], [False, False, False, False], 14, False, [False, False, False, False], 2697, 'East', (10, 11))
Element 44: (2, (10, 11), ['', '', '', ''], [(14, 12), (15, 13), (16, 4)], [False, False, False, False], 12, False, [False, False, False, False], 2696, 'East', (11, 11))
Element 45: (2, (11, 11), ['', '', '', ''], [(15, 12), (14, 13), (16, 4)], [False, False, False, False], 10, False, [False, False, False, False], 2695, 'East', (12, 11))
Element 46: (2, (12, 11), ['', '', '', ''], [(15, 13), (13, 13), (16, 3)], [False, False, False, False], 8, False, [False, False, False, False], 2694, 'East', (13, 11))
Element 47: (2, (13, 11), ['', '', '', '%'], [(14, 13), (12, 13), (17, 3)], [False, False, False, True], 6, False, [False, False, False, False], 2693, 'South', (13, 10))
Element 48: (2, (13, 10), ['', '', '', ''], [(15, 13), (12, 12), (18, 3)], [False, False, False, False], 4, False, [False, False, False, False], 2692, 'East', (14, 10))
Element 49: (2, (14, 10), ['', '', '%', ''], [(16, 13), (11, 12), (17, 3)], [False, False, True, False], 2, False, [False, False, False, False], 2691, 'East', (15, 10))
Element 50: (2, (15, 10), ['', '', '%', '%'], [(16, 13), (11, 12), (16, 3)], [False, False, True, True], 0, False, [False, False, False, False], 2690, 'Stop', (15, 10))
Element 51: #0#
