Element 1: (1, (5, 10), ['.', '.', '.', 'G'], [(16, 13), (6, 10), (15, 4)], [False, False, False, False], 98, False, [True, True, True, False], 9, 'North', (5, 11))
Element 22: (1, (17, 11), ['', '', '%', ''], [(16, 6), (16, 13), (15, 4)], [False, False, True, False], 56, False, [False, False, False, False], 2438, 'West', (16, 11))
Element 23: (1, (16, 11), ['%', '%', 'G', ''], [(15, 6), (16, 12), (15, 4)], [True, True, False, False], 54, False, [False, False, False, False], 2447, 'East', (17, 11))
Element 24: (1, (17, 11), ['G', '', '%', ''], [(14, 6), (16, 11), (16, 4)], [False, False, True, False], 52, False, [False, False, False, False], 2456, 'South', (17, 10))
Element 25: (1, (17, 10), ['%', '', 'G', '%'], [(13, 6), (17, 11), (16, 3)], [True, False, False, True], 50, False, [False, False, False, False], 2465, 'South', (17, 9))
Element 26: (1, (17, 9), ['', '%', '', ''], [(13, 7), (18, 11), (17, 3)], [False, True, False, False], 48, False, [False, False, False, False], 2474, 'West', (16, 9))
Element 27: (1, (16, 9), ['', '%', '%', ''], [(13, 8), (17, 11), (18, 3)], [False, True, True, False], 46, False, [False, False, False, False], 2483, 'West', (15, 9))
Element 28: (1, (15, 9), ['', '%', '', ''], [(13, 9), (17, 10), (17, 3)], [False, True, False, False], 44, False, [False, False, False, False], 2492, 'West', (14, 9))
Element 29: (1, (14, 9), ['', '', '', ''], [(12, 9), (17, 9), (16, 3)], [False, False, False, False], 42, False, [False, False, False, False], 2501, 'South', (14, 8))
Element 30: (1, (14, 8), ['', '', '', '%'], [(12, 8), (18, 9), (16, 4)], [False, False, False, True], 40, False, [False, False, False, False], 2510, 'South', (14, 7))
Element 31: (1, (14, 7), ['', '', '', ''], [(12, 7), (17, 9), (15, 4)], [False, False, False, False], 38, False, [False, False, False, False], 2519, 'East', (15, 7))
Element 32: (1, (15, 7), ['', '', '%', ''], [(12, 6), (16, 9), (14, 4)], [False, False, True, False], 36, False, [False, False, False, False], 2528, 'East', (16, 7))
Element 33: (1, (16, 7), ['', '', '%', ''], [(12, 5), (15, 9), (15, 4)], [False, False, True, False], 34, False, [False, False, False, False], 2537, 'East', (17, 7))
Element 34: (1, (17, 7), ['', '', '%', ''], [(13, 5), (15, 10), (15, 4)], [False, False, True, False], 32, False, [False, False, False, False], 2546, 'East', (18, 7))
Element 35: (1, (18, 7), ['', '%', '%', '%'], [(12, 5), (14, 10), (16, 4)], [False, True, True, True], 30, False, [False, False, False, False], 2545, 'West', (17, 7))
Element 36: (1, (17, 7), ['', '', '%', ''], [(11, 5), (14, 9), (16, 3)], [False, False, True, False], 28, False, [False, False, False, False], 2554, 'South', (17, 6))
Element 37: (1, (17, 6), ['', '%', '', '%'], [(11, 6), (14, 8), (17, 3)], [False, True, False, True], 26, False, [False, False, False, False], 2563, 'West', (16, 6))
Element 38: (1, (16, 6), ['', '%', '', ''], [(11, 7), (14, 7), (18, 3)], [False, True, False, False], 24, False, [False, False, False, False], 2572, 'West', (15, 6))
Element 39: (1, (15, 6), ['', '%', 'G', ''], [(10, 7), (15, 7), (17, 3)], [False, True, False, False], 22, False, [False, False, False, False], 2581, 'West', (14, 6))
Element 40: (1, (14, 6), ['', '%', '', ''], [(10, 8), (16, 7), (16, 3)], [False, True, False, False], 20, False, [False, False, False, False], 3580, 'West', (13, 6))
Element 41: (1, (13, 6), ['', '', '', ''], [(9, 8), (17, 7), (16, 4)], [False, False, False, False], 18, False, [False, False, False, False], 3589, 'North', (13, 7))
Element 42: (1, (13, 7), ['', '', '', ''], [(9, 7), (18, 7), (15, 4)], [False, False, False, False], 16, False, [False, False, False, False], 3598, 'North', (13, 8))
Element 43: (1, (13, 8), ['', '', '', ''], [(9, 6), (17, 7), (14, 4)], [False, False, False, False], 14, False, [False, False, False, False], 3607, 'North', (13, 9))
Element 44: (1, (13, 9), ['', '', '', ''], [(10, 6), (17, 6), (15, 4)], [False, False, False, False], 12, False, [False, False, False, False], 3616, 'West', (12, 9))
Element 45: (1, (12, 9), ['.', '', '', ''], [(10, 5), (16, 6), (15, 4)], [False, False, False, False], 10, False, [True, False, False, False], 3625, 'West', (11, 9))
Element 46: (1, (11, 9), ['%', '%', '', ''], [(9, 5), (15, 6), (16, 4)], [True, True, False, False], 8, False, [False, False, False, False], 3644, 'East', (12, 9))
Element 47: (1, (12, 9), ['', '', '', ''], [(8, 5), (14, 6), (16, 3)], [False, False, False, False], 6, False, [False, False, False, False], 3653, 'South', (12, 8))
Element 48: (1, (12, 8), ['%', '', '', ''], [(8, 6), (13, 6), (17, 3)], [True, False, False, False], 4, False, [False, False, False, False], 3662, 'South', (12, 7))
Element 49: (1, (12, 7), ['', '', '', 'G'], [(7, 6), (13, 7), (18, 3)], [False, False, False, False], 2, False, [False, False, False, False], 3671, 'South', (12, 6))
Element 50: (1, (12, 6), ['', '', '', ''], [(7, 6), (13, 8), (17, 3)], [False, False, False, False], 0, False, [False, False, False, False], 3670, 'Stop', (12, 6))
Element 51: #0#
