Element 1: (3, (11, 6), ['', '.', '.', '.'], [(10, 7), (3, 10), (3, 11)], [False, False, False, False], 98, False, [False, True, True, True], 29, 'East', (12, 6))
Element 19: (3, (17, 10), ['%', 'G', '.', '%'], [(11, 6), (17, 9), (13, 13)], [True, False, False, True], 62, False, [False, False, True, False], 3621, 'North', (17, 11))
Element 20: (3, (17, 11), ['.', '', '%', '.'], [(12, 6), (17, 9), (12, 13)], [False, False, True, False], 60, False, [True, False, False, True], 3640, 'East', (18, 11))
Element 21: (3, (18, 11), ['', '%', '%', '%'], [(11, 6), (16, 9), (13, 13)], [False, True, True, True], 58, False, [False, False, False, False], 3649, 'West', (17, 11))
Element 22: (3, (17, 11), ['.', '', '%', ''], [(11, 7), (15, 9), (14, 13)], [False, False, True, False], 56, False, [True, False, False, False], 3648, 'West', (16, 11))
Element 23: (3, (16, 11), ['%', '%', '', ''], [(12, 7), (15, 10), (15, 13)], [True, True, False, False], 54, False, [False, False, False, False], 3657, 'North', (16, 12))
Element 24: (3, (16, 12), ['', '', 'G', '%'], [(12, 6), (14, 10), (16, 13)], [False, False, False, True], 52, False, [False, False, False, False], 3656, 'West', (15, 12))
Element 25: (3, (15, 12), ['', '%', '', 'G'], [(12, 7), (14, 9), (16, 12)], [False, True, False, False], 50, False, [False, False, False, False], 3655, 'North', (15, 13))
Element 26: (3, (15, 13), ['', '', '%', ''], [(12, 8), (14, 8), (16, 11)], [False, False, True, False], 48, False, [False, False, False, False], 3654, 'East', (16, 13))
Element 27: (3, (16, 13), ['', '', '%', '%'], [(12, 9), (14, 7), (17, 11)], [False, False, True, True], 46, False, [False, False, False, False], 3653, 'West', (15, 13))
Element 28: (3, (15, 13), ['', '', '%', ''], [(11, 9), (15, 7), (18, 11)], [False, False, True, False], 44, False, [False, False, False, False], 3662, 'West', (14, 13))
Element 29: (3, (14, 13), ['', '', '%', ''], [(11, 10), (16, 7), (17, 11)], [False, False, True, False], 42, False, [False, False, False, False], 3661, 'South', (14, 12))
Element 30: (3, (14, 12), ['', '%', '', ''], [(11, 11), (17, 7), (17, 10)], [False, True, False, False], 40, False, [False, False, False, False], 3670, 'West', (13, 12))
Element 31: (3, (13, 12), ['', '.', '', ''], [(12, 11), (18, 7), (17, 9)], [False, False, False, False], 38, False, [False, True, False, False], 3679, 'South', (13, 11))
Element 32: (3, (13, 11), ['', '', '', '%'], [(12, 12), (17, 7), (18, 9)], [False, False, False, True], 36, False, [False, False, False, False], 3688, 'South', (13, 10))
Element 33: (3, (13, 10), ['', '', '', ''], [(13, 12), (17, 6), (17, 9)], [False, False, False, False], 34, False, [False, False, False, False], 3687, 'East', (14, 10))
Element 34: (3, (14, 10), ['', '', '%', ''], [(14, 12), (16, 6), (16, 9)], [False, False, True, False], 32, False, [False, False, False, False], 3686, 'East', (15, 10))
Element 35: (3, (15, 10), ['', 'G', '%', '%'], [(15, 12), (15, 6), (15, 9)], [False, False, True, True], 30, False, [False, False, False, False], 3685, 'West', (14, 10))
Element 36: (3, (14, 10), ['', '', '%', 'G'], [(16, 12), (14, 6), (15, 10)], [False, False, True, False], 28, False, [False, False, False, False], 3684, 'West', (13, 10))
Element 37: (3, (13, 10), ['', '', '', 'G'], [(16, 13), (13, 6), (14, 10)], [False, False, False, False], 26, False, [False, False, False, False], 3683, 'South', (13, 9))
Element 38: (3, (13, 9), ['', '', '', 'G'], [(15, 13), (13, 7), (14, 9)], [False, False, False, False], 24, False, [False, False, False, False], 3682, 'South', (13, 8))
Element 39: (3, (13, 8), ['', '', '', 'G'], [(14, 13), (12, 7), (14, 8)], [False, False, False, False], 22, False, [False, False, False, False], 3681, 'South', (13, 7))
Element 40: (3, (13, 7), ['', '', '', 'G'], [(13, 13), (12, 8), (14, 7)], [False, False, False, False], 20, False, [False, False, False, False], 3680, 'West', (12, 7))
Element 41: (3, (12, 7), ['', '', '', ''], [(12, 13), (13, 8), (15, 7)], [False, False, False, False], 18, False, [False, False, False, False], 3679, 'North', (12, 8))
Element 42: (3, (12, 8), ['%', '', '', ''], [(13, 13), (13, 9), (16, 7)], [True, False, False, False], 16, False, [False, False, False, False], 3678, 'North', (12, 9))
Element 43: (3, (12, 9), ['', '', '', ''], [(14, 13), (13, 8), (17, 7)], [False, False, False, False], 14, False, [False, False, False, False], 3677, 'North', (12, 10))
Element 44: (3, (12, 10), ['', '', '', ''], [(15, 13), (12, 8), (18, 7)], [False, False, False, False], 12, False, [False, False, False, False], 3676, 'North', (12, 11))
Element 45: (3, (12, 11), ['', '', '', ''], [(16, 13), (12, 9), (17, 7)], [False, False, False, False], 10, False, [False, False, False, False], 3675, 'North', (12, 12))
Element 46: (3, (12, 12), ['', '', '', ''], [(16, 12), (11, 9), (17, 6)], [False, False, False, False], 8, False, [False, False, False, False], 3674, 'North', (12, 13))
Element 47: (3, (12, 13), ['%', '', '%', ''], [(16, 11), (12, 9), (16, 6)], [True, False, True, False], 6, False, [False, False, False, False], 3673, 'East', (13, 13))
Element 48: (3, (13, 13), ['', '', '%', ''], [(17, 11), (12, 8), (15, 6)], [False, False, True, False], 4, False, [False, False, False, False], 3672, 'West', (12, 13))
Element 49: (3, (12, 13), ['%', '', '%', ''], [(18, 11), (12, 7), (14, 6)], [True, False, True, False], 2, False, [False, False, False, False], 3671, 'South', (12, 12))
Element 50: (3, (12, 12), ['', '', '', ''], [(18, 11), (12, 7), (14, 6)], [False, False, False, False], 0, False, [False, False, False, False], 3670, 'Stop', (12, 12))
Element 51: #0#
