Element 1: (1, (5, 8), ['.', '%', '.', 'F'], [(16, 13), (14, 12), (18, 7)], [False, True, False, False], 98, False, [True, False, True, False], 9, 'East', (6, 8))
Element 29: (1, (18, 9), ['', '%', '%', '%'], [(12, 9), (12, 6), (13, 10)], [False, True, True, True], 42, False, [False, False, False, False], 2471, 'West', (17, 9))
Element 30: (1, (17, 9), ['', '%', '', ''], [(12, 8), (11, 6), (13, 11)], [False, True, False, False], 40, False, [False, False, False, False], 2490, 'West', (16, 9))
Element 31: (1, (16, 9), ['', '%', '%', ''], [(13, 8), (11, 5), (13, 12)], [False, True, True, False], 38, False, [False, False, False, False], 2499, 'West', (15, 9))
Element 32: (1, (15, 9), ['', '%', '', ''], [(14, 8), (10, 5), (14, 12)], [False, True, False, False], 36, False, [False, False, False, False], 2508, 'North', (15, 10))
Element 33: (1, (15, 10), ['', '', '%', '%'], [(14, 9), (10, 6), (15, 12)], [False, False, True, True], 34, False, [False, False, False, False], 2517, 'West', (14, 10))
Element 34: (1, (14, 10), ['', '', '%', ''], [(15, 9), (9, 6), (16, 12)], [False, False, True, False], 32, False, [False, False, False, False], 2526, 'South', (14, 9))
Element 35: (1, (14, 9), ['', '', '', ''], [(15, 10), (9, 7), (16, 13)], [False, False, False, False], 30, False, [False, False, False, False], 2535, 'South', (14, 8))
Element 36: (1, (14, 8), ['', '', '', '%'], [(14, 10), (10, 7), (15, 13)], [False, False, False, True], 28, False, [False, False, False, False], 2534, 'South', (14, 7))
Element 37: (1, (14, 7), ['', '', '', ''], [(13, 10), (11, 7), (14, 13)], [False, False, False, False], 26, False, [False, False, False, False], 2533, 'East', (15, 7))
Element 38: (1, (15, 7), ['', '', '%', ''], [(13, 11), (12, 7), (13, 13)], [False, False, True, False], 24, False, [False, False, False, False], 2532, 'East', (16, 7))
Element 39: (1, (16, 7), ['', '', '%', ''], [(12, 11), (13, 7), (12, 13)], [False, False, True, False], 22, False, [False, False, False, False], 2531, 'East', (17, 7))
Element 40: (1, (17, 7), ['', '', '%', ''], [(12, 10), (13, 8), (12, 12)], [False, False, True, False], 20, False, [False, False, False, False], 2530, 'East', (18, 7))
Element 41: (1, (18, 7), ['', '%', '%', '%'], [(11, 10), (13, 9), (12, 11)], [False, True, True, True], 18, False, [False, False, False, False], 2529, 'West', (17, 7))
Element 42: (1, (17, 7), ['', '', '%', ''], [(11, 11), (12, 9), (12, 10)], [False, False, True, False], 16, False, [False, False, False, False], 2528, 'South', (17, 6))
Element 43: (1, (17, 6), ['', '%', '', '%'], [(11, 10), (12, 8), (12, 9)], [False, True, False, True], 14, False, [False, False, False, False], 2527, 'West', (16, 6))
Element 44: (1, (16, 6), ['', '%', '', ''], [(11, 9), (12, 7), (13, 9)], [False, True, False, False], 12, False, [False, False, False, False], 2526, 'West', (15, 6))
Element 45: (1, (15, 6), ['', '%', '', ''], [(11, 10), (11, 7), (13, 8)], [False, True, False, False], 10, False, [False, False, False, False], 2525, 'West', (14, 6))
Element 46: (1, (14, 6), ['', '%', '', ''], [(12, 10), (11, 7), (13, 7)], [False, True, False, False], 8, False, [False, False, False, False], 2524, 'West', (13, 6))
Element 47: (1, (13, 6), ['', '', '', ''], [(13, 10), (11, 7), (12, 7)], [False, False, False, False], 6, False, [False, False, False, False], 2523, 'South', (13, 5))
Element 48: (1, (13, 5), ['', '%', '', '%'], [(14, 10), (11, 7), (12, 8)], [False, True, False, True], 4, False, [False, False, False, False], 2522, 'West', (12, 5))
Element 49: (1, (12, 5), ['', '%', '', ''], [(15, 10), (10, 7), (12, 7)], [False, True, False, False], 2, False, [False, False, False, False], 2521, 'North', (12, 6))
Element 50: (1, (12, 6), ['', '', '', ''], [(15, 10), (10, 8), (11, 7)], [False, False, False, False], 0, False, [False, False, False, False], 2520, 'Stop', (12, 6))
Element 51: #0#
