Element 1: (2, (3, 6), ['.', '.', '.', 'G'], [(13, 6), (4, 3), (4, 6)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'North', (3, 7))
Element 33: (2, (18, 9), ['', '%', '%', '%'], [(12, 11), (18, 11), (17, 7)], [False, True, True, True], 34, False, [False, False, False, False], 3617, 'West', (17, 9))
Element 34: (2, (17, 9), ['', '%', '', ''], [(12, 12), (17, 11), (17, 6)], [False, True, False, False], 32, False, [False, False, False, False], 3626, 'North', (17, 10))
Element 35: (2, (17, 10), ['%', '', '', '%'], [(12, 13), (16, 11), (16, 6)], [True, False, False, True], 30, False, [False, False, False, False], 3635, 'North', (17, 11))
Element 36: (2, (17, 11), ['', '', '%', ''], [(12, 12), (16, 12), (16, 7)], [False, False, True, False], 28, False, [False, False, False, False], 3634, 'East', (18, 11))
Element 37: (2, (18, 11), ['', '%', '%', '%'], [(11, 12), (16, 13), (16, 6)], [False, True, True, True], 26, False, [False, False, False, False], 3643, 'West', (17, 11))
Element 38: (2, (17, 11), ['', '', '%', ''], [(11, 11), (15, 13), (15, 6)], [False, False, True, False], 24, False, [False, False, False, False], 3652, 'West', (16, 11))
Element 39: (2, (16, 11), ['%', '%', '', ''], [(11, 10), (15, 12), (15, 7)], [True, True, False, False], 22, False, [False, False, False, False], 3661, 'North', (16, 12))
Element 40: (2, (16, 12), ['', '', '', '%'], [(12, 10), (14, 12), (15, 6)], [False, False, False, True], 20, False, [False, False, False, False], 3670, 'North', (16, 13))
Element 41: (2, (16, 13), ['', '', '%', '%'], [(12, 9), (14, 13), (14, 6)], [False, False, True, True], 18, False, [False, False, False, False], 3679, 'West', (15, 13))
Element 42: (2, (15, 13), ['', '', '%', ''], [(12, 8), (13, 13), (13, 6)], [False, False, True, False], 16, False, [False, False, False, False], 3688, 'South', (15, 12))
Element 43: (2, (15, 12), ['', '%', '', ''], [(13, 8), (13, 12), (13, 5)], [False, True, False, False], 14, False, [False, False, False, False], 3687, 'West', (14, 12))
Element 44: (2, (14, 12), ['', '%', '', ''], [(13, 9), (13, 11), (12, 5)], [False, True, False, False], 12, False, [False, False, False, False], 3686, 'North', (14, 13))
Element 45: (2, (14, 13), ['', '', '%', ''], [(13, 10), (12, 11), (12, 6)], [False, False, True, False], 10, False, [False, False, False, False], 3685, 'West', (13, 13))
Element 46: (2, (13, 13), ['', '', '%', ''], [(14, 10), (12, 12), (12, 5)], [False, False, True, False], 8, False, [False, False, False, False], 3684, 'South', (13, 12))
Element 47: (2, (13, 12), ['', '', '', ''], [(15, 10), (12, 13), (11, 5)], [False, False, False, False], 6, False, [False, False, False, False], 3683, 'South', (13, 11))
Element 48: (2, (13, 11), ['', '', '', '%'], [(14, 10), (12, 12), (10, 5)], [False, False, False, True], 4, False, [False, False, False, False], 3682, 'South', (13, 10))
Element 49: (2, (13, 10), ['', '', '', ''], [(14, 9), (11, 12), (9, 5)], [False, False, False, False], 2, False, [False, False, False, False], 3681, 'East', (14, 10))
Element 50: (2, (14, 10), ['', 'G', '%', ''], [(14, 9), (11, 12), (8, 5)], [False, False, True, False], 0, False, [False, False, False, False], 3680, 'Stop', (14, 10))
Element 51: #0#
