Element 1: (0, (5, 11), ['G', '.', '.', '.'], [(4, 11), (16, 3), (16, 13)], [False, False, False, False], 98, False, [False, True, True, True], 0, 'East', (6, 11))
Element 20: (0, (16, 13), ['', '', '%', '%'], [(17, 11), (15, 4), (17, 7)], [False, False, True, True], 60, False, [False, False, False, False], 2441, 'South', (16, 12))
Element 21: (0, (16, 12), ['', '', '', '%'], [(18, 11), (16, 4), (17, 6)], [False, False, False, True], 58, False, [False, False, False, False], 2450, 'South', (16, 11))
Element 22: (0, (16, 11), ['%', '%', '', 'G'], [(17, 11), (16, 3), (16, 6)], [True, True, False, False], 56, False, [False, False, False, False], 2459, 'North', (16, 12))
Element 23: (0, (16, 12), ['', 'G', '', '%'], [(16, 11), (16, 3), (15, 6)], [False, False, False, True], 54, False, [False, False, False, False], 2468, 'North', (16, 13))
Element 24: (0, (16, 13), ['', 'G', '%', '%'], [(16, 12), (17, 3), (14, 6)], [False, False, True, True], 52, False, [False, False, False, False], 2477, 'West', (15, 13))
Element 25: (0, (15, 13), ['', '', '%', 'G'], [(16, 13), (18, 3), (13, 6)], [False, False, True, False], 50, False, [False, False, False, False], 2486, 'South', (15, 12))
Element 26: (0, (15, 12), ['', '%', 'G', ''], [(15, 13), (17, 3), (13, 7)], [False, True, False, False], 48, False, [False, False, False, False], 2495, 'East', (16, 12))
Element 27: (0, (16, 12), ['G', '', '', '%'], [(15, 12), (16, 3), (13, 8)], [False, False, False, True], 46, False, [False, False, False, False], 2504, 'South', (16, 11))
Element 28: (0, (16, 11), ['%', '%', '', ''], [(14, 12), (16, 4), (13, 9)], [True, True, False, False], 44, False, [False, False, False, False], 2513, 'North', (16, 12))
Element 29: (0, (16, 12), ['', '', '', '%'], [(14, 13), (15, 4), (12, 9)], [False, False, False, True], 42, False, [False, False, False, False], 2522, 'West', (15, 12))
Element 30: (0, (15, 12), ['', '%', '', ''], [(13, 13), (14, 4), (12, 8)], [False, True, False, False], 40, False, [False, False, False, False], 2531, 'West', (14, 12))
Element 31: (0, (14, 12), ['G', '%', '', ''], [(13, 12), (15, 4), (12, 7)], [False, True, False, False], 38, False, [False, False, False, False], 2540, 'North', (14, 13))
Element 32: (0, (14, 13), ['', '', '%', ''], [(13, 11), (16, 4), (12, 6)], [False, False, True, False], 36, False, [False, False, False, False], 2559, 'West', (13, 13))
Element 33: (0, (13, 13), ['', '', '%', ''], [(12, 11), (16, 3), (12, 5)], [False, False, True, False], 34, False, [False, False, False, False], 2578, 'South', (13, 12))
Element 34: (0, (13, 12), ['', '', '', ''], [(11, 11), (16, 3), (13, 5)], [False, False, False, False], 32, False, [False, False, False, False], 2597, 'South', (13, 11))
Element 35: (0, (13, 11), ['', '', '', '%'], [(10, 11), (17, 3), (12, 5)], [False, False, False, True], 30, False, [False, False, False, False], 2606, 'South', (13, 10))
Element 36: (0, (13, 10), ['', '', '', ''], [(10, 12), (18, 3), (11, 5)], [False, False, False, False], 28, False, [False, False, False, False], 2615, 'East', (14, 10))
Element 37: (0, (14, 10), ['', '', '%', ''], [(11, 12), (17, 3), (11, 6)], [False, False, True, False], 26, False, [False, False, False, False], 2624, 'East', (15, 10))
Element 38: (0, (15, 10), ['', '', '%', '%'], [(12, 12), (16, 3), (11, 7)], [False, False, True, True], 24, False, [False, False, False, False], 2633, 'South', (15, 9))
Element 39: (0, (15, 9), ['', '%', '', ''], [(12, 13), (16, 4), (10, 7)], [False, True, False, False], 22, False, [False, False, False, False], 2642, 'East', (16, 9))
Element 40: (0, (16, 9), ['', '%', '%', ''], [(12, 12), (15, 4), (10, 8)], [False, True, True, False], 20, False, [False, False, False, False], 3641, 'East', (17, 9))
Element 41: (0, (17, 9), ['', '%', '', ''], [(11, 12), (14, 4), (9, 8)], [False, True, False, False], 18, False, [False, False, False, False], 3650, 'East', (18, 9))
Element 42: (0, (18, 9), ['', '%', '%', '%'], [(10, 12), (15, 4), (9, 7)], [False, True, True, True], 16, False, [False, False, False, False], 3659, 'West', (17, 9))
Element 43: (0, (17, 9), ['', '%', '', ''], [(9, 12), (16, 4), (9, 6)], [False, True, False, False], 14, False, [False, False, False, False], 3668, 'North', (17, 10))
Element 44: (0, (17, 10), ['%', '', '', '%'], [(9, 11), (16, 3), (10, 6)], [True, False, False, True], 12, False, [False, False, False, False], 3677, 'North', (17, 11))
Element 45: (0, (17, 11), ['', '', '%', ''], [(8, 11), (16, 3), (10, 5)], [False, False, True, False], 10, False, [False, False, False, False], 3686, 'East', (18, 11))
Element 46: (0, (18, 11), ['', '%', '%', '%'], [(7, 11), (17, 3), (9, 5)], [False, True, True, True], 8, False, [False, False, False, False], 3695, 'West', (17, 11))
Element 47: (0, (17, 11), ['', '', '%', ''], [(6, 11), (18, 3), (8, 5)], [False, False, True, False], 6, False, [False, False, False, False], 3704, 'South', (17, 10))
Element 48: (0, (17, 10), ['%', '', '', '%'], [(6, 12), (17, 3), (8, 6)], [True, False, False, True], 4, False, [False, False, False, False], 3723, 'South', (17, 9))
Element 49: (0, (17, 9), ['', '%', '', ''], [(5, 12), (16, 3), (7, 6)], [False, True, False, False], 2, False, [False, False, False, False], 3742, 'West', (16, 9))
Element 50: (0, (16, 9), ['', '%', '%', ''], [(5, 13), (16, 4), (7, 5)], [False, True, True, False], 0, False, [False, False, False, False], 3761, 'Stop', (16, 9))
Element 51: #0#
