Element 1: (2, (3, 3), ['', '.', '.', '.'], [(18, 7), (2, 4), (15, 10)], [False, False, False, False], 98, False, [False, True, True, True], 19, 'East', (4, 3))
Element 20: (2, (16, 9), ['', '%', '%', ''], [(10, 12), (11, 10), (13, 11)], [False, True, True, False], 60, False, [False, False, False, False], 1660, 'East', (17, 9))
Element 21: (2, (17, 9), ['', '%', '', ''], [(9, 12), (11, 9), (13, 10)], [False, True, False, False], 58, False, [False, False, False, False], 2669, 'East', (18, 9))
Element 22: (2, (18, 9), ['', '%', '%', '%'], [(9, 11), (11, 10), (14, 10)], [False, True, True, True], 56, False, [False, False, False, False], 2678, 'West', (17, 9))
Element 23: (2, (17, 9), ['', '%', '', ''], [(8, 11), (10, 10), (14, 9)], [False, True, False, False], 54, False, [False, False, False, False], 3687, 'North', (17, 10))
Element 24: (2, (17, 10), ['%', '', '', '%'], [(8, 10), (10, 11), (14, 8)], [True, False, False, True], 52, False, [False, False, False, False], 3706, 'North', (17, 11))
Element 25: (2, (17, 11), ['', '', '%', ''], [(9, 10), (10, 12), (14, 7)], [False, False, True, False], 50, False, [False, False, False, False], 3715, 'East', (18, 11))
Element 26: (2, (18, 11), ['', '%', '%', '%'], [(10, 10), (11, 12), (15, 7)], [False, True, True, True], 48, False, [False, False, False, False], 3714, 'West', (17, 11))
Element 27: (2, (17, 11), ['', '', '%', ''], [(11, 10), (12, 12), (16, 7)], [False, False, True, False], 46, False, [False, False, False, False], 3713, 'West', (16, 11))
Element 28: (2, (16, 11), ['%', '%', '', ''], [(12, 10), (13, 12), (17, 7)], [True, True, False, False], 44, False, [False, False, False, False], 3712, 'North', (16, 12))
Element 29: (2, (16, 12), ['', '', '', '%'], [(12, 11), (14, 12), (18, 7)], [False, False, False, True], 42, False, [False, False, False, False], 3711, 'North', (16, 13))
Element 30: (2, (16, 13), ['', '', '%', '%'], [(11, 11), (15, 12), (17, 7)], [False, False, True, True], 40, False, [False, False, False, False], 3710, 'West', (15, 13))
Element 31: (2, (15, 13), ['', '', '%', ''], [(10, 11), (16, 12), (17, 6)], [False, False, True, False], 38, False, [False, False, False, False], 3709, 'South', (15, 12))
Element 32: (2, (15, 12), ['', '%', '', ''], [(11, 11), (16, 13), (16, 6)], [False, True, False, False], 36, False, [False, False, False, False], 3708, 'West', (14, 12))
Element 33: (2, (14, 12), ['', '%', '', ''], [(12, 11), (15, 13), (15, 6)], [False, True, False, False], 34, False, [False, False, False, False], 3707, 'North', (14, 13))
Element 34: (2, (14, 13), ['', '', '%', ''], [(12, 10), (16, 13), (14, 6)], [False, False, True, False], 32, False, [False, False, False, False], 3706, 'West', (13, 13))
Element 35: (2, (13, 13), ['', '', '%', ''], [(12, 9), (16, 12), (13, 6)], [False, False, True, False], 30, False, [False, False, False, False], 3705, 'South', (13, 12))
Element 36: (2, (13, 12), ['', '', '', ''], [(13, 9), (16, 11), (13, 7)], [False, False, False, False], 28, False, [False, False, False, False], 3704, 'South', (13, 11))
Element 37: (2, (13, 11), ['', '', '', '%'], [(12, 9), (17, 11), (13, 8)], [False, False, False, True], 26, False, [False, False, False, False], 3703, 'South', (13, 10))
Element 38: (2, (13, 10), ['', 'G', '', ''], [(12, 8), (18, 11), (13, 9)], [False, False, False, False], 24, False, [False, False, False, False], 3702, 'East', (14, 10))
Element 39: (2, (14, 10), ['', '', '%', ''], [(13, 8), (17, 11), (12, 9)], [False, False, True, False], 22, False, [False, False, False, False], 3701, 'East', (15, 10))
Element 40: (2, (15, 10), ['', '', '%', '%'], [(13, 7), (17, 10), (12, 10)], [False, False, True, True], 20, False, [False, False, False, False], 3700, 'West', (14, 10))
Element 41: (2, (14, 10), ['', '', '%', ''], [(13, 6), (17, 9), (12, 11)], [False, False, True, False], 18, False, [False, False, False, False], 3699, 'West', (13, 10))
Element 42: (2, (13, 10), ['', '', '', ''], [(13, 5), (18, 9), (12, 12)], [False, False, False, False], 16, False, [False, False, False, False], 3698, 'West', (12, 10))
Element 43: (2, (12, 10), ['', '', '', ''], [(12, 5), (17, 9), (12, 13)], [False, False, False, False], 14, False, [False, False, False, False], 3697, 'North', (12, 11))
Element 44: (2, (12, 11), ['', '', 'G', ''], [(12, 6), (16, 9), (12, 12)], [False, False, False, False], 12, False, [False, False, False, False], 3696, 'West', (11, 11))
Element 45: (2, (11, 11), ['', '', 'G', ''], [(12, 7), (15, 9), (11, 12)], [False, False, False, False], 10, False, [False, False, False, False], 3695, 'South', (11, 10))
Element 46: (2, (11, 10), ['', '', 'G', ''], [(11, 7), (15, 10), (11, 11)], [False, False, False, False], 8, False, [False, False, False, False], 3704, 'South', (11, 9))
Element 47: (2, (11, 9), ['%', '%', 'G', ''], [(10, 7), (14, 10), (11, 10)], [True, True, False, False], 6, False, [False, False, False, False], 3713, 'East', (12, 9))
Element 48: (2, (12, 9), ['G', '', '', ''], [(10, 8), (14, 9), (11, 9)], [False, False, False, False], 4, False, [False, False, False, False], 4712, 'South', (12, 8))
Element 49: (2, (12, 8), ['%', '', '', ''], [(9, 8), (14, 8), (11, 10)], [True, False, False, False], 2, False, [False, False, False, False], 4721, 'South', (12, 7))
Element 50: (2, (12, 7), ['', '', '', ''], [(9, 8), (14, 8), (10, 10)], [False, False, False, False], 0, False, [False, False, False, False], 4720, 'Stop', (12, 7))
Element 51: #0#
