Element 1: (0, (10, 7), ['.', '.', 'F', '.'], [(2, 11), (13, 2), (16, 7)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'North', (10, 8))
Element 18: (0, (15, 7), ['', '', '%', ''], [(15, 13), (9, 3), (17, 11)], [False, False, True, False], 64, False, [False, False, False, False], 3513, 'West', (14, 7))
Element 19: (0, (14, 7), ['.', '', '', ''], [(14, 13), (10, 3), (18, 11)], [False, False, False, False], 62, False, [True, False, False, False], 3532, 'West', (13, 7))
Element 20: (0, (13, 7), ['.', '', '.', ''], [(13, 13), (10, 2), (17, 11)], [False, False, False, False], 60, False, [True, False, True, False], 3551, 'North', (13, 8))
Element 21: (0, (13, 8), ['.', '', '.', ''], [(12, 13), (9, 2), (16, 11)], [False, False, False, False], 58, False, [True, False, True, False], 3580, 'North', (13, 9))
Element 22: (0, (13, 9), ['.', '', '.', ''], [(13, 13), (10, 2), (16, 12)], [False, False, False, False], 56, False, [True, False, True, False], 3589, 'North', (13, 10))
Element 23: (0, (13, 10), ['.', '', '.', '.'], [(14, 13), (11, 2), (16, 13)], [False, False, False, False], 54, False, [True, False, True, True], 3598, 'East', (14, 10))
Element 24: (0, (14, 10), ['', '', '%', '.'], [(15, 13), (11, 3), (16, 12)], [False, False, True, False], 52, False, [False, False, False, True], 3607, 'East', (15, 10))
Element 25: (0, (15, 10), ['', '', '%', '%'], [(16, 13), (10, 3), (15, 12)], [False, False, True, True], 50, False, [False, False, False, False], 3616, 'South', (15, 9))
Element 26: (0, (15, 9), ['', '%', '', ''], [(16, 12), (11, 3), (15, 13)], [False, True, False, False], 48, False, [False, False, False, False], 3615, 'East', (16, 9))
Element 27: (0, (16, 9), ['', '%', '%', ''], [(16, 11), (12, 3), (14, 13)], [False, True, True, False], 46, False, [False, False, False, False], 3614, 'East', (17, 9))
Element 28: (0, (17, 9), ['', '%', '', ''], [(17, 11), (12, 2), (14, 12)], [False, True, False, False], 44, False, [False, False, False, False], 3613, 'East', (18, 9))
Element 29: (0, (18, 9), ['', '%', '%', '%'], [(18, 11), (11, 2), (13, 12)], [False, True, True, True], 42, False, [False, False, False, False], 3612, 'West', (17, 9))
Element 30: (0, (17, 9), ['', '%', '', ''], [(17, 11), (12, 2), (13, 11)], [False, True, False, False], 40, False, [False, False, False, False], 3621, 'North', (17, 10))
Element 31: (0, (17, 10), ['%', '', '', '%'], [(16, 11), (12, 1), (12, 11)], [True, False, False, True], 38, False, [False, False, False, False], 3630, 'North', (17, 11))
Element 32: (0, (17, 11), ['', '', '%', ''], [(16, 12), (11, 1), (12, 10)], [False, False, True, False], 36, False, [False, False, False, False], 3639, 'East', (18, 11))
Element 33: (0, (18, 11), ['', '%', '%', '%'], [(16, 11), (12, 1), (12, 9)], [False, True, True, True], 34, False, [False, False, False, False], 3648, 'West', (17, 11))
Element 34: (0, (17, 11), ['', '', '%', ''], [(16, 12), (13, 1), (12, 8)], [False, False, True, False], 32, False, [False, False, False, False], 3657, 'West', (16, 11))
Element 35: (0, (16, 11), ['%', '%', '', ''], [(15, 12), (14, 1), (12, 7)], [True, True, False, False], 30, False, [False, False, False, False], 3666, 'North', (16, 12))
Element 36: (0, (16, 12), ['', '', '', '%'], [(15, 13), (15, 1), (11, 7)], [False, False, False, True], 28, False, [False, False, False, False], 3675, 'North', (16, 13))
Element 37: (0, (16, 13), ['', '', '%', '%'], [(15, 12), (15, 2), (11, 6)], [False, False, True, True], 26, False, [False, False, False, False], 3674, 'West', (15, 13))
Element 38: (0, (15, 13), ['', '', '%', ''], [(14, 12), (14, 2), (11, 5)], [False, False, True, False], 24, False, [False, False, False, False], 3683, 'South', (15, 12))
Element 39: (0, (15, 12), ['', '%', '', ''], [(14, 13), (14, 1), (12, 5)], [False, True, False, False], 22, False, [False, False, False, False], 3692, 'West', (14, 12))
Element 40: (0, (14, 12), ['', '%', '', ''], [(13, 13), (14, 2), (13, 5)], [False, True, False, False], 20, False, [False, False, False, False], 3701, 'North', (14, 13))
Element 41: (0, (14, 13), ['', '', '%', ''], [(13, 12), (13, 2), (13, 6)], [False, False, True, False], 18, False, [False, False, False, False], 3700, 'West', (13, 13))
Element 42: (0, (13, 13), ['', '', '%', ''], [(12, 12), (13, 1), (14, 6)], [False, False, True, False], 16, False, [False, False, False, False], 3699, 'South', (13, 12))
Element 43: (0, (13, 12), ['', '', '', ''], [(11, 12), (13, 2), (13, 6)], [False, False, False, False], 14, False, [False, False, False, False], 3698, 'South', (13, 11))
Element 44: (0, (13, 11), ['', '', '', '%'], [(10, 12), (12, 2), (13, 7)], [False, False, False, True], 12, False, [False, False, False, False], 3697, 'West', (12, 11))
Element 45: (0, (12, 11), ['.', '', '', ''], [(11, 12), (13, 2), (13, 8)], [False, False, False, False], 10, False, [True, False, False, False], 3696, 'West', (11, 11))
Element 46: (0, (11, 11), ['.', '.', '', ''], [(12, 12), (13, 2), (13, 9)], [False, False, False, False], 8, False, [True, True, False, False], 3705, 'South', (11, 10))
Element 47: (0, (11, 10), ['.', '.', '', ''], [(12, 13), (14, 2), (13, 10)], [False, False, False, False], 6, False, [True, True, False, False], 3714, 'South', (11, 9))
Element 48: (0, (11, 9), ['%', '%', '', ''], [(12, 12), (15, 2), (14, 10)], [True, True, False, False], 4, False, [False, False, False, False], 3723, 'East', (12, 9))
Element 49: (0, (12, 9), ['', '', '', ''], [(12, 11), (15, 1), (15, 10)], [False, False, False, False], 2, False, [False, False, False, False], 3722, 'North', (12, 10))
Element 50: (0, (12, 10), ['', '', '', ''], [(13, 11), (14, 1), (14, 10)], [False, False, False, False], 0, False, [False, False, False, False], 3721, 'Stop', (12, 10))
Element 51: #0#
