Element 1: (0, (9, 8), ['.', '.', '%', 'F'], [(4, 3), (8, 6), (15, 6)], [False, False, True, False], 98, False, [True, True, False, False], 0, 'East', (10, 8))
Element 15: (0, (16, 7), ['', '', '%', ''], [(15, 6), (17, 6), (14, 7)], [False, False, True, False], 70, False, [False, False, False, False], 2256, 'West', (15, 7))
Element 16: (0, (15, 7), ['', '', '%', ''], [(16, 6), (17, 7), (14, 8)], [False, False, True, False], 68, False, [False, False, False, False], 2265, 'West', (14, 7))
Element 17: (0, (14, 7), ['', '', '', ''], [(17, 6), (17, 6), (14, 9)], [False, False, False, False], 66, False, [False, False, False, False], 2274, 'North', (14, 8))
Element 18: (0, (14, 8), ['.', '', '', '%'], [(17, 7), (16, 6), (15, 9)], [False, False, False, True], 64, False, [True, False, False, False], 2283, 'West', (13, 8))
Element 19: (0, (13, 8), ['.', '', '.', ''], [(18, 7), (16, 7), (16, 9)], [False, False, False, False], 62, False, [True, False, True, False], 2302, 'North', (13, 9))
Element 20: (0, (13, 9), ['.', '', '.', ''], [(17, 7), (16, 6), (17, 9)], [False, False, False, False], 60, False, [True, False, True, False], 2321, 'North', (13, 10))
Element 21: (0, (13, 10), ['.', '', '.', '.'], [(16, 7), (15, 6), (18, 9)], [False, False, False, False], 58, False, [True, False, True, True], 2340, 'East', (14, 10))
Element 22: (0, (14, 10), ['', '', '%', '.'], [(15, 7), (15, 7), (17, 9)], [False, False, True, False], 56, False, [False, False, False, True], 2349, 'East', (15, 10))
Element 23: (0, (15, 10), ['', '', '%', '%'], [(14, 7), (15, 6), (17, 10)], [False, False, True, True], 54, False, [False, False, False, False], 2368, 'South', (15, 9))
Element 24: (0, (15, 9), ['', '%', '', ''], [(14, 8), (14, 6), (17, 11)], [False, True, False, False], 52, False, [False, False, False, False], 2377, 'East', (16, 9))
Element 25: (0, (16, 9), ['', '%', '%', ''], [(14, 9), (14, 6), (18, 11)], [False, True, True, False], 50, False, [False, False, False, False], 2386, 'East', (17, 9))
Element 26: (0, (17, 9), ['', '%', '', ''], [(15, 9), (13, 6), (17, 11)], [False, True, False, False], 48, False, [False, False, False, False], 2385, 'East', (18, 9))
Element 27: (0, (18, 9), ['', '%', '%', '%'], [(16, 9), (13, 7), (16, 11)], [False, True, True, True], 46, False, [False, False, False, False], 2394, 'West', (17, 9))
Element 28: (0, (17, 9), ['', '%', '', ''], [(15, 9), (14, 7), (16, 12)], [False, True, False, False], 44, False, [False, False, False, False], 2403, 'North', (17, 10))
Element 29: (0, (17, 10), ['%', '', '', '%'], [(15, 10), (14, 8), (16, 13)], [True, False, False, True], 42, False, [False, False, False, False], 2412, 'North', (17, 11))
Element 30: (0, (17, 11), ['', '', '%', ''], [(14, 10), (14, 9), (15, 13)], [False, False, True, False], 40, False, [False, False, False, False], 2421, 'East', (18, 11))
Element 31: (0, (18, 11), ['', '%', '%', '%'], [(13, 10), (15, 9), (15, 12)], [False, True, True, True], 38, False, [False, False, False, False], 2430, 'West', (17, 11))
Element 32: (0, (17, 11), ['', '', '%', ''], [(13, 11), (16, 9), (14, 12)], [False, False, True, False], 36, False, [False, False, False, False], 2449, 'West', (16, 11))
Element 33: (0, (16, 11), ['%', '%', '', ''], [(13, 12), (17, 9), (14, 13)], [True, True, False, False], 34, False, [False, False, False, False], 2468, 'North', (16, 12))
Element 34: (0, (16, 12), ['', '', '', '%'], [(13, 13), (18, 9), (14, 12)], [False, False, False, True], 32, False, [False, False, False, False], 2477, 'North', (16, 13))
Element 35: (0, (16, 13), ['', '', '%', '%'], [(12, 13), (17, 9), (15, 12)], [False, False, True, True], 30, False, [False, False, False, False], 2486, 'West', (15, 13))
Element 36: (0, (15, 13), ['', '', '%', ''], [(12, 12), (17, 10), (14, 12)], [False, False, True, False], 28, False, [False, False, False, False], 2495, 'South', (15, 12))
Element 37: (0, (15, 12), ['', '%', '', ''], [(12, 11), (17, 11), (14, 13)], [False, True, False, False], 26, False, [False, False, False, False], 2504, 'West', (14, 12))
Element 38: (0, (14, 12), ['', '%', '', ''], [(12, 10), (18, 11), (15, 13)], [False, True, False, False], 24, False, [False, False, False, False], 2513, 'North', (14, 13))
Element 39: (0, (14, 13), ['', '', '%', ''], [(12, 9), (17, 11), (16, 13)], [False, False, True, False], 22, False, [False, False, False, False], 2522, 'West', (13, 13))
Element 40: (0, (13, 13), ['', '', '%', ''], [(12, 8), (16, 11), (16, 12)], [False, False, True, False], 20, False, [False, False, False, False], 2531, 'South', (13, 12))
Element 41: (0, (13, 12), ['', '', '', ''], [(13, 8), (17, 11), (15, 12)], [False, False, False, False], 18, False, [False, False, False, False], 2530, 'South', (13, 11))
Element 42: (0, (13, 11), ['', '', '', '%'], [(13, 9), (17, 10), (16, 12)], [False, False, False, True], 16, False, [False, False, False, False], 2529, 'West', (12, 11))
Element 43: (0, (12, 11), ['.', '', '', ''], [(13, 8), (17, 9), (16, 11)], [False, False, False, False], 14, False, [True, False, False, False], 2528, 'West', (11, 11))
Element 44: (0, (11, 11), ['.', '.', '.', ''], [(13, 7), (16, 9), (17, 11)], [False, False, False, False], 12, False, [True, True, True, False], 2537, 'North', (11, 12))
Element 45: (0, (11, 12), ['.', '', '%', ''], [(12, 7), (15, 9), (17, 10)], [False, False, True, False], 10, False, [True, False, False, False], 2546, 'West', (10, 12))
Element 46: (0, (10, 12), ['F', '.', '%', ''], [(12, 6), (15, 10), (17, 9)], [False, False, True, False], 8, False, [False, True, False, False], 2555, 'West', (9, 12))
Element 47: (0, (9, 12), ['%', '.', '%', ''], [(11, 6), (14, 10), (16, 9)], [True, False, True, False], 6, False, [False, True, False, False], 3554, 'South', (9, 11))
Element 48: (0, (9, 11), ['F', '.', '', '.'], [(11, 7), (13, 10), (15, 9)], [False, False, False, False], 4, False, [False, True, False, True], 3563, 'West', (8, 11))
Element 49: (0, (8, 11), ['.', '.', '%', ''], [(10, 7), (13, 11), (15, 10)], [False, False, True, False], 2, False, [True, True, False, False], 4562, 'South', (8, 10))
Element 50: (0, (8, 10), ['.', '%', '', '.'], [(9, 7), (13, 12), (14, 10)], [False, True, False, False], 0, False, [True, False, False, True], 4581, 'Stop', (8, 10))
Element 51: #0#
