Element 1: (3, (12, 11), ['G', '.', '.', '.'], [(3, 2), (3, 5), (11, 11)], [False, False, False, False], 98, False, [False, True, True, True], 29, 'East', (13, 11))
Element 18: (3, (15, 13), ['', '', '%', ''], [(8, 6), (1, 2), (15, 10)], [False, False, True, False], 64, False, [False, False, False, False], 1512, 'West', (14, 13))
Element 19: (3, (14, 13), ['', '', '%', ''], [(9, 6), (2, 2), (14, 10)], [False, False, True, False], 62, False, [False, False, False, False], 1531, 'West', (13, 13))
Element 20: (3, (13, 13), ['', '', '%', ''], [(10, 6), (3, 2), (14, 9)], [False, False, True, False], 60, False, [False, False, False, False], 1550, 'West', (12, 13))
Element 21: (3, (12, 13), ['%', '', '%', ''], [(11, 6), (4, 2), (14, 8)], [True, False, True, False], 58, False, [False, False, False, False], 1569, 'South', (12, 12))
Element 22: (3, (12, 12), ['', '', '', ''], [(12, 6), (5, 2), (14, 7)], [False, False, False, False], 56, False, [False, False, False, False], 1588, 'West', (11, 12))
Element 23: (3, (11, 12), ['.', '', '%', ''], [(13, 6), (5, 3), (15, 7)], [False, False, True, False], 54, False, [True, False, False, False], 1607, 'West', (10, 12))
Element 24: (3, (10, 12), ['F', '', '%', ''], [(14, 6), (4, 3), (16, 7)], [False, False, True, False], 52, False, [False, False, False, False], 1636, 'West', (9, 12))
Element 25: (3, (9, 12), ['%', '.', '%', ''], [(15, 6), (3, 3), (17, 7)], [True, False, True, False], 50, False, [False, True, False, False], 2655, 'South', (9, 11))
Element 26: (3, (9, 11), ['F', '.', '', ''], [(16, 6), (2, 3), (18, 7)], [False, False, False, False], 48, False, [False, True, False, False], 2684, 'West', (8, 11))
Element 27: (3, (8, 11), ['.', '.', '%', ''], [(17, 6), (2, 4), (17, 7)], [False, False, True, False], 46, False, [True, True, False, False], 3693, 'South', (8, 10))
Element 28: (3, (8, 10), ['.', '%', '', '.'], [(16, 6), (1, 4), (17, 6)], [False, True, False, False], 44, False, [True, False, False, True], 3712, 'East', (9, 10))
Element 29: (3, (9, 10), ['', '%', '', '.'], [(16, 7), (2, 4), (16, 6)], [False, True, False, False], 42, False, [False, False, False, True], 3721, 'East', (10, 10))
Element 30: (3, (10, 10), ['', '%', '', '.'], [(17, 7), (2, 5), (15, 6)], [False, True, False, False], 40, False, [False, False, False, True], 3730, 'East', (11, 10))
Element 31: (3, (11, 10), ['', '.', '', '.'], [(18, 7), (2, 6), (14, 6)], [False, False, False, False], 38, False, [False, True, False, True], 3739, 'East', (12, 10))
Element 32: (3, (12, 10), ['', '.', '', '.'], [(17, 7), (2, 7), (13, 6)], [False, False, False, False], 36, False, [False, True, False, True], 3758, 'East', (13, 10))
Element 33: (3, (13, 10), ['', '.', '', ''], [(16, 7), (3, 7), (13, 7)], [False, False, False, False], 34, False, [False, True, False, False], 3787, 'South', (13, 9))
Element 34: (3, (13, 9), ['.', 'G', '', ''], [(15, 7), (4, 7), (13, 8)], [False, False, False, False], 32, False, [True, False, False, False], 3816, 'West', (12, 9))
Element 35: (3, (12, 9), ['.', 'G', '', ''], [(14, 7), (4, 8), (12, 8)], [False, False, False, False], 30, False, [True, False, False, False], 3845, 'West', (11, 9))
Element 36: (3, (11, 9), ['%', '%', '', ''], [(14, 8), (5, 8), (12, 7)], [True, True, False, False], 28, False, [False, False, False, False], 3874, 'East', (12, 9))
Element 37: (3, (12, 9), ['', '', '', ''], [(14, 9), (6, 8), (11, 7)], [False, False, False, False], 26, False, [False, False, False, False], 4883, 'East', (13, 9))
Element 38: (3, (13, 9), ['', '', '', ''], [(15, 9), (7, 8), (10, 7)], [False, False, False, False], 24, False, [False, False, False, False], 4902, 'East', (14, 9))
Element 39: #1#
