Element 1: (0, (7, 11), ['.', '.', '%', 'F'], [(8, 1), (13, 7), (14, 2)], [False, False, True, False], 98, False, [True, True, False, False], 0, 'East', (8, 11))
Element 21: (0, (16, 12), ['', '.', '', '%'], [(16, 9), (9, 7), (10, 2)], [False, False, False, True], 58, False, [False, True, False, False], 4610, 'South', (16, 11))
Element 22: (0, (16, 11), ['%', '%', '', '.'], [(17, 9), (9, 6), (9, 2)], [True, True, False, False], 56, False, [False, False, False, True], 4639, 'East', (17, 11))
Element 23: (0, (17, 11), ['', '.', '%', '.'], [(18, 9), (10, 6), (10, 2)], [False, False, True, False], 54, False, [False, True, False, True], 4668, 'East', (18, 11))
Element 24: (0, (18, 11), ['', '%', '%', '%'], [(17, 9), (10, 5), (11, 2)], [False, True, True, True], 52, False, [False, False, False, False], 4677, 'West', (17, 11))
Element 25: (0, (17, 11), ['', 'G', '%', ''], [(17, 10), (11, 5), (11, 3)], [False, False, True, False], 50, False, [False, False, False, False], 4686, 'West', (16, 11))
Element 26: (0, (16, 11), ['%', '%', '', 'G'], [(17, 11), (10, 5), (10, 3)], [True, True, False, False], 48, False, [False, False, False, False], 4685, 'North', (16, 12))
Element 27: (0, (16, 12), ['', '', '', '%'], [(18, 11), (9, 5), (11, 3)], [False, False, False, True], 46, False, [False, False, False, False], 4684, 'South', (16, 11))
Element 28: (0, (16, 11), ['%', '%', '', 'G'], [(17, 11), (8, 5), (12, 3)], [True, True, False, False], 44, False, [False, False, False, False], 4683, 'North', (16, 12))
Element 29: (0, (16, 12), ['', 'G', '', '%'], [(16, 11), (8, 6), (12, 2)], [False, False, False, True], 42, False, [False, False, False, False], 4692, 'West', (15, 12))
Element 30: (0, (15, 12), ['', '%', '', 'G'], [(16, 12), (7, 6), (12, 1)], [False, True, False, False], 40, False, [False, False, False, False], 4701, 'North', (15, 13))
Element 31: (0, (15, 13), ['', '', '%', 'G'], [(16, 13), (6, 6), (12, 2)], [False, False, True, False], 38, False, [False, False, False, False], 4710, 'South', (15, 12))
Element 32: (0, (15, 12), ['', '%', 'G', ''], [(15, 13), (5, 6), (11, 2)], [False, True, False, False], 36, False, [False, False, False, False], 4719, 'West', (14, 12))
Element 33: (0, (14, 12), ['', '%', '', 'G'], [(15, 12), (5, 5), (12, 2)], [False, True, False, False], 34, False, [False, False, False, False], 4728, 'North', (14, 13))
Element 34: (0, (14, 13), ['', 'G', '%', ''], [(14, 12), (4, 5), (13, 2)], [False, False, True, False], 32, False, [False, False, False, False], 4737, 'West', (13, 13))
Element 35: (0, (13, 13), ['', '', '%', 'G'], [(14, 13), (4, 6), (13, 1)], [False, False, True, False], 30, False, [False, False, False, False], 4746, 'South', (13, 12))
Element 36: (0, (13, 12), ['', '.', 'G', ''], [(13, 13), (4, 7), (12, 1)], [False, False, False, False], 28, False, [False, True, False, False], 4755, 'West', (12, 12))
Element 37: (0, (12, 12), ['', '.', '', 'G'], [(13, 12), (4, 8), (13, 1)], [False, False, False, False], 26, False, [False, True, False, False], 4764, 'West', (11, 12))
Element 38: (0, (11, 12), ['', '.', '%', ''], [(13, 11), (5, 8), (14, 1)], [False, False, True, False], 24, False, [False, True, False, False], 4783, 'West', (10, 12))
Element 39: #1#
