Element 1: (0, (10, 6), ['.', '.', '.', 'G'], [(2, 10), (2, 11), (11, 6)], [False, False, False, False], 98, False, [True, True, True, False], 0, 'North', (10, 7))
Element 36: (0, (15, 12), ['', '%', '', ''], [(15, 6), (15, 9), (14, 10)], [False, True, False, False], 28, False, [False, False, False, False], 3685, 'East', (16, 12))
Element 37: (0, (16, 12), ['', '', '', '%'], [(14, 6), (15, 10), (13, 10)], [False, False, False, True], 26, False, [False, False, False, False], 3684, 'North', (16, 13))
Element 38: (0, (16, 13), ['', '', '%', '%'], [(13, 6), (14, 10), (13, 9)], [False, False, True, True], 24, False, [False, False, False, False], 3683, 'West', (15, 13))
Element 39: (0, (15, 13), ['', '', '%', ''], [(13, 7), (14, 9), (13, 8)], [False, False, True, False], 22, False, [False, False, False, False], 3682, 'West', (14, 13))
Element 40: (0, (14, 13), ['', '', '%', ''], [(12, 7), (14, 8), (13, 7)], [False, False, True, False], 20, False, [False, False, False, False], 3681, 'West', (13, 13))
Element 41: (0, (13, 13), ['', '', '%', ''], [(12, 8), (14, 7), (12, 7)], [False, False, True, False], 18, False, [False, False, False, False], 3680, 'West', (12, 13))
Element 42: (0, (12, 13), ['%', '', '%', ''], [(13, 8), (15, 7), (12, 8)], [True, False, True, False], 16, False, [False, False, False, False], 3679, 'East', (13, 13))
Element 43: (0, (13, 13), ['', '', '%', ''], [(13, 9), (16, 7), (12, 9)], [False, False, True, False], 14, False, [False, False, False, False], 3678, 'East', (14, 13))
Element 44: (0, (14, 13), ['', '', '%', ''], [(13, 8), (17, 7), (12, 10)], [False, False, True, False], 12, False, [False, False, False, False], 3677, 'East', (15, 13))
Element 45: (0, (15, 13), ['', '', '%', ''], [(12, 8), (18, 7), (12, 11)], [False, False, True, False], 10, False, [False, False, False, False], 3676, 'East', (16, 13))
Element 46: (0, (16, 13), ['', '', '%', '%'], [(12, 9), (17, 7), (12, 12)], [False, False, True, True], 8, False, [False, False, False, False], 3675, 'South', (16, 12))
Element 47: (0, (16, 12), ['', '', '', '%'], [(11, 9), (17, 6), (12, 13)], [False, False, False, True], 6, False, [False, False, False, False], 3674, 'South', (16, 11))
Element 48: (0, (16, 11), ['%', '%', '', ''], [(12, 9), (16, 6), (13, 13)], [True, True, False, False], 4, False, [False, False, False, False], 3673, 'East', (17, 11))
Element 49: (0, (17, 11), ['', '', '%', ''], [(12, 8), (15, 6), (12, 13)], [False, False, True, False], 2, False, [False, False, False, False], 3672, 'East', (18, 11))
Element 50: (0, (18, 11), ['', '%', '%', '%'], [(12, 7), (14, 6), (12, 12)], [False, True, True, True], 0, False, [False, False, False, False], 3671, 'Stop', (18, 11))
Element 51: #0#
