Element 1: (2, (7, 11), ['.', '.', '%', 'F'], [(16, 4), (2, 13), (18, 11)], [False, False, True, False], 98, False, [True, True, False, False], 19, 'East', (8, 11))
Element 16: (2, (12, 13), ['%', '', '%', ''], [(17, 3), (13, 11), (17, 7)], [True, False, True, False], 68, False, [False, False, False, False], 2464, 'East', (13, 13))
Element 17: (2, (13, 13), ['', '', '%', ''], [(16, 3), (12, 11), (18, 7)], [False, False, True, False], 66, False, [False, False, False, False], 2483, 'East', (14, 13))
Element 18: (2, (14, 13), ['', '', '%', ''], [(16, 4), (11, 11), (17, 7)], [False, False, True, False], 64, False, [False, False, False, False], 2492, 'East', (15, 13))
Element 19: (2, (15, 13), ['', '', '%', ''], [(15, 4), (10, 11), (17, 6)], [False, False, True, False], 62, False, [False, False, False, False], 2511, 'East', (16, 13))
Element 20: (2, (16, 13), ['', '', '%', '%'], [(14, 4), (10, 12), (16, 6)], [False, False, True, True], 60, False, [False, False, False, False], 2520, 'South', (16, 12))
Element 21: (2, (16, 12), ['', '.', '', '%'], [(15, 4), (11, 12), (15, 6)], [False, False, False, True], 58, False, [False, True, False, False], 2529, 'South', (16, 11))
Element 22: (2, (16, 11), ['%', '%', '', ''], [(15, 4), (12, 12), (14, 6)], [True, True, False, False], 56, False, [False, False, False, False], 2548, 'East', (17, 11))
Element 23: (2, (17, 11), ['', '', '%', ''], [(16, 4), (13, 12), (13, 6)], [False, False, True, False], 54, False, [False, False, False, False], 2557, 'East', (18, 11))
Element 24: (2, (18, 11), ['', '%', '%', '%'], [(16, 3), (14, 12), (13, 7)], [False, True, True, True], 52, False, [False, False, False, False], 2566, 'West', (17, 11))
Element 25: (2, (17, 11), ['', '', '%', ''], [(17, 3), (15, 12), (13, 8)], [False, False, True, False], 50, False, [False, False, False, False], 2575, 'South', (17, 10))
Element 26: (2, (17, 10), ['%', '', '', '%'], [(18, 3), (16, 12), (13, 9)], [True, False, False, True], 48, False, [False, False, False, False], 2584, 'South', (17, 9))
Element 27: (2, (17, 9), ['', '%', '', ''], [(17, 3), (16, 13), (12, 9)], [False, True, False, False], 46, False, [False, False, False, False], 2593, 'East', (18, 9))
Element 28: (2, (18, 9), ['', '%', '%', '%'], [(16, 3), (15, 13), (12, 8)], [False, True, True, True], 44, False, [False, False, False, False], 2602, 'West', (17, 9))
Element 29: (2, (17, 9), ['', '%', '', ''], [(16, 4), (14, 13), (12, 7)], [False, True, False, False], 42, False, [False, False, False, False], 2611, 'West', (16, 9))
Element 30: (2, (16, 9), ['', '%', '%', ''], [(15, 4), (13, 13), (12, 6)], [False, True, True, False], 40, False, [False, False, False, False], 2620, 'West', (15, 9))
Element 31: (2, (15, 9), ['', '%', '', ''], [(14, 4), (12, 13), (12, 5)], [False, True, False, False], 38, False, [False, False, False, False], 2629, 'North', (15, 10))
Element 32: (2, (15, 10), ['', '', '%', '%'], [(15, 4), (13, 13), (13, 5)], [False, False, True, True], 36, False, [False, False, False, False], 2638, 'West', (14, 10))
Element 33: (2, (14, 10), ['', '', '%', ''], [(15, 4), (14, 13), (12, 5)], [False, False, True, False], 34, False, [False, False, False, False], 2637, 'South', (14, 9))
Element 34: (2, (14, 9), ['', '', '', ''], [(16, 4), (15, 13), (11, 5)], [False, False, False, False], 32, False, [False, False, False, False], 2646, 'South', (14, 8))
Element 35: (2, (14, 8), ['', '', '', '%'], [(16, 3), (16, 13), (11, 6)], [False, False, False, True], 30, False, [False, False, False, False], 2655, 'South', (14, 7))
Element 36: (2, (14, 7), ['', '', '', ''], [(17, 3), (16, 12), (11, 7)], [False, False, False, False], 28, False, [False, False, False, False], 2664, 'East', (15, 7))
Element 37: (2, (15, 7), ['', '', '%', ''], [(18, 3), (16, 11), (10, 7)], [False, False, True, False], 26, False, [False, False, False, False], 2673, 'East', (16, 7))
Element 38: (2, (16, 7), ['', '', '%', ''], [(17, 3), (17, 11), (10, 8)], [False, False, True, False], 24, False, [False, False, False, False], 3672, 'East', (17, 7))
Element 39: (2, (17, 7), ['', '', '%', ''], [(16, 3), (18, 11), (9, 8)], [False, False, True, False], 22, False, [False, False, False, False], 3681, 'East', (18, 7))
Element 40: (2, (18, 7), ['', '%', '%', '%'], [(16, 4), (17, 11), (9, 7)], [False, True, True, True], 20, False, [False, False, False, False], 3690, 'West', (17, 7))
Element 41: (2, (17, 7), ['', '', '%', ''], [(15, 4), (17, 10), (9, 6)], [False, False, True, False], 18, False, [False, False, False, False], 3699, 'South', (17, 6))
Element 42: (2, (17, 6), ['', '%', '', '%'], [(14, 4), (17, 9), (10, 6)], [False, True, False, True], 16, False, [False, False, False, False], 3708, 'West', (16, 6))
Element 43: (2, (16, 6), ['', '%', '', ''], [(15, 4), (18, 9), (10, 5)], [False, True, False, False], 14, False, [False, False, False, False], 3717, 'West', (15, 6))
Element 44: (2, (15, 6), ['', '%', '', ''], [(15, 4), (17, 9), (9, 5)], [False, True, False, False], 12, False, [False, False, False, False], 3726, 'West', (14, 6))
Element 45: (2, (14, 6), ['', '%', '', ''], [(16, 4), (16, 9), (8, 5)], [False, True, False, False], 10, False, [False, False, False, False], 3735, 'West', (13, 6))
Element 46: (2, (13, 6), ['', '', '', ''], [(16, 3), (15, 9), (8, 6)], [False, False, False, False], 8, False, [False, False, False, False], 3744, 'North', (13, 7))
Element 47: (2, (13, 7), ['', '', '', ''], [(17, 3), (15, 10), (7, 6)], [False, False, False, False], 6, False, [False, False, False, False], 3753, 'North', (13, 8))
Element 48: (2, (13, 8), ['', '', '', ''], [(18, 3), (14, 10), (7, 5)], [False, False, False, False], 4, False, [False, False, False, False], 3762, 'North', (13, 9))
Element 49: (2, (13, 9), ['', '', '', 'G'], [(17, 3), (14, 9), (6, 5)], [False, False, False, False], 2, False, [False, False, False, False], 3771, 'North', (13, 10))
Element 50: (2, (13, 10), ['', '', '', ''], [(17, 3), (14, 9), (6, 4)], [False, False, False, False], 0, False, [False, False, False, False], 4770, 'Stop', (13, 10))
Element 51: #0#
