Element 1: (2, (11, 2), ['.', '.', '.', 'G'], [(4, 7), (5, 2), (12, 2)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'North', (11, 3))
Element 37: (2, (10, 3), ['', '', '%', ''], [(3, 6), (16, 11), (13, 1)], [False, False, True, False], 26, False, [False, False, False, False], 3643, 'South', (10, 2))
Element 38: (2, (10, 2), ['', '%', '', ''], [(3, 5), (16, 12), (13, 2)], [False, True, False, False], 24, False, [False, False, False, False], 3662, 'West', (9, 2))
Element 39: (2, (9, 2), ['%', '%', '', ''], [(3, 4), (16, 13), (12, 2)], [True, True, False, False], 22, False, [False, False, False, False], 3681, 'East', (10, 2))
Element 40: (2, (10, 2), ['', '%', '', ''], [(3, 3), (15, 13), (12, 3)], [False, True, False, False], 20, False, [False, False, False, False], 3700, 'East', (11, 2))
Element 41: (2, (11, 2), ['', '', '', 'G'], [(4, 3), (15, 12), (12, 2)], [False, False, False, False], 18, False, [False, False, False, False], 3719, 'Stop', (11, 2))
Element 42: (2, (11, 2), ['', '', '', ''], [(5, 3), (14, 12), (12, 1)], [False, False, False, False], 16, False, [False, False, False, False], 3738, 'East', (12, 2))
Element 43: (2, (12, 2), ['', '', '', ''], [(6, 3), (14, 13), (11, 1)], [False, False, False, False], 14, False, [False, False, False, False], 3747, 'East', (13, 2))
Element 44: (2, (13, 2), ['', '', '%', ''], [(6, 4), (13, 13), (11, 2)], [False, False, True, False], 12, False, [False, False, False, False], 3756, 'East', (14, 2))
Element 45: (2, (14, 2), ['', '', '%', ''], [(6, 5), (13, 12), (12, 2)], [False, False, True, False], 10, False, [False, False, False, False], 3765, 'East', (15, 2))
Element 46: (2, (15, 2), ['', '', '%', '%'], [(7, 5), (13, 11), (12, 2)], [False, False, True, True], 8, False, [False, False, False, False], 3774, 'South', (15, 1))
Element 47: (2, (15, 1), ['', '%', '', '%'], [(8, 5), (13, 10), (13, 2)], [False, True, False, True], 6, False, [False, False, False, False], 3783, 'West', (14, 1))
Element 48: (2, (14, 1), ['', '%', 'G', ''], [(9, 5), (14, 10), (14, 2)], [False, True, False, False], 4, False, [False, False, False, False], 3792, 'West', (13, 1))
Element 49: (2, (13, 1), ['', '%', '', ''], [(10, 5), (15, 10), (15, 2)], [False, True, False, False], 2, False, [False, False, False, False], 3801, 'West', (12, 1))
Element 50: (2, (12, 1), ['', '%', '', ''], [(10, 5), (15, 10), (15, 1)], [False, True, False, False], 0, False, [False, False, False, False], 3800, 'Stop', (12, 1))
Element 51: #0#
