Element 1: (0, (5, 8), ['.', '%', '.', 'F'], [(2, 3), (15, 6), (17, 9)], [False, True, False, False], 98, False, [True, False, True, False], 0, 'East', (6, 8))
Element 16: (0, (15, 9), ['', '%', '', ''], [(14, 6), (17, 9), (13, 12)], [False, True, False, False], 68, False, [False, False, False, False], 3485, 'East', (16, 9))
Element 17: (0, (16, 9), ['', '%', '%', ''], [(15, 6), (17, 10), (13, 11)], [False, True, True, False], 66, False, [False, False, False, False], 3494, 'East', (17, 9))
Element 18: (0, (17, 9), ['', '%', '', ''], [(16, 6), (17, 11), (12, 11)], [False, True, False, False], 64, False, [False, False, False, False], 3503, 'East', (18, 9))
Element 19: (0, (18, 9), ['', '%', '%', '%'], [(17, 6), (18, 11), (12, 12)], [False, True, True, True], 62, False, [False, False, False, False], 3512, 'West', (17, 9))
Element 20: (0, (17, 9), ['', '%', '', ''], [(17, 7), (17, 11), (12, 13)], [False, True, False, False], 60, False, [False, False, False, False], 3521, 'North', (17, 10))
Element 21: (0, (17, 10), ['%', '', '', '%'], [(18, 7), (16, 11), (12, 12)], [True, False, False, True], 58, False, [False, False, False, False], 3520, 'North', (17, 11))
Element 22: (0, (17, 11), ['', '', '%', ''], [(17, 7), (16, 12), (11, 12)], [False, False, True, False], 56, False, [False, False, False, False], 3529, 'East', (18, 11))
Element 23: (0, (18, 11), ['', '%', '%', '%'], [(16, 7), (16, 13), (11, 11)], [False, True, True, True], 54, False, [False, False, False, False], 3538, 'West', (17, 11))
Element 24: (0, (17, 11), ['', '', '%', ''], [(15, 7), (15, 13), (11, 10)], [False, False, True, False], 52, False, [False, False, False, False], 3547, 'West', (16, 11))
Element 25: (0, (16, 11), ['%', '%', '', ''], [(14, 7), (15, 12), (12, 10)], [True, True, False, False], 50, False, [False, False, False, False], 3556, 'North', (16, 12))
Element 26: (0, (16, 12), ['', '', '', '%'], [(14, 8), (14, 12), (12, 9)], [False, False, False, True], 48, False, [False, False, False, False], 3565, 'North', (16, 13))
Element 27: (0, (16, 13), ['', '', '%', '%'], [(14, 9), (14, 13), (12, 8)], [False, False, True, True], 46, False, [False, False, False, False], 3574, 'West', (15, 13))
Element 28: (0, (15, 13), ['', '', '%', ''], [(15, 9), (13, 13), (13, 8)], [False, False, True, False], 44, False, [False, False, False, False], 3573, 'South', (15, 12))
Element 29: (0, (15, 12), ['', '%', '', ''], [(16, 9), (13, 12), (14, 8)], [False, True, False, False], 42, False, [False, False, False, False], 3572, 'West', (14, 12))
Element 30: (0, (14, 12), ['', '%', '', ''], [(17, 9), (13, 11), (14, 9)], [False, True, False, False], 40, False, [False, False, False, False], 3571, 'North', (14, 13))
Element 31: (0, (14, 13), ['', '', '%', ''], [(18, 9), (13, 10), (15, 9)], [False, False, True, False], 38, False, [False, False, False, False], 3570, 'West', (13, 13))
Element 32: (0, (13, 13), ['', '', '%', ''], [(17, 9), (14, 10), (16, 9)], [False, False, True, False], 36, False, [False, False, False, False], 3569, 'South', (13, 12))
Element 33: (0, (13, 12), ['', '', '', ''], [(17, 10), (15, 10), (15, 9)], [False, False, False, False], 34, False, [False, False, False, False], 3568, 'South', (13, 11))
Element 34: (0, (13, 11), ['', '', '', '%'], [(17, 11), (14, 10), (15, 10)], [False, False, False, True], 32, False, [False, False, False, False], 3567, 'West', (12, 11))
Element 35: (0, (12, 11), ['', '', '', ''], [(18, 11), (13, 10), (14, 10)], [False, False, False, False], 30, False, [False, False, False, False], 3566, 'North', (12, 12))
Element 36: (0, (12, 12), ['', '', '', ''], [(17, 11), (13, 9), (13, 10)], [False, False, False, False], 28, False, [False, False, False, False], 3565, 'North', (12, 13))
Element 37: (0, (12, 13), ['%', '', '%', ''], [(16, 11), (13, 8), (13, 9)], [True, False, True, False], 26, False, [False, False, False, False], 3564, 'South', (12, 12))
Element 38: (0, (12, 12), ['', '', '', ''], [(16, 12), (13, 7), (13, 10)], [False, False, False, False], 24, False, [False, False, False, False], 3563, 'West', (11, 12))
Element 39: (0, (11, 12), ['.', '', '%', ''], [(16, 13), (13, 6), (14, 10)], [False, False, True, False], 22, False, [True, False, False, False], 3562, 'West', (10, 12))
Element 40: (0, (10, 12), ['F', '.', '%', ''], [(15, 13), (12, 6), (15, 10)], [False, False, True, False], 20, False, [False, True, False, False], 3581, 'West', (9, 12))
Element 41: (0, (9, 12), ['%', '.', '%', ''], [(15, 12), (11, 6), (15, 9)], [True, False, True, False], 18, False, [False, True, False, False], 4590, 'South', (9, 11))
Element 42: (0, (9, 11), ['F', '.', '', '.'], [(14, 12), (10, 6), (14, 9)], [False, False, False, False], 16, False, [False, True, False, True], 4609, 'West', (8, 11))
Element 43: #1#
