Element 1: (1, (2, 10), ['.', '.', 'G', '.'], [(10, 7), (2, 11), (11, 6)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'East', (3, 10))
Element 36: (1, (15, 6), ['', '%', '', ''], [(16, 12), (15, 9), (14, 10)], [False, True, False, False], 28, False, [False, False, False, False], 3684, 'West', (14, 6))
Element 37: (1, (14, 6), ['', '%', '', ''], [(16, 13), (15, 10), (13, 10)], [False, True, False, False], 26, False, [False, False, False, False], 3683, 'West', (13, 6))
Element 38: (1, (13, 6), ['', '', '', ''], [(15, 13), (14, 10), (13, 9)], [False, False, False, False], 24, False, [False, False, False, False], 3682, 'North', (13, 7))
Element 39: (1, (13, 7), ['', '', 'G', ''], [(14, 13), (14, 9), (13, 8)], [False, False, False, False], 22, False, [False, False, False, False], 3681, 'West', (12, 7))
Element 40: (1, (12, 7), ['', '', '', 'G'], [(13, 13), (14, 8), (13, 7)], [False, False, False, False], 20, False, [False, False, False, False], 3680, 'North', (12, 8))
Element 41: (1, (12, 8), ['%', 'G', '', ''], [(12, 13), (14, 7), (12, 7)], [True, False, False, False], 18, False, [False, False, False, False], 3679, 'East', (13, 8))
Element 42: (1, (13, 8), ['G', '', '', ''], [(13, 13), (15, 7), (12, 8)], [False, False, False, False], 16, False, [False, False, False, False], 3678, 'North', (13, 9))
Element 43: (1, (13, 9), ['G', '', '', ''], [(14, 13), (16, 7), (12, 9)], [False, False, False, False], 14, False, [False, False, False, False], 3677, 'South', (13, 8))
Element 44: (1, (13, 8), ['', '', '', ''], [(15, 13), (17, 7), (12, 10)], [False, False, False, False], 12, False, [False, False, False, False], 3676, 'West', (12, 8))
Element 45: (1, (12, 8), ['%', '', '', ''], [(16, 13), (18, 7), (12, 11)], [True, False, False, False], 10, False, [False, False, False, False], 3675, 'North', (12, 9))
Element 46: (1, (12, 9), ['', '', '', ''], [(16, 12), (17, 7), (12, 12)], [False, False, False, False], 8, False, [False, False, False, False], 3674, 'West', (11, 9))
Element 47: (1, (11, 9), ['%', '%', '', ''], [(16, 11), (17, 6), (12, 13)], [True, True, False, False], 6, False, [False, False, False, False], 3673, 'East', (12, 9))
Element 48: (1, (12, 9), ['', '', '', ''], [(17, 11), (16, 6), (13, 13)], [False, False, False, False], 4, False, [False, False, False, False], 3672, 'South', (12, 8))
Element 49: (1, (12, 8), ['%', '', '', ''], [(18, 11), (15, 6), (12, 13)], [True, False, False, False], 2, False, [False, False, False, False], 3671, 'South', (12, 7))
Element 50: (1, (12, 7), ['', '', '', ''], [(18, 11), (14, 6), (12, 12)], [False, False, False, False], 0, False, [False, False, False, False], 3670, 'Stop', (12, 7))
Element 51: #0#
