Element 1: (0, (13, 8), ['.', 'G', '.', '.'], [(4, 3), (13, 7), (14, 9)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'East', (14, 8))
Element 22: (0, (13, 13), ['', '', '%', ''], [(9, 7), (11, 10), (12, 12)], [False, False, True, False], 56, False, [False, False, False, False], 2539, 'South', (13, 12))
Element 23: (0, (13, 12), ['', '', '', ''], [(9, 6), (11, 11), (11, 12)], [False, False, False, False], 54, False, [False, False, False, False], 2568, 'South', (13, 11))
Element 24: (0, (13, 11), ['', '', '', '%'], [(10, 6), (10, 11), (10, 12)], [False, False, False, True], 52, False, [False, False, False, False], 2597, 'South', (13, 10))
Element 25: (0, (13, 10), ['', '', '', ''], [(9, 6), (10, 10), (9, 12)], [False, False, False, False], 50, False, [False, False, False, False], 3606, 'South', (13, 9))
Element 26: (0, (13, 9), ['', '', '', ''], [(8, 6), (9, 10), (9, 11)], [False, False, False, False], 48, False, [False, False, False, False], 3635, 'West', (12, 9))
Element 27: (0, (12, 9), ['.', '', '', ''], [(7, 6), (8, 10), (8, 11)], [False, False, False, False], 46, False, [True, False, False, False], 4654, 'West', (11, 9))
Element 28: (0, (11, 9), ['%', '%', '', ''], [(6, 6), (7, 10), (7, 11)], [True, True, False, False], 44, False, [False, False, False, False], 4693, 'North', (11, 10))
Element 29: (0, (11, 10), ['', '', '', ''], [(5, 6), (6, 10), (6, 11)], [False, False, False, False], 42, False, [False, False, False, False], 4722, 'East', (12, 10))
Element 30: (0, (12, 10), ['', '', '', ''], [(5, 5), (5, 10), (6, 12)], [False, False, False, False], 40, False, [False, False, False, False], 4751, 'North', (12, 11))
Element 31: (0, (12, 11), ['', '', '', ''], [(4, 5), (5, 11), (5, 12)], [False, False, False, False], 38, False, [False, False, False, False], 4780, 'North', (12, 12))
Element 32: (0, (12, 12), ['', '', '', ''], [(4, 6), (4, 11), (5, 13)], [False, False, False, False], 36, False, [False, False, False, False], 4809, 'North', (12, 13))
Element 33: (0, (12, 13), ['%', '', '%', ''], [(4, 7), (4, 10), (4, 13)], [True, False, True, False], 34, False, [False, False, False, False], 4838, 'South', (12, 12))
Element 34: (0, (12, 12), ['', '', '', ''], [(4, 8), (4, 9), (3, 13)], [False, False, False, False], 32, False, [False, False, False, False], 4867, 'West', (11, 12))
Element 35: (0, (11, 12), ['', '', '%', ''], [(5, 8), (5, 9), (2, 13)], [False, False, True, False], 30, False, [False, False, False, False], 4896, 'South', (11, 11))
Element 36: #1#
