Element 1: (1, (6, 5), ['.', 'F', '.', '.'], [(15, 9), (10, 3), (17, 10)], [False, False, False, False], 98, False, [True, False, True, True], 9, 'South', (6, 4))
Element 34: (1, (14, 8), ['', '', '', '%'], [(16, 7), (12, 2), (15, 7)], [False, False, False, True], 32, False, [False, False, False, False], 1776, 'North', (14, 9))
Element 35: (1, (14, 9), ['', '', '', ''], [(15, 7), (11, 2), (15, 6)], [False, False, False, False], 30, False, [False, False, False, False], 1775, 'East', (15, 9))
Element 36: (1, (15, 9), ['', '%', '', ''], [(14, 7), (12, 2), (14, 6)], [False, True, False, False], 28, False, [False, False, False, False], 1774, 'East', (16, 9))
Element 37: (1, (16, 9), ['', '%', '%', ''], [(14, 8), (12, 3), (13, 6)], [False, True, True, False], 26, False, [False, False, False, False], 1773, 'East', (17, 9))
Element 38: (1, (17, 9), ['', '%', '', ''], [(14, 9), (11, 3), (13, 5)], [False, True, False, False], 24, False, [False, False, False, False], 1782, 'East', (18, 9))
Element 39: (1, (18, 9), ['', '%', '%', '%'], [(14, 10), (11, 2), (12, 5)], [False, True, True, True], 22, False, [False, False, False, False], 1791, 'West', (17, 9))
Element 40: (1, (17, 9), ['', '%', '', ''], [(13, 10), (11, 3), (11, 5)], [False, True, False, False], 20, False, [False, False, False, False], 1800, 'North', (17, 10))
Element 41: (1, (17, 10), ['%', '', '', '%'], [(13, 11), (10, 3), (10, 5)], [True, False, False, True], 18, False, [False, False, False, False], 1809, 'North', (17, 11))
Element 42: (1, (17, 11), ['', '', '%', ''], [(13, 12), (10, 2), (9, 5)], [False, False, True, False], 16, False, [False, False, False, False], 1818, 'East', (18, 11))
Element 43: (1, (18, 11), ['', '%', '%', '%'], [(13, 11), (10, 3), (8, 5)], [False, True, True, True], 14, False, [False, False, False, False], 1827, 'West', (17, 11))
Element 44: (1, (17, 11), ['', '', '%', ''], [(13, 10), (9, 3), (7, 5)], [False, False, True, False], 12, False, [False, False, False, False], 1836, 'West', (16, 11))
Element 45: (1, (16, 11), ['%', '%', '', ''], [(14, 10), (10, 3), (7, 6)], [True, True, False, False], 10, False, [False, False, False, False], 1835, 'North', (16, 12))
Element 46: (1, (16, 12), ['', '', '', '%'], [(14, 9), (10, 3), (8, 6)], [False, False, False, True], 8, False, [False, False, False, False], 1834, 'North', (16, 13))
Element 47: (1, (16, 13), ['', '', '%', '%'], [(14, 8), (11, 3), (9, 6)], [False, False, True, True], 6, False, [False, False, False, False], 1833, 'West', (15, 13))
Element 48: (1, (15, 13), ['', '', '%', ''], [(14, 7), (12, 3), (9, 7)], [False, False, True, False], 4, False, [False, False, False, False], 1842, 'South', (15, 12))
Element 49: (1, (15, 12), ['', '%', '', ''], [(15, 7), (12, 2), (10, 7)], [False, True, False, False], 2, False, [False, False, False, False], 1851, 'West', (14, 12))
Element 50: (1, (14, 12), ['', '%', '', ''], [(15, 7), (13, 2), (10, 8)], [False, True, False, False], 0, False, [False, False, False, False], 2850, 'Stop', (14, 12))
Element 51: #0#
