Element 1: (2, (5, 8), ['.', '%', '.', 'F'], [(5, 5), (3, 3), (11, 12)], [False, True, False, False], 98, False, [True, False, True, False], 19, 'East', (6, 8))
Element 21: (2, (13, 6), ['.', '.', '', ''], [(3, 5), (2, 2), (17, 10)], [False, False, False, False], 58, False, [True, True, False, False], 3509, 'South', (13, 5))
Element 22: (2, (13, 5), ['.', '%', '', '%'], [(3, 6), (3, 2), (17, 9)], [False, True, False, True], 56, False, [True, False, False, False], 3538, 'West', (12, 5))
Element 23: (2, (12, 5), ['.', '%', '.', ''], [(4, 6), (4, 2), (18, 9)], [False, True, False, False], 54, False, [True, False, True, False], 3567, 'North', (12, 6))
Element 24: (2, (12, 6), ['.', '', '', ''], [(5, 6), (4, 1), (17, 9)], [False, False, False, False], 52, False, [True, False, False, False], 3586, 'West', (11, 6))
Element 25: (2, (11, 6), ['.', '.', '', ''], [(6, 6), (3, 1), (16, 9)], [False, False, False, False], 50, False, [True, True, False, False], 3615, 'South', (11, 5))
Element 26: (2, (11, 5), ['.', '%', '', ''], [(7, 6), (4, 1), (15, 9)], [False, True, False, False], 48, False, [True, False, False, False], 3644, 'West', (10, 5))
Element 27: (2, (10, 5), ['.', '%', '.', ''], [(8, 6), (5, 1), (15, 10)], [False, True, False, False], 46, False, [True, False, True, False], 3673, 'North', (10, 6))
Element 28: (2, (10, 6), ['G', '', '', ''], [(9, 6), (5, 2), (14, 10)], [False, False, False, False], 44, False, [False, False, False, False], 3702, 'South', (10, 5))
Element 29: (2, (10, 5), ['.', '%', '', ''], [(9, 7), (4, 2), (14, 9)], [False, True, False, False], 42, False, [True, False, False, False], 3721, 'West', (9, 5))
Element 30: (2, (9, 5), ['.', '%', '', ''], [(10, 7), (5, 2), (14, 8)], [False, True, False, False], 40, False, [True, False, False, False], 3740, 'West', (8, 5))
Element 31: (2, (8, 5), ['.', '%', '', ''], [(11, 7), (5, 3), (13, 8)], [False, True, False, False], 38, False, [True, False, False, False], 3759, 'West', (7, 5))
Element 32: (2, (7, 5), ['', '%', '', ''], [(12, 7), (4, 3), (13, 9)], [False, True, False, False], 36, False, [False, False, False, False], 3778, 'North', (7, 6))
Element 33: (2, (7, 6), ['', '', '%', ''], [(12, 8), (4, 2), (13, 10)], [False, False, True, False], 34, False, [False, False, False, False], 3797, 'East', (8, 6))
Element 34: (2, (8, 6), ['', '', '%', ''], [(12, 9), (4, 3), (13, 11)], [False, False, True, False], 32, False, [False, False, False, False], 3816, 'East', (9, 6))
Element 35: (2, (9, 6), ['', '', '', ''], [(12, 10), (3, 3), (12, 11)], [False, False, False, False], 30, False, [False, False, False, False], 3835, 'North', (9, 7))
Element 36: (2, (9, 7), ['%', '', '', ''], [(11, 10), (3, 4), (11, 11)], [True, False, False, False], 28, False, [False, False, False, False], 3854, 'South', (9, 6))
Element 37: (2, (9, 6), ['', '', '', ''], [(11, 9), (2, 4), (10, 11)], [False, False, False, False], 26, False, [False, False, False, False], 3883, 'West', (8, 6))
Element 38: (2, (8, 6), ['', '', '%', ''], [(11, 10), (2, 5), (10, 12)], [False, False, True, False], 24, False, [False, False, False, False], 3902, 'West', (7, 6))
Element 39: (2, (7, 6), ['', '', '%', ''], [(10, 10), (2, 6), (9, 12)], [False, False, True, False], 22, False, [False, False, False, False], 4921, 'West', (6, 6))
Element 40: (2, (6, 6), ['', '', '%', ''], [(9, 10), (2, 7), (9, 11)], [False, False, True, False], 20, False, [False, False, False, False], 4950, 'South', (6, 5))
Element 41: #1#
