Element 1: (2, (14, 9), ['.', '.', '.', 'G'], [(5, 12), (5, 11), (15, 9)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'North', (14, 10))
Element 30: (2, (12, 8), ['%', '', '', ''], [(15, 12), (18, 9), (14, 7)], [True, False, False, False], 40, False, [False, False, False, False], 2570, 'South', (12, 7))
Element 31: (2, (12, 7), ['.', '.', '', ''], [(16, 12), (17, 9), (15, 7)], [False, False, False, False], 38, False, [True, True, False, False], 2569, 'South', (12, 6))
Element 32: (2, (12, 6), ['.', '.', '', ''], [(16, 13), (16, 9), (16, 7)], [False, False, False, False], 36, False, [True, True, False, False], 2578, 'South', (12, 5))
Element 33: (2, (12, 5), ['.', '%', '', '.'], [(15, 13), (15, 9), (17, 7)], [False, True, False, False], 34, False, [True, False, False, True], 2587, 'East', (13, 5))
Element 34: (2, (13, 5), ['', '%', '', '%'], [(14, 13), (15, 10), (18, 7)], [False, True, False, True], 32, False, [False, False, False, False], 2596, 'West', (12, 5))
Element 35: (2, (12, 5), ['.', '%', '', ''], [(13, 13), (14, 10), (17, 7)], [False, True, False, False], 30, False, [True, False, False, False], 2595, 'West', (11, 5))
Element 36: (2, (11, 5), ['.', '%', '.', ''], [(12, 13), (14, 9), (17, 6)], [False, True, False, False], 28, False, [True, False, True, False], 2604, 'North', (11, 6))
Element 37: (2, (11, 6), ['.', '', '.', ''], [(13, 13), (14, 8), (16, 6)], [False, False, False, False], 26, False, [True, False, True, False], 2613, 'North', (11, 7))
Element 38: (2, (11, 7), ['.', '', '%', ''], [(14, 13), (14, 7), (15, 6)], [False, False, True, False], 24, False, [True, False, False, False], 2622, 'West', (10, 7))
Element 39: (2, (10, 7), ['.', '.', 'F', ''], [(15, 13), (15, 7), (14, 6)], [False, False, False, False], 22, False, [True, True, False, False], 2631, 'North', (10, 8))
Element 40: (2, (10, 8), ['.', '', '%', '%'], [(16, 13), (16, 7), (13, 6)], [False, False, True, True], 20, False, [True, False, False, False], 3630, 'West', (9, 8))
Element 41: (2, (9, 8), ['.', '.', '%', ''], [(16, 12), (17, 7), (13, 7)], [False, False, True, False], 18, False, [True, True, False, False], 3639, 'South', (9, 7))
Element 42: (2, (9, 7), ['%', '.', '', ''], [(16, 11), (18, 7), (13, 8)], [True, False, False, False], 16, False, [False, True, False, False], 3648, 'South', (9, 6))
Element 43: (2, (9, 6), ['.', '.', '', '.'], [(17, 11), (17, 7), (13, 9)], [False, False, False, False], 14, False, [True, True, False, True], 3657, 'East', (10, 6))
Element 44: (2, (10, 6), ['', '.', '', ''], [(18, 11), (17, 6), (12, 9)], [False, False, False, False], 12, False, [False, True, False, False], 3666, 'South', (10, 5))
Element 45: (2, (10, 5), ['.', '%', '', ''], [(17, 11), (16, 6), (11, 9)], [False, True, False, False], 10, False, [True, False, False, False], 3685, 'West', (9, 5))
Element 46: (2, (9, 5), ['.', '%', '', ''], [(17, 10), (15, 6), (11, 10)], [False, True, False, False], 8, False, [True, False, False, False], 3694, 'West', (8, 5))
Element 47: (2, (8, 5), ['.', '%', '.', ''], [(17, 9), (14, 6), (12, 10)], [False, True, False, False], 6, False, [True, False, True, False], 3703, 'North', (8, 6))
Element 48: (2, (8, 6), ['.', '', '%', ''], [(18, 9), (13, 6), (12, 11)], [False, False, True, False], 4, False, [True, False, False, False], 3712, 'West', (7, 6))
Element 49: (2, (7, 6), ['.', '.', '%', ''], [(17, 9), (13, 7), (11, 11)], [False, False, True, False], 2, False, [True, True, False, False], 3721, 'South', (7, 5))
Element 50: (2, (7, 5), ['.', '%', '', ''], [(17, 9), (13, 7), (11, 12)], [False, True, False, False], 0, False, [True, False, False, False], 3730, 'Stop', (7, 5))
Element 51: #0#
