Element 1: (1, (9, 8), ['.', '.', '%', 'F'], [(2, 9), (10, 7), (17, 7)], [False, False, True, False], 98, False, [True, True, False, False], 9, 'East', (10, 8))
Element 39: (1, (15, 10), ['', '', '%', '%'], [(13, 12), (14, 13), (11, 11)], [False, False, True, True], 22, False, [False, False, False, False], 3531, 'West', (14, 10))
Element 40: (1, (14, 10), ['', '', '%', ''], [(13, 11), (13, 13), (11, 10)], [False, False, True, False], 20, False, [False, False, False, False], 3540, 'West', (13, 10))
Element 41: (1, (13, 10), ['', '', '', ''], [(12, 11), (13, 12), (11, 9)], [False, False, False, False], 18, False, [False, False, False, False], 3549, 'South', (13, 9))
Element 42: (1, (13, 9), ['G', '', '', ''], [(12, 10), (13, 11), (12, 9)], [False, False, False, False], 16, False, [False, False, False, False], 3548, 'South', (13, 8))
Element 43: (1, (13, 8), ['G', '', '', ''], [(12, 9), (13, 10), (12, 8)], [False, False, False, False], 14, False, [False, False, False, False], 3547, 'South', (13, 7))
Element 44: (1, (13, 7), ['G', '', '', ''], [(13, 9), (14, 10), (12, 7)], [False, False, False, False], 12, False, [False, False, False, False], 3546, 'North', (13, 8))
Element 45: (1, (13, 8), ['', 'G', '', ''], [(14, 9), (15, 10), (13, 7)], [False, False, False, False], 10, False, [False, False, False, False], 3545, 'West', (12, 8))
Element 46: (1, (12, 8), ['%', '', '', ''], [(15, 9), (14, 10), (13, 6)], [True, False, False, False], 8, False, [False, False, False, False], 3544, 'South', (12, 7))
Element 47: (1, (12, 7), ['', '', '', ''], [(16, 9), (13, 10), (13, 5)], [False, False, False, False], 6, False, [False, False, False, False], 3553, 'West', (11, 7))
Element 48: (1, (11, 7), ['', '', '%', ''], [(17, 9), (13, 9), (12, 5)], [False, False, True, False], 4, False, [False, False, False, False], 3562, 'East', (12, 7))
Element 49: (1, (12, 7), ['', '', '', ''], [(18, 9), (13, 8), (11, 5)], [False, False, False, False], 2, False, [False, False, False, False], 3571, 'North', (12, 8))
Element 50: (1, (12, 8), ['%', '', '', ''], [(18, 9), (13, 9), (10, 5)], [True, False, False, False], 0, False, [False, False, False, False], 3580, 'Stop', (12, 8))
Element 51: #0#
