Element 1: (0, (10, 7), ['.', '.', 'F', '.'], [(9, 3), (13, 8), (16, 9)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'North', (10, 8))
Element 39: (0, (15, 12), ['', '%', '', ''], [(11, 3), (7, 10), (8, 5)], [False, True, False, False], 22, False, [False, False, False, False], 3742, 'West', (14, 12))
Element 40: (0, (14, 12), ['', '%', '', ''], [(10, 3), (7, 11), (8, 6)], [False, True, False, False], 20, False, [False, False, False, False], 3761, 'North', (14, 13))
Element 41: (0, (14, 13), ['', '', '%', ''], [(10, 2), (6, 11), (7, 6)], [False, False, True, False], 18, False, [False, False, False, False], 3780, 'West', (13, 13))
Element 42: (0, (13, 13), ['', '', '%', ''], [(10, 3), (6, 12), (7, 5)], [False, False, True, False], 16, False, [False, False, False, False], 3799, 'South', (13, 12))
Element 43: (0, (13, 12), ['', '', '', ''], [(9, 3), (5, 12), (6, 5)], [False, False, False, False], 14, False, [False, False, False, False], 3818, 'South', (13, 11))
Element 44: (0, (13, 11), ['', '', '', '%'], [(9, 2), (5, 13), (6, 4)], [False, False, False, True], 12, False, [False, False, False, False], 4827, 'South', (13, 10))
Element 45: (0, (13, 10), ['', '', '', ''], [(9, 3), (4, 13), (6, 3)], [False, False, False, False], 10, False, [False, False, False, False], 4846, 'East', (14, 10))
Element 46: (0, (14, 10), ['', '', '%', ''], [(9, 3), (3, 13), (6, 2)], [False, False, True, False], 8, False, [False, False, False, False], 4865, 'East', (15, 10))
Element 47: (0, (15, 10), ['', '', '%', '%'], [(10, 3), (2, 13), (6, 1)], [False, False, True, True], 6, False, [False, False, False, False], 4884, 'West', (14, 10))
Element 48: (0, (14, 10), ['', '', '%', ''], [(11, 3), (1, 13), (7, 1)], [False, False, True, False], 4, False, [False, False, False, False], 4903, 'West', (13, 10))
Element 49: (0, (13, 10), ['', '', '', ''], [(12, 3), (2, 13), (8, 1)], [False, False, False, False], 2, False, [False, False, False, False], 4912, 'South', (13, 9))
Element 50: (0, (13, 9), ['', '', '', ''], [(12, 2), (3, 13), (7, 1)], [False, False, False, False], 0, False, [False, False, False, False], 4911, 'Stop', (13, 9))
Element 51: #0#
