Element 1: (0, (12, 11), ['.', '.', 'G', '.'], [(8, 6), (9, 8), (12, 12)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'East', (13, 11))
Element 20: (0, (15, 9), ['.', '%', '', ''], [(8, 5), (12, 6), (17, 10)], [False, True, False, False], 60, False, [True, False, False, False], 1431, 'West', (14, 9))
Element 21: (0, (14, 9), ['.', '.', '', ''], [(7, 5), (11, 6), (17, 9)], [False, False, False, False], 58, False, [True, True, False, False], 1450, 'South', (14, 8))
Element 22: (0, (14, 8), ['.', '', '', '%'], [(7, 6), (11, 5), (18, 9)], [False, False, False, True], 56, False, [True, False, False, False], 1469, 'West', (13, 8))
Element 23: (0, (13, 8), ['.', '', '.', ''], [(6, 6), (10, 5), (17, 9)], [False, False, False, False], 54, False, [True, False, True, False], 1488, 'North', (13, 9))
Element 24: (0, (13, 9), ['.', '', '', ''], [(6, 5), (10, 6), (16, 9)], [False, False, False, False], 52, False, [True, False, False, False], 1507, 'West', (12, 9))
Element 25: (0, (12, 9), ['.', '.', '.', ''], [(6, 4), (9, 6), (15, 9)], [False, False, False, False], 50, False, [True, True, True, False], 2516, 'North', (12, 10))
Element 26: (0, (12, 10), ['.', '', '', ''], [(6, 3), (9, 7), (15, 10)], [False, False, False, False], 48, False, [True, False, False, False], 2545, 'West', (11, 10))
Element 27: (0, (11, 10), ['.', '.', '.', ''], [(6, 2), (9, 6), (14, 10)], [False, False, False, False], 46, False, [True, True, True, False], 2564, 'North', (11, 11))
Element 28: (0, (11, 11), ['.', '', '.', ''], [(6, 1), (9, 5), (14, 9)], [False, False, False, False], 44, False, [True, False, True, False], 2583, 'North', (11, 12))
Element 29: (0, (11, 12), ['.', '', '%', ''], [(7, 1), (8, 5), (14, 8)], [False, False, True, False], 42, False, [True, False, False, False], 2602, 'West', (10, 12))
Element 30: (0, (10, 12), ['F', '.', '%', ''], [(8, 1), (8, 6), (14, 7)], [False, False, True, False], 40, False, [False, True, False, False], 2621, 'West', (9, 12))
Element 31: (0, (9, 12), ['%', '.', '%', ''], [(7, 1), (7, 6), (15, 7)], [True, False, True, False], 38, False, [False, True, False, False], 3620, 'South', (9, 11))
Element 32: (0, (9, 11), ['F', '.', '', '.'], [(6, 1), (7, 5), (16, 7)], [False, False, False, False], 36, False, [False, True, False, True], 3629, 'West', (8, 11))
Element 33: (0, (8, 11), ['.', '.', '%', ''], [(5, 1), (6, 5), (17, 7)], [False, False, True, False], 34, False, [True, True, False, False], 4638, 'South', (8, 10))
Element 34: (0, (8, 10), ['.', '%', '', '.'], [(5, 2), (5, 5), (18, 7)], [False, True, False, False], 32, False, [True, False, False, True], 4667, 'East', (9, 10))
Element 35: (0, (9, 10), ['', '%', '', '.'], [(5, 3), (5, 6), (17, 7)], [False, True, False, False], 30, False, [False, False, False, True], 4696, 'East', (10, 10))
Element 36: (0, (10, 10), ['', '%', '.', ''], [(4, 3), (4, 6), (17, 6)], [False, True, False, False], 28, False, [False, False, True, False], 4725, 'North', (10, 11))
Element 37: (0, (10, 11), ['', '', '', ''], [(4, 2), (4, 7), (16, 6)], [False, False, False, False], 26, False, [False, False, False, False], 4754, 'South', (10, 10))
Element 38: (0, (10, 10), ['', '%', '', ''], [(4, 1), (4, 8), (15, 6)], [False, True, False, False], 24, False, [False, False, False, False], 4773, 'West', (9, 10))
Element 39: (0, (9, 10), ['', '%', '', ''], [(3, 1), (5, 8), (14, 6)], [False, True, False, False], 22, False, [False, False, False, False], 4792, 'West', (8, 10))
Element 40: #1#
