Element 1: (2, (9, 8), ['.', '', '%', '.'], [(5, 6), (7, 8), (16, 4)], [False, False, True, False], 98, False, [True, False, False, True], 19, 'East', (10, 8))
Element 20: (2, (15, 3), ['%', '.', '', '%'], [(16, 6), (10, 8), (16, 7)], [True, False, False, True], 60, False, [False, True, False, False], 2410, 'South', (15, 2))
Element 21: (2, (15, 2), ['%', '.', '', '.'], [(17, 6), (10, 7), (16, 8)], [True, False, False, False], 58, False, [False, True, False, True], 2419, 'East', (16, 2))
Element 22: (2, (16, 2), ['', '.', '%', '.'], [(18, 6), (10, 6), (16, 8)], [False, False, True, False], 56, False, [False, True, False, True], 2428, 'East', (17, 2))
Element 23: (2, (17, 2), ['', '.', '%', ''], [(18, 5), (11, 6), (16, 8)], [False, False, True, False], 54, False, [False, True, False, False], 2457, 'South', (17, 1))
Element 24: (2, (17, 1), ['.', '%', '', '.'], [(18, 6), (10, 6), (16, 8)], [False, True, False, False], 52, False, [True, False, False, True], 2466, 'East', (18, 1))
Element 25: (2, (18, 1), ['', '%', '', '%'], [(18, 7), (9, 6), (16, 8)], [False, True, False, True], 50, False, [False, False, False, False], 2475, 'North', (18, 2))
Element 26: (2, (18, 2), ['', '', '.', '%'], [(18, 8), (8, 6), (16, 8)], [False, False, False, True], 48, False, [False, False, True, False], 2484, 'North', (18, 3))
Element 27: (2, (18, 3), ['%', '', '%', '%'], [(18, 9), (9, 6), (15, 8)], [True, False, True, True], 46, False, [False, False, False, False], 2493, 'South', (18, 2))
Element 28: (2, (18, 2), ['', '', '', '%'], [(18, 10), (9, 7), (15, 8)], [False, False, False, True], 44, False, [False, False, False, False], 2492, 'South', (18, 1))
Element 29: (2, (18, 1), ['', '%', '', '%'], [(17, 10), (9, 6), (15, 8)], [False, True, False, True], 42, False, [False, False, False, False], 2491, 'West', (17, 1))
Element 30: (2, (17, 1), ['.', '%', '', ''], [(16, 10), (10, 6), (15, 8)], [False, True, False, False], 40, False, [True, False, False, False], 2490, 'West', (16, 1))
Element 31: (2, (16, 1), ['.', '%', '', ''], [(15, 10), (10, 7), (15, 8)], [False, True, False, False], 38, False, [True, False, False, False], 2499, 'West', (15, 1))
Element 32: (2, (15, 1), ['%', '%', '', ''], [(15, 9), (9, 7), (15, 8)], [True, True, False, False], 36, False, [False, False, False, False], 2508, 'East', (16, 1))
Element 33: (2, (16, 1), ['', '%', '', ''], [(15, 10), (10, 7), (15, 8)], [False, True, False, False], 34, False, [False, False, False, False], 2507, 'East', (17, 1))
Element 34: (2, (17, 1), ['', '%', '', ''], [(16, 10), (10, 8), (15, 8)], [False, True, False, False], 32, False, [False, False, False, False], 2506, 'North', (17, 2))
Element 35: (2, (17, 2), ['', '', '%', ''], [(17, 10), (9, 8), (15, 8)], [False, False, True, False], 30, False, [False, False, False, False], 2505, 'East', (18, 2))
Element 36: (2, (18, 2), ['', '', '', '%'], [(18, 10), (9, 7), (15, 8)], [False, False, False, True], 28, False, [False, False, False, False], 2504, 'West', (17, 2))
Element 37: (2, (17, 2), ['', '', '%', ''], [(18, 9), (9, 8), (15, 8)], [False, False, True, False], 26, False, [False, False, False, False], 2503, 'West', (16, 2))
Element 38: (2, (16, 2), ['', '', '%', ''], [(18, 8), (8, 8), (15, 8)], [False, False, True, False], 24, False, [False, False, False, False], 2502, 'South', (16, 1))
Element 39: (2, (16, 1), ['', '%', '', ''], [(18, 7), (7, 8), (15, 8)], [False, True, False, False], 22, False, [False, False, False, False], 2501, 'North', (16, 2))
Element 40: (2, (16, 2), ['', '', '%', ''], [(18, 6), (6, 8), (15, 8)], [False, False, True, False], 20, False, [False, False, False, False], 2500, 'West', (15, 2))
Element 41: (2, (15, 2), ['%', '', '', ''], [(17, 6), (6, 9), (15, 8)], [True, False, False, False], 18, False, [False, False, False, False], 2499, 'South', (15, 1))
Element 42: (2, (15, 1), ['%', '%', '', ''], [(16, 6), (6, 10), (15, 8)], [True, True, False, False], 16, False, [False, False, False, False], 2498, 'North', (15, 2))
Element 43: (2, (15, 2), ['%', '', '', ''], [(16, 5), (7, 10), (16, 8)], [True, False, False, False], 14, False, [False, False, False, False], 2497, 'North', (15, 3))
Element 44: (2, (15, 3), ['%', '', '', '%'], [(16, 4), (8, 10), (16, 7)], [True, False, False, True], 12, False, [False, False, False, False], 2496, 'North', (15, 4))
Element 45: (2, (15, 4), ['', '', '%', ''], [(17, 4), (9, 10), (16, 6)], [False, False, True, False], 10, False, [False, False, False, False], 2495, 'East', (16, 4))
Element 46: (2, (16, 4), ['', '%', '', 'G'], [(17, 4), (10, 10), (17, 6)], [False, True, False, False], 8, False, [False, False, False, False], 2494, 'North', (16, 5))
Element 47: (2, (16, 5), ['%', 'G', '', '%'], [(16, 4), (11, 10), (18, 6)], [True, False, False, True], 6, False, [False, False, False, False], 2493, 'North', (16, 6))
Element 48: (2, (16, 6), ['', '', '', ''], [(15, 4), (10, 10), (18, 7)], [False, False, False, False], 4, False, [False, False, False, False], 2492, 'West', (15, 6))
Element 49: (2, (15, 6), ['', '%', '%', ''], [(15, 3), (9, 10), (18, 8)], [False, True, True, False], 2, False, [False, False, False, False], 2491, 'Stop', (15, 6))
Element 50: (2, (15, 6), ['', '%', '%', ''], [(15, 3), (9, 10), (18, 9)], [False, True, True, False], 0, False, [False, False, False, False], 2490, 'Stop', (15, 6))
Element 51: #0#
