Element 1: (2, (9, 8), ['.', '', '%', '.'], [(4, 1), (10, 4), (11, 8)], [False, False, True, False], 98, False, [True, False, False, True], 19, 'East', (10, 8))
Element 23: (2, (1, 10), ['%', '.', '%', ''], [(15, 10), (15, 9), (18, 9)], [True, False, True, False], 54, False, [False, True, False, False], 3567, 'South', (1, 9))
Element 24: (2, (1, 9), ['%', '.', '', '%'], [(16, 10), (15, 10), (18, 8)], [True, False, False, True], 52, False, [False, True, False, False], 3576, 'South', (1, 8))
Element 25: (2, (1, 8), ['%', '.', '', '%'], [(17, 10), (16, 10), (18, 7)], [True, False, False, True], 50, False, [False, True, False, False], 3585, 'South', (1, 7))
Element 26: (2, (1, 7), ['%', '.', '', '%'], [(18, 10), (17, 10), (18, 6)], [True, False, False, True], 48, False, [False, True, False, False], 3594, 'South', (1, 6))
Element 27: (2, (1, 6), ['%', '.', '', '.'], [(18, 9), (18, 10), (18, 5)], [True, False, False, False], 46, False, [False, True, False, True], 3613, 'East', (2, 6))
Element 28: (2, (2, 6), ['', '%', '%', '.'], [(18, 8), (18, 9), (18, 6)], [False, True, True, False], 44, False, [False, False, False, True], 3622, 'East', (3, 6))
Element 29: (2, (3, 6), ['', '.', '.', '.'], [(18, 7), (18, 8), (17, 6)], [False, False, False, False], 42, False, [False, True, True, True], 3631, 'East', (4, 6))
Element 30: (2, (4, 6), ['', '%', '%', '.'], [(18, 6), (18, 7), (16, 6)], [False, True, True, False], 40, False, [False, False, False, True], 3640, 'East', (5, 6))
Element 31: (2, (5, 6), ['', '%', '%', ''], [(18, 5), (18, 6), (16, 5)], [False, True, True, False], 38, False, [False, False, False, False], 3649, 'East', (6, 6))
Element 32: (2, (6, 6), ['', '', '', '%'], [(18, 5), (17, 6), (16, 4)], [False, False, False, True], 36, False, [False, False, False, False], 3648, 'North', (6, 7))
Element 33: (2, (6, 7), ['%', '', '', '%'], [(18, 6), (16, 6), (17, 4)], [True, False, False, True], 34, False, [False, False, False, False], 3647, 'South', (6, 6))
Element 34: (2, (6, 6), ['', '', '', '%'], [(18, 6), (16, 7), (16, 4)], [False, False, False, True], 32, False, [False, False, False, False], 3646, 'South', (6, 5))
Element 35: (2, (6, 5), ['%', '', '', ''], [(18, 7), (16, 8), (15, 4)], [True, False, False, False], 30, False, [False, False, False, False], 3645, 'East', (7, 5))
Element 36: (2, (7, 5), ['', '', '%', '%'], [(18, 8), (16, 8), (15, 3)], [False, False, True, True], 28, False, [False, False, False, False], 3654, 'South', (7, 4))
Element 37: (2, (7, 4), ['', '%', '', ''], [(18, 9), (16, 8), (15, 2)], [False, True, False, False], 26, False, [False, False, False, False], 3663, 'East', (8, 4))
Element 38: (2, (8, 4), ['', '%', '%', ''], [(18, 10), (16, 8), (16, 2)], [False, True, True, False], 24, False, [False, False, False, False], 3672, 'East', (9, 4))
Element 39: (2, (9, 4), ['', '%', '%', ''], [(17, 10), (16, 8), (17, 2)], [False, True, True, False], 22, False, [False, False, False, False], 3681, 'East', (10, 4))
Element 40: (2, (10, 4), ['', '%', '%', ''], [(16, 10), (16, 8), (17, 1)], [False, True, True, False], 20, False, [False, False, False, False], 3690, 'East', (11, 4))
Element 41: (2, (11, 4), ['', '%', '%', ''], [(15, 10), (16, 8), (18, 1)], [False, True, True, False], 18, False, [False, False, False, False], 3699, 'East', (12, 4))
Element 42: (2, (12, 4), ['', '%', '%', ''], [(15, 9), (15, 8), (18, 2)], [False, True, True, False], 16, False, [False, False, False, False], 3698, 'East', (13, 4))
Element 43: (2, (13, 4), ['', '.', '.', ''], [(15, 10), (14, 8), (18, 3)], [False, False, False, False], 14, False, [False, True, True, False], 3707, 'North', (13, 5))
Element 44: (2, (13, 5), ['%', '', '', '%'], [(15, 9), (13, 8), (18, 2)], [True, False, False, True], 12, False, [False, False, False, False], 3716, 'North', (13, 6))
Element 45: (2, (13, 6), ['%', '', '', ''], [(15, 8), (13, 9), (18, 1)], [True, False, False, False], 10, False, [False, False, False, False], 3715, 'East', (14, 6))
Element 46: (2, (14, 6), ['', '%', '%', ''], [(14, 8), (13, 10), (17, 1)], [False, True, True, False], 8, False, [False, False, False, False], 3714, 'East', (15, 6))
Element 47: (2, (15, 6), ['', '%', '%', ''], [(13, 8), (12, 10), (16, 1)], [False, True, True, False], 6, False, [False, False, False, False], 3723, 'East', (16, 6))
Element 48: (2, (16, 6), ['', '', '', ''], [(13, 7), (11, 10), (15, 1)], [False, False, False, False], 4, False, [False, False, False, False], 3732, 'East', (17, 6))
Element 49: (2, (17, 6), ['', '%', '%', ''], [(13, 6), (10, 10), (16, 1)], [False, True, True, False], 2, False, [False, False, False, False], 3731, 'East', (18, 6))
Element 50: (2, (18, 6), ['', '', '', '%'], [(13, 6), (10, 10), (17, 1)], [False, False, False, True], 0, False, [False, False, False, False], 3730, 'Stop', (18, 6))
Element 51: #0#
